# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1000.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2400 6084h=3200 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.2555,0.0201,run,27.0000,-27.0000,0.0134,0.0000,0.0000,-0.0134,16.4186,160.2843,154.2575,133.4739,1.0000,98,92,1,1,,823,1847,20.1187,right,0,11.3000
0.2757,0.0202,run,27.0000,-27.0000,0.0154,0.0000,0.0000,-0.0154,19.3113,180.4348,173.0068,149.2401,1.0000,98,92,1,1,,823,1847,20.1505,right,0,11.3000
0.2958,0.0201,run,27.0000,-27.0000,0.0173,0.0000,0.0000,-0.0173,22.3619,200.5042,191.5196,164.7650,1.0000,98,92,1,1,,823,1847,20.0694,right,0,11.3000
0.3158,0.0200,run,27.0000,-27.0000,0.0192,0.0000,0.0000,-0.0192,25.5497,220.5254,209.8409,180.1104,1.0000,98,92,1,1,,823,1847,20.0211,right,0,11.3000
0.3359,0.0201,run,27.0000,-27.0000,0.0211,0.0000,0.0000,-0.0211,28.8817,240.6654,228.1333,195.4341,1.0000,98,92,1,1,,823,1847,20.1401,right,0,11.3000
0.3559,0.0200,run,27.0000,-27.0000,0.0231,0.0000,0.0000,-0.0231,32.3008,260.6905,246.2324,210.5469,1.0000,98,92,1,1,,823,1847,20.0251,right,0,11.3000
0.3760,0.0201,run,27.0000,-27.0000,0.0250,0.0000,0.0000,-0.0250,35.8223,280.7792,264.2843,225.6295,1.0000,98,92,1,1,,823,1847,20.0888,right,0,11.3000
0.3962,0.0201,run,27.0000,-27.0000,0.0269,0.0000,0.0000,-0.0269,39.4287,300.9041,282.2921,240.6586,1.0000,98,92,1,1,,823,1847,20.1248,right,0,11.3000
0.4163,0.0201,run,27.0000,-27.0000,0.0288,0.0000,0.0000,-0.0288,43.0978,321.0036,300.2146,255.5970,1.0000,98,92,1,1,,823,1847,20.0996,right,0,11.3000
0.4516,0.0354,run,26.0000,-26.0000,0.0296,0.0000,-0.0110,-0.0186,50.8880,356.3711,319.8836,291.0827,1.0000,292,258,1,1,,823,1847,35.3675,right,0,11.3000
0.4716,0.0200,run,26.0000,-26.0000,0.0329,0.0000,-0.0079,-0.0250,54.9427,376.3518,340.7663,302.0519,1.0000,292,258,1,1,,823,1847,19.9807,right,0,11.3000
0.4916,0.0201,run,26.0000,-26.0000,0.0347,0.0000,-0.0056,-0.0291,58.7800,396.4078,360.1536,315.1019,1.0000,292,258,1,1,,823,1847,20.0560,right,0,11.3000
0.5119,0.0202,run,26.0000,-26.0000,0.0366,0.0000,-0.0040,-0.0326,62.4949,416.6091,379.3217,328.9067,1.0000,292,258,1,1,,823,1847,20.2013,right,0,11.3000
0.5323,0.0204,run,26.0000,-26.0000,0.0385,0.0000,-0.0028,-0.0356,66.1546,437.0008,398.3921,343.3003,1.0000,292,258,1,1,,823,1847,20.3917,right,0,11.3000
0.5521,0.0199,run,26.0000,-26.0000,0.0403,0.0000,-0.0020,-0.0383,69.6742,456.8605,416.8127,357.5600,1.0000,292,258,1,1,,823,1847,19.8597,right,0,11.3000
0.5721,0.0200,run,26.0000,-26.0000,0.0422,0.0000,-0.0015,-0.0407,73.1982,476.8390,435.1340,372.1476,1.0000,292,258,1,1,,823,1847,19.9786,right,0,11.3000
0.5922,0.0201,run,26.0000,-26.0000,0.0440,0.0000,-0.0010,-0.0430,76.7494,496.9554,453.4478,386.9641,1.0000,292,258,1,1,,823,1847,20.1163,right,0,11.3000
0.6122,0.0201,run,25.0000,-25.0000,0.0441,0.0000,-0.0142,-0.0300,81.7344,517.0256,458.4577,412.1247,1.0000,292,258,1,1,,823,1847,20.0703,right,0,11.3000
0.6324,0.0201,run,25.0000,-25.0000,0.0459,0.0000,-0.0101,-0.0358,86.0109,537.1365,478.8103,423.4409,1.0000,292,258,1,1,,823,1847,20.1109,right,0,11.3000
0.6644,0.0320,run,25.0000,-25.0000,0.0477,0.0000,-0.0062,-0.0415,91.8400,569.1349,509.4070,445.1828,1.0000,467,420,1,1,,823,1847,31.9984,right,0,11.3000
0.6845,0.0201,run,25.0000,-25.0000,0.0505,0.0000,-0.0044,-0.0461,95.2525,589.2207,529.6414,458.2950,1.0000,467,420,1,1,,823,1847,20.0858,right,0,11.3000
0.7043,0.0199,run,25.0000,-25.0000,0.0523,0.0000,-0.0031,-0.0492,98.4945,609.1367,548.6617,472.6227,1.0000,467,420,1,1,,823,1847,19.9160,right,0,11.3000
0.7247,0.0202,run,24.0000,-24.0000,0.0519,0.0000,-0.0156,-0.0363,103.4607,629.3839,553.9870,497.8593,1.0000,467,420,1,1,,823,1847,20.2472,right,0,11.3000
0.7448,0.0201,run,24.0000,-24.0000,0.0536,0.0000,-0.0111,-0.0425,107.4586,649.4747,574.8766,509.1555,1.0000,467,420,1,1,,823,1847,20.0908,right,0,11.3000
0.7648,0.0200,run,24.0000,-24.0000,0.0553,0.0000,-0.0080,-0.0474,110.8472,669.5190,595.3223,522.0215,1.0000,467,420,1,1,,823,1847,20.0443,right,0,11.3000
0.7848,0.0201,run,24.0000,-24.0000,0.0570,0.0000,-0.0057,-0.0514,113.8692,689.5961,615.4605,535.9933,1.0000,467,420,1,1,,823,1847,20.0771,right,0,11.3000
0.8048,0.0200,run,23.0000,-23.0000,0.0563,0.0000,-0.0175,-0.0388,118.6289,709.6261,621.0332,560.9612,1.0000,467,420,1,1,,823,1847,20.0300,right,0,11.3000
0.8249,0.0201,run,23.0000,-23.0000,0.0579,0.0000,-0.0125,-0.0455,122.2684,729.7038,642.6088,572.2620,1.0000,467,420,1,1,,823,1847,20.0777,right,0,11.3000
0.8451,0.0201,run,23.0000,-23.0000,0.0596,0.0000,-0.0089,-0.0507,125.1943,749.8280,663.8426,585.4248,1.0000,467,420,1,1,,823,1847,20.1242,right,0,11.3000
0.8752,0.0302,run,22.0000,-22.0000,0.0586,0.0000,-0.0173,-0.0413,131.2950,779.9864,680.6287,616.7541,1.0000,655,585,1,1,,823,1847,30.1584,right,0,11.3000
0.8954,0.0202,run,22.0000,-22.0000,0.0609,0.0000,-0.0123,-0.0486,134.2276,800.1651,703.5380,628.3369,1.0000,655,585,1,1,,823,1847,20.1787,right,0,11.3000
0.9155,0.0201,run,22.0000,-22.0000,0.0625,0.0000,-0.0088,-0.0537,136.4461,820.2432,725.3437,642.2505,1.0000,655,585,1,1,,823,1847,20.0781,right,0,11.3000
0.9356,0.0201,run,21.0000,-21.0000,0.0611,0.0000,-0.0197,-0.0415,140.5870,840.3224,731.8134,667.6576,1.0000,655,585,1,1,,823,1847,20.0793,right,0,11.3000
0.9557,0.0201,run,21.0000,-21.0000,0.0626,0.0000,-0.0140,-0.0486,143.3156,860.4237,754.7083,679.5079,1.0000,655,585,1,1,,823,1847,20.1012,right,0,11.3000
0.9757,0.0201,run,21.0000,-21.0000,0.0641,0.0000,-0.0100,-0.0541,145.1700,880.4741,777.1707,693.4375,1.0000,655,585,1,1,,823,1847,20.0504,right,0,11.3000
0.9959,0.0202,run,20.0000,-20.0000,0.0625,0.0000,-0.0205,-0.0420,149.0293,900.6479,784.0901,719.1470,1.0000,655,585,1,1,,823,1847,20.1738,right,0,11.3000
1.0159,0.0200,run,20.0000,-20.0000,0.0639,0.0000,-0.0147,-0.0493,151.3167,920.6695,807.4736,731.2321,1.0000,655,585,1,1,,823,1847,20.0217,right,0,11.3000
1.0361,0.0202,run,19.0000,-19.0000,0.0621,0.0000,-0.0238,-0.0382,155.2718,940.8206,815.1342,755.9633,1.0000,655,585,1,1,,823,1847,20.1511,right,0,11.3000
1.0561,0.0200,run,19.0000,-19.0000,0.0635,0.0000,-0.0170,-0.0464,157.3152,960.8485,839.4461,767.6204,1.0000,655,585,1,1,,823,1847,20.0278,right,0,11.3000
1.0877,0.0316,run,18.0000,-18.0000,0.0614,0.0000,-0.0220,-0.0394,161.5106,992.4565,861.4574,800.4344,1.0000,825,761,1,1,,823,1847,31.6080,right,0,11.3000
1.1078,0.0201,run,18.0000,-18.0000,0.0634,0.0000,-0.0157,-0.0478,162.1871,1000.0000,874.7590,800.8667,1.0000,825,761,1,1,,823,1847,20.1218,right,0,11.3000
1.1279,0.0201,run,17.0000,-17.0000,0.0603,0.0000,-0.0246,-0.0358,164.2432,1000.0000,863.4264,808.0873,1.0000,825,761,1,1,,823,1847,20.0890,right,0,11.3000
1.1481,0.0202,run,17.0000,-17.0000,0.0603,0.0000,-0.0175,-0.0428,163.9838,1000.0000,869.1479,802.8846,1.0000,825,761,1,1,,823,1847,20.1573,right,0,11.3000
1.1681,0.0200,run,17.0000,-17.0000,0.0603,0.0000,-0.0125,-0.0478,162.3348,1000.0000,874.6705,800.6600,1.0000,825,761,1,1,,823,1847,20.0185,right,0,11.3000
1.1882,0.0201,run,16.0000,-16.0000,0.0568,0.0000,-0.0223,-0.0345,162.6515,1000.0000,864.0105,810.6865,1.0000,825,761,1,1,,823,1847,20.1023,right,0,11.3000
1.2084,0.0202,run,15.0000,-15.0000,0.0532,0.0000,-0.0293,-0.0240,163.8453,1000.0000,854.6818,817.6276,1.0000,825,761,1,1,,823,1847,20.1945,right,0,11.3000
1.2284,0.0200,run,15.0000,-15.0000,0.0532,0.0000,-0.0209,-0.0323,162.4739,1000.0000,862.5270,812.5251,1.0000,825,761,1,1,,823,1847,19.9963,right,0,11.3000
1.2485,0.0201,run,14.0000,-14.0000,0.0497,0.0000,-0.0283,-0.0214,162.3330,1000.0000,854.2029,821.1311,1.0000,825,761,1,1,,823,1847,20.1366,right,0,11.3000
1.2686,0.0201,run,14.0000,-14.0000,0.0497,0.0000,-0.0202,-0.0295,159.8970,1000.0000,862.9101,817.2959,1.0000,825,761,1,1,,823,1847,20.0544,right,0,11.3000
1.3001,0.0316,run,13.0000,-13.0000,0.0461,0.0000,-0.0239,-0.0223,156.8235,1000.0000,860.3900,825.9630,1.0000,863,811,1,1,,1847,1847,31.6339,right,0,11.3000
1.3202,0.0201,run,13.0000,-13.0000,0.0461,0.0000,-0.0170,-0.0291,153.1879,1000.0000,869.3270,824.2971,1.0000,863,811,1,1,,1847,1847,20.1091,right,0,11.3000
1.3407,0.0203,run,12.0000,-12.0000,0.0426,0.0000,-0.0255,-0.0171,151.4054,1000.0000,861.8231,835.3662,1.0000,863,811,1,1,,1847,1847,20.2843,right,0,11.3000
1.3607,0.0201,run,11.0000,-11.0000,0.0390,0.0000,-0.0316,-0.0074,150.5631,1000.0000,855.1991,843.6746,1.0000,863,811,1,1,,1847,1847,20.0907,right,0,11.3000
1.3808,0.0201,run,11.0000,-11.0000,0.0390,0.0000,-0.0225,-0.0165,147.2524,1000.0000,865.5142,839.9811,1.0000,863,811,1,1,,1847,1847,20.0831,right,0,11.3000
1.4009,0.0201,run,11.0000,-11.0000,0.0390,0.0000,-0.0161,-0.0230,142.5639,1000.0000,875.2031,839.6691,1.0000,863,811,1,1,,1847,1847,20.1013,right,0,11.3000
1.4210,0.0201,run,10.0000,-10.0000,0.0355,0.0000,-0.0249,-0.0106,139.9964,1000.0000,868.2111,851.7962,1.0000,863,811,1,1,,1847,1847,20.0713,right,0,11.3000
1.4411,0.0201,run,10.0000,-10.0000,0.0355,0.0000,-0.0177,-0.0178,135.7473,1000.0000,877.9837,850.5218,1.0000,863,811,1,1,,1847,1847,20.1175,right,0,11.3000
1.4611,0.0201,run,9.0000,-9.0000,0.0319,0.0000,-0.0261,-0.0059,133.4200,1000.0000,871.1238,862.0362,1.0000,863,811,1,1,,1847,1847,20.0811,right,0,11.3000
1.4813,0.0202,run,9.0000,-9.0000,0.0319,0.0000,-0.0186,-0.0134,129.2708,1000.0000,881.0678,860.3906,1.0000,863,811,1,1,,1847,1847,20.1565,right,0,11.3000
1.5134,0.0321,run,8.0000,-8.0000,0.0284,0.0000,-0.0228,-0.0056,124.2342,1000.0000,880.1240,871.4075,1.0000,880,855,1,1,,1847,1847,32.1066,right,0,11.3000
1.5335,0.0201,run,7.0000,-7.0000,0.0248,0.0000,-0.0297,0.0048,122.4295,1000.0000,873.8556,881.2854,1.0000,880,855,1,1,,1847,1847,20.0871,right,0,11.3000
1.5536,0.0201,run,7.0000,-7.0000,0.0248,0.0000,-0.0211,-0.0037,118.4475,1000.0000,884.4159,878.6890,1.0000,880,855,1,1,,1847,1847,20.1074,right,0,11.3000
1.5736,0.0200,run,6.0000,-6.0000,0.0213,0.0000,-0.0285,0.0072,116.0795,1000.0000,878.3341,889.5068,1.0000,880,855,1,1,,1847,1847,20.0298,right,0,11.3000
1.5937,0.0201,run,6.0000,-6.0000,0.0213,0.0000,-0.0203,-0.0010,111.7020,1000.0000,889.0390,887.5570,1.0000,880,855,1,1,,1847,1847,20.1066,right,0,11.3000
1.6137,0.0200,run,6.0000,-6.0000,0.0213,0.0000,-0.0145,-0.0068,106.3023,1000.0000,898.9405,888.4550,1.0000,880,855,1,1,,1847,1847,20.0388,right,0,11.3000
1.6341,0.0203,run,5.0000,-5.0000,0.0177,0.0000,-0.0237,0.0060,103.1931,1000.0000,892.1981,901.4157,1.0000,880,855,1,1,,1847,1847,20.2746,right,0,11.3000
1.6540,0.0200,run,5.0000,-5.0000,0.0177,0.0000,-0.0169,-0.0008,98.6426,1000.0000,901.9820,900.7328,1.0000,880,855,1,1,,1847,1847,19.9671,right,0,11.3000
1.6741,0.0201,run,4.0000,-4.0000,0.0142,0.0000,-0.0255,0.0113,96.0991,1000.0000,895.1534,912.6484,1.0000,880,855,1,1,,1847,1847,20.0584,right,0,11.3000
1.6945,0.0203,run,4.0000,-4.0000,0.0142,0.0000,-0.0181,0.0039,91.7617,1000.0000,905.1960,911.2806,1.0000,880,855,1,1,,1847,1847,20.3381,right,0,11.3000
1.7266,0.0322,run,3.0000,-3.0000,0.0106,0.0000,-0.0225,0.0118,86.5838,1000.0000,904.2816,922.5509,1.0000,906,917,1,1,,1847,1847,32.2213,right,0,11.3000
1.7469,0.0202,run,3.0000,-3.0000,0.0106,0.0000,-0.0160,0.0054,81.9582,1000.0000,913.8992,922.1845,1.0000,906,917,1,1,,1847,1847,20.1610,right,0,11.3000
1.7669,0.0200,run,2.0000,-2.0000,0.0071,0.0000,-0.0248,0.0177,79.4667,1000.0000,906.8088,934.2578,1.0000,906,917,1,1,,1847,1847,20.0500,right,0,11.3000
1.7872,0.0204,run,2.0000,-2.0000,0.0071,0.0000,-0.0177,0.0106,75.2254,1000.0000,916.6094,932.9399,1.0000,906,917,1,1,,1847,1847,20.3530,right,0,11.3000
1.8070,0.0198,run,1.0000,-1.0000,0.0035,0.0000,-0.0261,0.0226,73.0092,1000.0000,909.5397,944.4419,1.0000,906,917,1,1,,1847,1847,19.8092,right,0,11.3000
1.8270,0.0200,run,1.0000,-1.0000,0.0035,0.0000,-0.0186,0.0151,68.9561,1000.0000,919.3711,942.7167,1.0000,906,917,1,1,,1847,1847,20.0373,right,0,11.3000
1.8473,0.0202,run,-0.0000,0.0000,-0.0000,0.0000,-0.0267,0.0267,66.6878,1000.0000,912.6811,953.9433,1.0000,906,917,1,1,,1847,1847,20.1863,right,0,11.3000
1.8673,0.0200,run,-0.0000,0.0000,-0.0000,0.0000,-0.0190,0.0190,62.5802,1000.0000,922.6913,952.1483,1.0000,906,917,1,1,,1847,1847,20.0380,right,0,11.3000
1.8875,0.0202,run,-0.0000,0.0000,-0.0000,0.0000,-0.0136,0.0136,57.4704,1000.0000,932.0343,953.0249,1.0000,906,917,1,1,,1847,1847,20.1670,right,0,11.3000
1.9074,0.0200,run,-1.0000,1.0000,-0.0035,0.0000,-0.0231,0.0267,56.9208,1000.0000,922.4483,963.7102,1.0000,906,917,1,1,,1847,1847,19.9942,right,0,11.3000
1.9389,0.0315,run,-1.0000,1.0000,-0.0035,0.0000,-0.0142,0.0177,52.5263,1000.0000,933.7570,961.1905,1.0000,923,966,1,1,,1847,1847,31.5117,right,0,11.3000
1.9592,0.0202,run,-2.0000,2.0000,-0.0071,0.0000,-0.0235,0.0306,53.8708,1000.0000,922.4681,969.7903,1.0000,923,966,1,1,,1847,1847,20.2077,right,0,11.3000
1.9792,0.0200,run,-2.0000,2.0000,-0.0071,0.0000,-0.0168,0.0239,53.0943,1000.0000,928.4443,965.3671,1.0000,923,966,1,1,,1847,1847,20.0459,right,0,11.3000
1.9993,0.0201,run,-3.0000,3.0000,-0.0106,0.0000,-0.0254,0.0360,55.9651,1000.0000,916.1770,971.8927,1.0000,923,966,1,1,,1847,1847,20.1096,right,0,11.3000
2.0193,0.0201,run,-3.0000,3.0000,-0.0106,0.0000,-0.0181,0.0287,56.3431,1000.0000,921.4193,965.8944,1.0000,923,966,1,1,,1847,1847,20.0727,right,0,11.3000
2.0396,0.0202,run,-4.0000,4.0000,-0.0142,0.0000,-0.0263,0.0405,60.1004,1000.0000,908.5850,971.2142,1.0000,923,966,1,1,,1847,1847,20.1921,right,0,11.3000
2.0595,0.0200,run,-4.0000,4.0000,-0.0142,0.0000,-0.0188,0.0330,61.1509,1000.0000,913.3394,964.3588,1.0000,923,966,1,1,,1847,1847,19.9811,right,0,11.3000
2.0797,0.0202,run,-4.0000,4.0000,-0.0142,0.0000,-0.0134,0.0276,60.5088,1000.0000,918.1578,960.8246,1.0000,923,966,1,1,,1847,1847,20.1758,right,0,11.3000
2.0999,0.0201,run,-5.0000,5.0000,-0.0177,0.0000,-0.0229,0.0407,63.7785,1000.0000,904.7491,967.6939,1.0000,923,966,1,1,,1847,1847,20.1448,right,0,11.3000
2.1199,0.0200,run,-5.0000,5.0000,-0.0177,0.0000,-0.0164,0.0341,64.6929,1000.0000,908.9072,961.7071,1.0000,923,966,1,1,,1847,1847,20.0170,right,0,11.3000
2.1529,0.0330,run,-5.0000,5.0000,-0.0177,0.0000,-0.0099,0.0276,63.0748,1000.0000,915.5611,958.2892,1.0000,913,962,1,1,,1847,1847,32.9813,right,0,11.3000
2.1729,0.0201,run,-6.0000,6.0000,-0.0213,0.0000,-0.0205,0.0418,66.3314,1000.0000,901.3660,965.9712,1.0000,913,962,1,1,,1847,1847,20.0572,right,0,11.3000
2.1931,0.0201,run,-6.0000,6.0000,-0.0213,0.0000,-0.0146,0.0359,67.4473,1000.0000,904.7937,960.3117,1.0000,913,962,1,1,,1847,1847,20.1335,right,0,11.3000
2.2132,0.0201,run,-6.0000,6.0000,-0.0213,0.0000,-0.0104,0.0317,67.2032,1000.0000,908.2758,957.3177,1.0000,913,962,1,1,,1847,1847,20.1232,right,0,11.3000
2.2332,0.0200,run,-7.0000,7.0000,-0.0248,0.0000,-0.0208,0.0457,71.0488,1000.0000,893.6029,964.2996,1.0000,913,962,1,1,,1847,1847,20.0290,right,0,11.3000
2.2535,0.0202,run,-7.0000,7.0000,-0.0248,0.0000,-0.0148,0.0397,72.6441,1000.0000,896.6483,958.0635,1.0000,913,962,1,1,,1847,1847,20.2016,right,0,11.3000
2.2736,0.0201,run,-7.0000,7.0000,-0.0248,0.0000,-0.0106,0.0354,72.7843,1000.0000,899.8044,954.6270,1.0000,913,962,1,1,,1847,1847,20.1235,right,0,11.3000
2.2937,0.0201,run,-7.0000,7.0000,-0.0248,0.0000,-0.0075,0.0324,72.0340,1000.0000,902.9049,953.0271,1.0000,913,962,1,1,,1847,1847,20.1228,right,0,11.3000
2.3137,0.0200,run,-8.0000,8.0000,-0.0284,0.0000,-0.0188,0.0472,75.6808,1000.0000,887.8009,960.8376,1.0000,913,962,1,1,,1847,1847,20.0337,right,0,11.3000
2.3337,0.0200,run,-8.0000,8.0000,-0.0284,0.0000,-0.0134,0.0418,77.2702,1000.0000,890.3749,955.0846,1.0000,913,962,1,1,,1847,1847,20.0408,right,0,11.3000
2.3652,0.0314,run,-9.0000,9.0000,-0.0319,0.0000,-0.0198,0.0517,83.4353,1000.0000,876.5440,956.5854,1.0000,885,959,1,1,,1847,1847,31.4280,right,0,11.3000
2.3854,0.0201,run,-9.0000,9.0000,-0.0319,0.0000,-0.0141,0.0461,85.1893,1000.0000,879.1854,950.4360,1.0000,885,959,1,1,,1847,1847,20.1399,right,0,11.3000
2.4053,0.0200,run,-9.0000,9.0000,-0.0319,0.0000,-0.0101,0.0420,85.5330,1000.0000,881.9623,946.9716,1.0000,885,959,1,1,,1847,1847,20.0256,right,0,11.3000
2.4254,0.0201,run,-10.0000,10.0000,-0.0355,0.0000,-0.0206,0.0561,89.9150,1000.0000,866.6955,953.4744,1.0000,885,959,1,1,,1847,1847,20.0959,right,0,11.3000
2.4456,0.0202,run,-10.0000,10.0000,-0.0355,0.0000,-0.0147,0.0502,91.9812,1000.0000,869.2091,946.8286,1.0000,885,959,1,1,,1847,1847,20.1734,right,0,11.3000
2.4656,0.0200,run,-10.0000,10.0000,-0.0355,0.0000,-0.0105,0.0460,92.5417,1000.0000,871.8946,943.0220,1.0000,885,959,1,1,,1847,1847,20.0259,right,0,11.3000
2.4861,0.0202,run,-11.0000,11.0000,-0.0390,0.0000,-0.0209,0.0599,97.0860,1000.0000,856.5749,949.2532,1.0000,885,959,1,1,,1847,1847,20.1812,right,0,11.3000
2.5058,0.0200,run,-11.0000,11.0000,-0.0390,0.0000,-0.0149,0.0539,99.2478,1000.0000,859.0226,942.4818,1.0000,885,959,1,1,,1847,1847,19.9983,right,0,11.3000
2.5259,0.0201,run,-11.0000,11.0000,-0.0390,0.0000,-0.0106,0.0497,99.8868,1000.0000,861.6842,938.5421,1.0000,885,959,1,1,,1847,1847,20.0672,right,0,11.3000
2.5461,0.0202,run,-11.0000,11.0000,-0.0390,0.0000,-0.0076,0.0466,99.5585,1000.0000,864.3784,936.5047,1.0000,885,959,1,1,,1847,1847,20.1923,right,0,11.3000
2.5792,0.0331,run,-12.0000,12.0000,-0.0426,0.0000,-0.0159,0.0585,104.3351,1000.0000,850.4391,940.8907,1.0000,860,933,1,1,,1847,1847,33.0954,right,0,11.3000
2.5992,0.0200,run,-12.0000,12.0000,-0.0426,0.0000,-0.0113,0.0539,105.5175,1000.0000,852.7697,936.1953,1.0000,860,933,1,1,,1847,1847,20.0467,right,0,11.3000
2.6192,0.0200,run,-12.0000,12.0000,-0.0426,0.0000,-0.0081,0.0507,105.6050,1000.0000,855.1898,933.6002,1.0000,860,933,1,1,,1847,1847,20.0470,right,0,11.3000
2.6393,0.0201,run,-12.0000,12.0000,-0.0426,0.0000,-0.0058,0.0484,105.0182,1000.0000,857.5680,932.3956,1.0000,860,933,1,1,,1847,1847,20.0685,right,0,11.3000
2.6596,0.0203,run,-12.0000,12.0000,-0.0426,0.0000,-0.0041,0.0467,104.0301,1000.0000,859.8445,932.0954,1.0000,860,933,1,1,,1847,1847,20.2925,right,0,11.3000
2.6798,0.0201,run,-13.0000,13.0000,-0.0461,0.0000,-0.0163,0.0625,107.7697,1000.0000,843.8997,940.5608,1.0000,860,933,1,1,,1847,1847,20.1144,right,0,11.3000
2.6998,0.0201,run,-13.0000,13.0000,-0.0461,0.0000,-0.0117,0.0578,109.6288,1000.0000,845.6571,935.0853,1.0000,860,933,1,1,,1847,1847,20.0524,right,0,11.3000
2.7198,0.0200,run,-13.0000,13.0000,-0.0461,0.0000,-0.0083,0.0545,110.2689,1000.0000,847.5950,931.8673,1.0000,860,933,1,1,,1847,1847,20.0168,right,0,11.3000
2.7399,0.0201,run,-13.0000,13.0000,-0.0461,0.0000,-0.0059,0.0521,110.1364,1000.0000,849.5734,930.1537,1.0000,860,933,1,1,,1847,1847,20.0944,right,0,11.3000
2.7601,0.0202,run,-13.0000,13.0000,-0.0461,0.0000,-0.0042,0.0504,109.5323,1000.0000,851.4983,929.4371,1.0000,860,933,1,1,,1847,1847,20.1786,right,0,11.3000
2.7835,0.0234,run,-14.0000,14.0000,-0.0497,0.0000,-0.0157,0.0654,113.9003,1000.0000,835.5240,936.6754,1.0000,843,931,1,1,,1847,1847,23.4121,right,0,11.3000
2.8036,0.0201,run,-14.0000,14.0000,-0.0497,0.0000,-0.0112,0.0609,115.8242,1000.0000,837.0756,931.2760,1.0000,843,931,1,1,,1847,1847,20.0721,right,0,11.3000
2.8237,0.0201,run,-14.0000,14.0000,-0.0497,0.0000,-0.0080,0.0577,116.5560,1000.0000,838.8241,928.0640,1.0000,843,931,1,1,,1847,1847,20.0751,right,0,11.3000
2.8437,0.0201,run,-14.0000,14.0000,-0.0497,0.0000,-0.0057,0.0554,116.5284,1000.0000,840.6226,926.3207,1.0000,843,931,1,1,,1847,1847,20.0941,right,0,11.3000
2.8638,0.0201,run,-14.0000,14.0000,-0.0497,-0.0000,-0.0041,0.0538,116.0384,1000.0000,842.3747,925.5486,1.0000,843,931,1,1,,1847,1847,20.0699,right,0,11.3000
