# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1000.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2400 6084h=3200 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.2361,0.0317,run,-33.0000,33.0000,-0.0128,0.0000,0.0000,0.0128,16.8726,140.7028,113.9519,133.7084,1.0000,85,104,1,1,,1847,1847,31.6887,right,0,11.3000
0.2561,0.0200,run,-33.0000,33.0000,-0.0165,0.0000,0.0000,0.0165,20.1513,160.7432,127.8421,153.3416,1.0000,85,104,1,1,,1847,1847,20.0405,right,0,11.3000
0.2761,0.0201,run,-33.0000,33.0000,-0.0188,0.0000,0.0000,0.0188,23.6738,180.8006,142.5611,171.6925,1.0000,85,104,1,1,,1847,1847,20.0574,right,0,11.3000
0.2963,0.0201,run,-33.0000,33.0000,-0.0212,0.0000,0.0000,0.0212,27.4179,200.9358,157.1347,189.9011,1.0000,85,104,1,1,,1847,1847,20.1352,right,0,11.3000
0.3175,0.0214,run,-33.0000,33.0000,-0.0235,0.0000,0.0000,0.0235,31.5865,222.2866,172.4923,208.9078,1.0000,85,104,1,1,,1847,1847,21.3508,right,0,11.3000
0.3376,0.0200,run,-33.0000,33.0000,-0.0260,0.0000,0.0000,0.0260,35.6454,242.3091,186.5212,226.8061,1.0000,85,104,1,1,,1847,1847,20.0225,right,0,11.3000
0.3577,0.0201,run,-33.0000,33.0000,-0.0284,0.0000,0.0000,0.0284,39.8461,262.3946,200.5918,244.5053,1.0000,85,104,1,1,,1847,1847,20.0855,right,0,11.3000
0.3777,0.0200,run,-33.0000,33.0000,-0.0307,0.0000,0.0000,0.0307,44.1487,282.4413,214.5158,262.0694,1.0000,85,104,1,1,,1847,1847,20.0467,right,0,11.3000
0.3978,0.0201,run,-33.0000,33.0000,-0.0331,0.0000,0.0000,0.0331,48.5481,302.4991,228.3576,279.5443,1.0000,85,104,1,1,,1847,1847,20.0577,right,0,11.3000
0.4180,0.0202,run,-33.0000,33.0000,-0.0354,0.0000,0.0000,0.0354,53.0556,322.6765,242.2101,297.0318,1.0000,85,104,1,1,,1847,1847,20.1775,right,0,11.3000
0.4548,0.0368,run,-33.0000,33.0000,-0.0378,0.0000,0.0000,0.0378,61.4837,359.4730,268.7500,327.2285,1.0000,241,295,1,1,,1847,1847,36.7965,right,0,11.3000
0.4747,0.0200,run,-33.0000,33.0000,-0.0421,0.0000,0.0000,0.0421,66.1095,379.4389,280.7559,345.9030,1.0000,241,295,1,1,,1847,1847,19.9659,right,0,11.3000
0.4948,0.0201,run,-33.0000,33.0000,-0.0445,0.0000,0.0000,0.0445,70.8049,399.5092,294.3216,363.0871,1.0000,241,295,1,1,,1847,1847,20.0703,right,0,11.3000
0.5148,0.0201,run,-32.0000,32.0000,-0.0454,0.0000,0.0134,0.0320,76.6993,419.5878,318.1594,367.6177,1.0000,241,295,1,1,,1847,1847,20.0786,right,0,11.3000
0.5351,0.0202,run,-32.0000,32.0000,-0.0477,0.0000,0.0096,0.0381,82.0650,439.7940,328.2495,387.2085,1.0000,241,295,1,1,,1847,1847,20.2062,right,0,11.3000
0.5552,0.0201,run,-32.0000,32.0000,-0.0500,0.0000,0.0068,0.0431,87.0142,459.8552,339.4702,406.2118,1.0000,241,295,1,1,,1847,1847,20.0612,right,0,11.3000
0.5755,0.0203,run,-32.0000,32.0000,-0.0522,0.0000,0.0048,0.0474,91.7686,480.1503,351.7256,425.0378,1.0000,241,295,1,1,,1847,1847,20.2951,right,0,11.3000
0.5954,0.0200,run,-32.0000,32.0000,-0.0545,0.0000,0.0035,0.0511,96.2895,500.1008,364.3022,443.3205,1.0000,241,295,1,1,,1847,1847,19.9505,right,0,11.3000
0.6156,0.0202,run,-32.0000,32.0000,-0.0568,0.0000,0.0025,0.0543,100.7734,520.2851,377.4785,461.5450,1.0000,241,295,1,1,,1847,1847,20.1843,right,0,11.3000
0.6357,0.0201,run,-32.0000,32.0000,-0.0591,0.0000,0.0018,0.0573,105.1934,540.3788,390.8311,479.5398,1.0000,241,295,1,1,,1847,1847,20.0937,right,0,11.3000
0.6677,0.0322,run,-32.0000,32.0000,-0.0614,0.0000,0.0011,0.0603,112.2608,572.5371,413.6231,506.9296,1.0000,388,478,1,1,,1847,1847,32.1583,right,0,11.3000
0.6881,0.0203,run,-31.0000,31.0000,-0.0630,0.0000,0.0141,0.0489,118.3744,592.8183,436.6431,512.2447,1.0000,388,478,1,1,,1847,1847,20.2812,right,0,11.3000
0.7083,0.0201,run,-31.0000,31.0000,-0.0652,0.0000,0.0101,0.0552,123.6111,612.9448,446.6681,531.9993,1.0000,388,478,1,1,,1847,1847,20.1264,right,0,11.3000
0.7283,0.0201,run,-31.0000,31.0000,-0.0675,0.0000,0.0072,0.0603,128.2885,633.0126,458.1123,551.3360,1.0000,388,478,1,1,,1847,1847,20.0679,right,0,11.3000
0.7486,0.0203,run,-31.0000,31.0000,-0.0697,0.0000,0.0051,0.0645,132.6612,653.2762,470.6903,570.5396,1.0000,388,478,1,1,,1847,1847,20.2635,right,0,11.3000
0.7687,0.0200,run,-31.0000,31.0000,-0.0719,0.0000,0.0037,0.0682,136.7809,673.3131,483.7500,589.3144,1.0000,388,478,1,1,,1847,1847,20.0369,right,0,11.3000
0.7886,0.0200,run,-31.0000,31.0000,-0.0741,0.0000,0.0026,0.0715,140.7841,693.3121,497.2326,607.8234,1.0000,388,478,1,1,,1847,1847,19.9990,right,0,11.3000
0.8087,0.0201,run,-30.0000,30.0000,-0.0738,0.0000,0.0153,0.0586,146.7214,713.3647,521.3505,611.9361,1.0000,388,478,1,1,,1847,1847,20.0526,right,0,11.3000
0.8289,0.0203,run,-30.0000,30.0000,-0.0760,0.0000,0.0109,0.0651,151.6678,733.6149,531.5952,632.2991,1.0000,388,478,1,1,,1847,1847,20.2503,right,0,11.3000
0.8490,0.0200,run,-30.0000,30.0000,-0.0781,0.0000,0.0078,0.0704,155.9013,753.6602,543.3312,652.1866,1.0000,388,478,1,1,,1847,1847,20.0453,right,0,11.3000
0.8812,0.0322,run,-30.0000,30.0000,-0.0803,0.0000,0.0047,0.0755,161.8927,785.8596,565.5356,682.3983,1.0000,542,648,1,1,,1847,1847,32.1995,right,0,11.3000
0.9013,0.0201,run,-29.0000,29.0000,-0.0809,0.0000,0.0168,0.0641,167.6883,805.9722,588.6803,687.8875,1.0000,542,648,1,1,,1847,1847,20.1126,right,0,11.3000
0.9212,0.0200,run,-29.0000,29.0000,-0.0830,0.0000,0.0120,0.0710,172.2131,825.9512,598.8284,708.6476,1.0000,542,648,1,1,,1847,1847,19.9790,right,0,11.3000
0.9415,0.0202,run,-29.0000,29.0000,-0.0850,0.0000,0.0085,0.0765,175.9966,846.1744,611.0074,729.3482,1.0000,542,648,1,1,,1847,1847,20.2233,right,0,11.3000
0.9615,0.0201,run,-29.0000,29.0000,-0.0871,0.0000,0.0061,0.0810,179.2819,866.2390,624.2860,749.6284,1.0000,542,648,1,1,,1847,1847,20.0646,right,0,11.3000
0.9816,0.0201,run,-29.0000,29.0000,-0.0892,0.0000,0.0043,0.0848,182.3167,886.3161,638.3809,769.6180,1.0000,542,648,1,1,,1847,1847,20.0771,right,0,11.3000
1.0016,0.0200,run,-28.0000,28.0000,-0.0881,0.0000,0.0165,0.0716,187.7341,906.3334,663.2392,773.9594,1.0000,542,648,1,1,,1847,1847,20.0172,right,0,11.3000
1.0218,0.0202,run,-28.0000,28.0000,-0.0901,0.0000,0.0118,0.0783,191.8546,926.5366,674.1038,795.2603,1.0000,542,648,1,1,,1847,1847,20.2032,right,0,11.3000
1.0419,0.0201,run,-28.0000,28.0000,-0.0921,0.0000,0.0084,0.0837,195.1178,946.5873,686.7316,816.2073,1.0000,542,648,1,1,,1847,1847,20.0507,right,0,11.3000
1.0621,0.0201,run,-27.0000,27.0000,-0.0907,0.0000,0.0194,0.0713,200.5834,966.7225,710.9600,821.3183,1.0000,542,648,1,1,,1847,1847,20.1352,right,0,11.3000
1.0937,0.0316,run,-27.0000,27.0000,-0.0927,0.0000,0.0119,0.0808,205.8485,998.3574,730.0241,854.9937,1.0000,697,817,1,1,,823,1847,31.6349,right,0,11.3000
1.1138,0.0201,run,-26.0000,26.0000,-0.0921,0.0000,0.0219,0.0703,210.5572,1000.0000,735.0849,843.8007,1.0000,697,817,1,1,,823,1847,20.1284,right,0,11.3000
1.1337,0.0200,run,-26.0000,26.0000,-0.0923,0.0000,0.0156,0.0767,212.7859,1000.0000,727.9091,846.5191,1.0000,697,817,1,1,,823,1847,19.9770,right,0,11.3000
1.1540,0.0203,run,-25.0000,25.0000,-0.0887,0.0000,0.0245,0.0642,216.1924,1000.0000,734.1127,833.5025,1.0000,697,817,1,1,,823,1847,20.2545,right,0,11.3000
1.1744,0.0201,run,-25.0000,25.0000,-0.0887,0.0000,0.0175,0.0713,217.0772,1000.0000,727.7921,838.0536,1.0000,697,817,1,1,,823,1847,20.1078,right,0,11.3000
1.1942,0.0200,run,-25.0000,25.0000,-0.0887,0.0000,0.0125,0.0763,216.4066,1000.0000,724.5971,842.5897,1.0000,697,817,1,1,,823,1847,20.0265,right,0,11.3000
1.2147,0.0205,run,-24.0000,24.0000,-0.0852,0.0000,0.0222,0.0630,217.5507,1000.0000,733.7066,831.1920,1.0000,697,817,1,1,,823,1847,20.4965,right,0,11.3000
1.2347,0.0200,run,-24.0000,24.0000,-0.0852,0.0000,0.0158,0.0694,216.7028,1000.0000,729.6541,836.9404,1.0000,697,817,1,1,,823,1847,19.9881,right,0,11.3000
1.2546,0.0199,run,-24.0000,24.0000,-0.0852,0.0000,0.0113,0.0739,214.6926,1000.0000,728.1688,842.4460,1.0000,697,817,1,1,,823,1847,19.9445,right,0,11.3000
1.2747,0.0201,run,-23.0000,23.0000,-0.0816,0.0000,0.0215,0.0602,214.7862,1000.0000,738.6720,831.7557,1.0000,697,817,1,1,,823,1847,20.1361,right,0,11.3000
1.3056,0.0309,run,-22.0000,22.0000,-0.0781,0.0000,0.0249,0.0532,214.7590,1000.0000,744.0858,826.3961,1.0000,741,827,1,1,,1847,1847,30.9040,right,0,11.3000
1.3259,0.0203,run,-22.0000,22.0000,-0.0781,0.0000,0.0177,0.0604,212.6743,1000.0000,740.6167,834.0347,1.0000,741,827,1,1,,1847,1847,20.2685,right,0,11.3000
1.3457,0.0199,run,-22.0000,22.0000,-0.0781,0.0000,0.0127,0.0654,209.4926,1000.0000,739.9014,841.1134,1.0000,741,827,1,1,,1847,1847,19.8747,right,0,11.3000
1.3660,0.0202,run,-21.0000,21.0000,-0.0745,0.0000,0.0224,0.0521,208.4442,1000.0000,751.2319,831.8796,1.0000,741,827,1,1,,1847,1847,20.2002,right,0,11.3000
1.3861,0.0201,run,-21.0000,21.0000,-0.0745,0.0000,0.0160,0.0586,205.7108,1000.0000,748.9930,839.5855,1.0000,741,827,1,1,,1847,1847,20.1024,right,0,11.3000
1.4063,0.0203,run,-20.0000,20.0000,-0.0710,0.0000,0.0248,0.0462,204.7969,1000.0000,759.4351,830.9711,1.0000,741,827,1,1,,1847,1847,20.2593,right,0,11.3000
1.4264,0.0201,run,-20.0000,20.0000,-0.0710,0.0000,0.0177,0.0533,201.9983,1000.0000,756.7524,839.2510,1.0000,741,827,1,1,,1847,1847,20.0505,right,0,11.3000
1.4464,0.0201,run,-19.0000,19.0000,-0.0674,-0.0000,0.0260,0.0414,200.9118,1000.0000,767.0474,831.1289,1.0000,741,827,1,1,,1847,1847,20.0659,right,0,11.3000
1.4665,0.0201,run,-19.0000,19.0000,-0.0674,-0.0000,0.0186,0.0489,197.8433,1000.0000,764.3428,839.9706,1.0000,741,827,1,1,,1847,1847,20.1038,right,0,11.3000
1.4866,0.0201,run,-18.0000,18.0000,-0.0639,-0.0000,0.0267,0.0372,196.4571,1000.0000,774.7360,832.3498,1.0000,741,827,1,1,,1847,1847,20.0797,right,0,11.3000
1.5187,0.0321,run,-18.0000,18.0000,-0.0639,-0.0000,0.0162,0.0477,190.3198,1000.0000,772.8106,846.5499,1.0000,775,831,1,1,,1847,1847,32.1059,right,0,11.3000
1.5387,0.0200,run,-17.0000,17.0000,-0.0603,-0.0000,0.0250,0.0353,188.4799,1000.0000,784.2013,838.8388,1.0000,775,831,1,1,,1847,1847,19.9794,right,0,11.3000
1.5586,0.0200,run,-17.0000,17.0000,-0.0603,-0.0000,0.0179,0.0425,184.8644,1000.0000,782.2859,847.9852,1.0000,775,831,1,1,,1847,1847,19.9952,right,0,11.3000
1.5789,0.0202,run,-16.0000,16.0000,-0.0568,-0.0000,0.0261,0.0307,183.0341,1000.0000,793.2505,840.6813,1.0000,775,831,1,1,,1847,1847,20.1625,right,0,11.3000
1.5989,0.0200,run,-16.0000,16.0000,-0.0568,-0.0000,0.0187,0.0381,179.3395,1000.0000,791.1592,850.1618,1.0000,775,831,1,1,,1847,1847,20.0438,right,0,11.3000
1.6191,0.0202,run,-15.0000,15.0000,-0.0532,-0.0000,0.0267,0.0266,177.3835,1000.0000,802.0751,843.1579,1.0000,775,831,1,1,,1847,1847,20.1667,right,0,11.3000
1.6391,0.0200,run,-14.0000,14.0000,-0.0497,-0.0000,0.0325,0.0172,176.2949,1000.0000,810.3818,837.0284,1.0000,775,831,1,1,,1847,1847,20.0433,right,0,11.3000
1.6593,0.0202,run,-14.0000,14.0000,-0.0497,-0.0000,0.0231,0.0266,172.6699,1000.0000,806.7783,847.8819,1.0000,775,831,1,1,,1847,1847,20.2016,right,0,11.3000
1.6793,0.0200,run,-14.0000,14.0000,-0.0497,-0.0000,0.0165,0.0332,167.7006,1000.0000,806.6295,857.9694,1.0000,775,831,1,1,,1847,1847,20.0359,right,0,11.3000
1.6993,0.0200,run,-13.0000,13.0000,-0.0461,-0.0000,0.0252,0.0209,164.8555,1000.0000,818.9531,851.3358,1.0000,775,831,1,1,,1847,1847,20.0175,right,0,11.3000
1.7307,0.0313,run,-12.0000,12.0000,-0.0426,-0.0000,0.0271,0.0155,160.5353,1000.0000,827.4475,851.4820,1.0000,810,842,1,1,,1847,1847,31.3217,right,0,11.3000
1.7510,0.0203,run,-12.0000,12.0000,-0.0426,-0.0000,0.0192,0.0234,155.8829,1000.0000,826.0535,862.1808,1.0000,810,842,1,1,,1847,1847,20.3074,right,0,11.3000
1.7710,0.0200,run,-11.0000,11.0000,-0.0390,-0.0000,0.0272,0.0119,153.1509,1000.0000,837.6745,856.0237,1.0000,810,842,1,1,,1847,1847,19.9677,right,0,11.3000
1.7910,0.0200,run,-11.0000,11.0000,-0.0390,-0.0000,0.0194,0.0196,148.5785,1000.0000,836.2278,866.6152,1.0000,810,842,1,1,,1847,1847,20.0486,right,0,11.3000
1.8110,0.0201,run,-10.0000,10.0000,-0.0355,-0.0000,0.0273,0.0082,145.8317,1000.0000,847.8023,860.5343,1.0000,810,842,1,1,,1847,1847,20.0537,right,0,11.3000
1.8312,0.0202,run,-10.0000,10.0000,-0.0355,-0.0000,0.0194,0.0161,141.2176,1000.0000,846.3542,871.2106,1.0000,810,842,1,1,,1847,1847,20.1661,right,0,11.3000
1.8514,0.0201,run,-9.0000,9.0000,-0.0319,-0.0000,0.0273,0.0047,138.4435,1000.0000,857.9340,865.1789,1.0000,810,842,1,1,,1847,1847,20.1080,right,0,11.3000
1.8714,0.0200,run,-9.0000,9.0000,-0.0319,-0.0000,0.0195,0.0125,133.8498,1000.0000,856.4950,875.8055,1.0000,810,842,1,1,,1847,1847,20.0320,right,0,11.3000
1.8915,0.0201,run,-8.0000,8.0000,-0.0284,-0.0000,0.0273,0.0011,131.0619,1000.0000,868.0783,869.7979,1.0000,810,842,1,1,,1847,1847,20.1165,right,0,11.3000
1.9116,0.0201,run,-8.0000,8.0000,-0.0284,-0.0000,0.0195,0.0089,126.4429,1000.0000,866.6498,880.4644,1.0000,810,842,1,1,,1847,1847,20.0781,right,0,11.3000
1.9440,0.0324,run,-7.0000,7.0000,-0.0248,-0.0000,0.0232,0.0016,120.5783,1000.0000,878.1691,880.6744,1.0000,864,878,1,1,,1847,1847,32.3701,right,0,11.3000
1.9640,0.0200,run,-7.0000,7.0000,-0.0248,-0.0000,0.0166,0.0083,115.5725,1000.0000,878.0353,890.8196,1.0000,864,878,1,1,,1847,1847,20.0305,right,0,11.3000
1.9841,0.0201,run,-6.0000,6.0000,-0.0213,-0.0000,0.0252,-0.0039,112.6648,1000.0000,890.3755,884.2948,1.0000,864,878,1,1,,1847,1847,20.1250,right,0,11.3000
2.0042,0.0201,run,-6.0000,6.0000,-0.0213,-0.0000,0.0180,0.0033,108.1146,1000.0000,889.3355,894.4354,1.0000,864,878,1,1,,1847,1847,20.0721,right,0,11.3000
2.0244,0.0202,run,-5.0000,5.0000,-0.0177,-0.0000,0.0262,-0.0085,105.4702,1000.0000,901.0711,887.9884,1.0000,864,878,1,1,,1847,1847,20.2168,right,0,11.3000
2.0444,0.0200,run,-5.0000,5.0000,-0.0177,-0.0000,0.0187,-0.0010,101.0916,1000.0000,899.6560,898.1609,1.0000,864,878,1,1,,1847,1847,20.0106,right,0,11.3000
2.0646,0.0201,run,-4.0000,4.0000,-0.0142,-0.0000,0.0267,-0.0125,98.5391,1000.0000,911.1607,891.7611,1.0000,864,878,1,1,,1847,1847,20.1497,right,0,11.3000
2.0848,0.0202,run,-4.0000,4.0000,-0.0142,-0.0000,0.0190,-0.0048,94.1410,1000.0000,909.6098,902.1082,1.0000,864,878,1,1,,1847,1847,20.1874,right,0,11.3000
2.1050,0.0202,run,-3.0000,3.0000,-0.0106,-0.0000,0.0270,-0.0163,91.5754,1000.0000,921.0508,895.7984,1.0000,864,878,1,1,,1847,1847,20.1595,right,0,11.3000
2.1248,0.0199,run,-3.0000,3.0000,-0.0106,-0.0000,0.0193,-0.0086,87.2111,1000.0000,919.4648,906.1131,1.0000,864,878,1,1,,1847,1847,19.9497,right,0,11.3000
2.1576,0.0327,run,-2.0000,2.0000,-0.0071,-0.0000,0.0230,-0.0159,81.5794,1000.0000,930.7352,906.1060,1.0000,919,902,1,1,,1847,1847,32.7098,right,0,11.3000
2.1776,0.0201,run,-1.0000,1.0000,-0.0035,-0.0000,0.0298,-0.0263,79.4919,1000.0000,940.8415,900.1746,1.0000,919,902,1,1,,1847,1847,20.0800,right,0,11.3000
2.1978,0.0201,run,-0.0000,0.0000,-0.0000,-0.0000,0.0347,-0.0347,78.0137,1000.0000,948.8173,895.1553,1.0000,919,902,1,1,,1847,1847,20.1073,right,0,11.3000
2.2178,0.0202,run,-0.0000,0.0000,-0.0000,-0.0000,0.0247,-0.0247,73.8812,1000.0000,945.2363,907.0012,1.0000,919,902,1,1,,1847,1847,20.1739,right,0,11.3000
2.2381,0.0201,run,-0.0000,0.0000,-0.0000,-0.0000,0.0176,-0.0176,68.3263,1000.0000,945.3094,918.0380,1.0000,919,902,1,1,,1847,1847,20.1008,right,0,11.3000
2.2580,0.0200,run,1.0000,-1.0000,0.0035,-0.0000,0.0260,-0.0296,67.0511,1000.0000,955.8208,910.0769,1.0000,919,902,1,1,,1847,1847,20.0023,right,0,11.3000
2.2783,0.0202,run,1.0000,-1.0000,0.0035,-0.0000,0.0185,-0.0221,63.8015,1000.0000,953.2834,919.1137,1.0000,919,902,1,1,,1847,1847,20.1797,right,0,11.3000
2.2983,0.0201,run,2.0000,-2.0000,0.0071,-0.0000,0.0266,-0.0337,64.4246,1000.0000,961.6783,909.4725,1.0000,919,902,1,1,,1847,1847,20.0607,right,0,11.3000
2.3183,0.0201,run,2.0000,-2.0000,0.0071,-0.0000,0.0190,-0.0261,62.7783,1000.0000,957.4225,917.0210,1.0000,919,902,1,1,,1847,1847,20.0632,right,0,11.3000
2.3385,0.0202,run,3.0000,-3.0000,0.0106,-0.0000,0.0269,-0.0376,64.7159,1000.0000,964.3563,906.2119,1.0000,919,902,1,1,,1847,1847,20.1976,right,0,11.3000
2.3720,0.0336,run,3.0000,-3.0000,0.0106,-0.0000,0.0161,-0.0268,62.5087,1000.0000,958.1879,916.7946,1.0000,961,912,1,1,,1847,1847,33.6127,right,0,11.3000
2.3923,0.0202,run,4.0000,-4.0000,0.0142,-0.0000,0.0249,-0.0391,64.9702,1000.0000,965.2488,904.8107,1.0000,961,912,1,1,,1847,1847,20.1845,right,0,11.3000
2.4123,0.0200,run,4.0000,-4.0000,0.0142,-0.0000,0.0178,-0.0320,65.0340,1000.0000,959.6831,910.2490,1.0000,961,912,1,1,,1847,1847,20.0316,right,0,11.3000
2.4326,0.0202,run,5.0000,-5.0000,0.0177,-0.0000,0.0260,-0.0438,68.5511,1000.0000,965.3071,897.5908,1.0000,961,912,1,1,,1847,1847,20.2358,right,0,11.3000
2.4542,0.0217,run,5.0000,-5.0000,0.0177,-0.0000,0.0182,-0.0359,69.3406,1000.0000,958.4315,902.8872,1.0000,961,912,1,1,,1847,1847,21.6697,right,0,11.3000
2.4732,0.0189,run,5.0000,-5.0000,0.0177,-0.0000,0.0132,-0.0309,68.5833,1000.0000,955.3357,907.4978,1.0000,961,912,1,1,,1847,1847,18.9079,right,0,11.3000
2.4933,0.0201,run,6.0000,-6.0000,0.0213,-0.0000,0.0228,-0.0441,71.7255,1000.0000,962.3939,894.1551,1.0000,961,912,1,1,,1847,1847,20.0836,right,0,11.3000
2.5133,0.0201,run,6.0000,-6.0000,0.0213,-0.0000,0.0163,-0.0376,72.5479,1000.0000,956.5158,898.3883,1.0000,961,912,1,1,,1847,1847,20.0808,right,0,11.3000
2.5335,0.0201,run,7.0000,-7.0000,0.0248,-0.0000,0.0250,-0.0499,76.8335,1000.0000,961.7302,884.6027,1.0000,961,912,1,1,,1847,1847,20.1308,right,0,11.3000
2.5535,0.0200,run,7.0000,-7.0000,0.0248,-0.0000,0.0179,-0.0427,78.4471,1000.0000,954.5864,888.5195,1.0000,961,912,1,1,,1847,1847,20.0196,right,0,11.3000
2.5822,0.0288,run,7.0000,-7.0000,0.0248,-0.0000,0.0113,-0.0362,77.7994,1000.0000,950.1860,894.2152,1.0000,960,886,1,1,,1847,1847,28.7995,right,0,11.3000
2.6025,0.0202,run,8.0000,-8.0000,0.0284,-0.0000,0.0215,-0.0499,81.4047,1000.0000,957.1542,880.0364,1.0000,960,886,1,1,,1847,1847,20.2333,right,0,11.3000
2.6226,0.0201,run,8.0000,-8.0000,0.0284,-0.0000,0.0153,-0.0437,82.7123,1000.0000,951.0928,883.4826,1.0000,960,886,1,1,,1847,1847,20.0789,right,0,11.3000
2.6426,0.0201,run,8.0000,-8.0000,0.0284,-0.0000,0.0109,-0.0393,82.5791,1000.0000,947.8349,887.0069,1.0000,960,886,1,1,,1847,1847,20.0730,right,0,11.3000
2.6627,0.0200,run,9.0000,-9.0000,0.0319,-0.0000,0.0212,-0.0532,86.4779,1000.0000,954.6445,872.3996,1.0000,960,886,1,1,,1847,1847,20.0469,right,0,11.3000
2.6826,0.0200,run,9.0000,-9.0000,0.0319,-0.0000,0.0152,-0.0471,88.0849,1000.0000,948.3483,875.4820,1.0000,960,886,1,1,,1847,1847,20.0058,right,0,11.3000
2.7029,0.0202,run,9.0000,-9.0000,0.0319,-0.0000,0.0108,-0.0427,88.2204,1000.0000,944.8399,878.7193,1.0000,960,886,1,1,,1847,1847,20.2033,right,0,11.3000
2.7232,0.0202,run,10.0000,-10.0000,0.0355,-0.0000,0.0211,-0.0566,92.3730,1000.0000,951.3884,863.8656,1.0000,960,886,1,1,,1847,1847,20.2011,right,0,11.3000
2.7433,0.0201,run,10.0000,-10.0000,0.0355,-0.0000,0.0150,-0.0505,94.1830,1000.0000,944.8992,866.7347,1.0000,960,886,1,1,,1847,1847,20.1283,right,0,11.3000
2.7633,0.0200,run,10.0000,-10.0000,0.0355,-0.0000,0.0107,-0.0462,94.5007,1000.0000,941.2587,869.7400,1.0000,960,886,1,1,,1847,1847,20.0168,right,0,11.3000
2.7835,0.0202,run,11.0000,-11.0000,0.0390,-0.0000,0.0210,-0.0601,98.8138,1000.0000,947.6668,854.7056,1.0000,945,874,1,1,,1847,1847,20.1722,right,0,11.3000
2.8035,0.0200,run,11.0000,-11.0000,0.0390,-0.0000,0.0150,-0.0541,100.7671,1000.0000,941.0559,857.4100,1.0000,945,874,1,1,,1847,1847,20.0447,right,0,11.3000
2.8236,0.0201,run,11.0000,-11.0000,0.0390,-0.0000,0.0107,-0.0498,101.2130,1000.0000,937.2825,860.2914,1.0000,945,874,1,1,,1847,1847,20.0669,right,0,11.3000
2.8438,0.0202,run,12.0000,-12.0000,0.0426,-0.0000,0.0210,-0.0636,105.6363,1000.0000,943.5849,845.1426,1.0000,945,874,1,1,,1847,1847,20.1655,right,0,11.3000
2.8637,0.0200,run,12.0000,-12.0000,0.0426,-0.0000,0.0150,-0.0576,107.6849,1000.0000,936.8818,847.7485,1.0000,945,874,1,1,,1847,1847,20.0351,right,0,11.3000
