# profile=agv-01 blind run: 1 segment(s) at 637 r/min reference, 1080000 counts per wheel turn
t,dt,phase,segment,tgt_l_m,tgt_r_m,prog_l_m,prog_r_m,cnt_l,cnt_r,n_l,n_r,rpm_l,rpm_r,x_m,y_m,heading_deg,speed_mps,e_mm,has_track,loop_ms
3.4883,0.0201,running,1,1.1883,1.9533,0.4503,0.7403,14271182,15062022,482.1961,791.6367,480,795,0.5608,0.1719,34.1215,0.2487,,0,20.0793
3.5083,0.0200,running,1,1.1883,1.9533,0.4533,0.7453,14276973,15071540,482.1941,791.6367,480,795,0.5641,0.1741,34.3510,0.2487,,0,19.9815
3.5286,0.0202,running,1,1.1883,1.9533,0.4564,0.7503,14282836,15081076,481.9886,791.6367,480,795,0.5674,0.1764,34.5773,0.2487,,0,20.1692
3.5488,0.0202,running,1,1.1883,1.9533,0.4594,0.7553,14288676,15090638,481.9125,791.6367,480,795,0.5707,0.1787,34.8066,0.2487,,0,20.2315
3.5708,0.0226,running,1,1.1883,1.9533,0.4629,0.7608,14295269,15101128,481.2083,791.6367,482,793,0.5744,0.1813,35.0467,0.2487,,0,22.5539
3.5908,0.0202,running,1,1.1883,1.9533,0.4659,0.7658,14301053,15110642,481.2215,791.6367,482,793,0.5777,0.1836,35.2764,0.2487,,0,20.1589
3.6108,0.0200,running,1,1.1883,1.9533,0.4690,0.7707,14306844,15120137,481.1729,791.6367,482,793,0.5809,0.1859,35.5046,0.2487,,0,20.0165
3.6308,0.0202,running,1,1.1883,1.9533,0.4720,0.7757,14312649,15129585,480.9823,791.6367,482,793,0.5842,0.1882,35.7290,0.2487,,0,20.1818
3.6505,0.0199,running,1,1.1883,1.9533,0.4750,0.7806,14318429,15138931,480.6682,791.6367,482,793,0.5874,0.1905,35.9487,0.2487,,0,19.9340
3.6711,0.0203,running,1,1.1883,1.9533,0.4781,0.7857,14324276,15148692,480.9723,791.6367,482,793,0.5907,0.1930,36.1898,0.2487,,0,20.2682
3.6911,0.0201,running,1,1.1883,1.9533,0.4811,0.7907,14330106,15158195,480.8099,791.6367,482,793,0.5939,0.1953,36.4161,0.2487,,0,20.0514
3.7108,0.0199,running,1,1.1883,1.9533,0.4842,0.7956,14335895,15167598,480.5814,791.6367,482,793,0.5971,0.1977,36.6387,0.2487,,0,19.9478
3.7313,0.0203,running,1,1.1883,1.9533,0.4872,0.8007,14341751,15177332,480.8007,791.6367,482,793,0.6004,0.2001,36.8776,0.2487,,0,20.2845
3.7513,0.0200,running,1,1.1883,1.9533,0.4903,0.8057,14347540,15186825,480.7547,791.6367,482,793,0.6036,0.2025,37.1057,0.2487,,0,20.0272
3.7741,0.0227,running,1,1.1883,1.9533,0.4937,0.8114,14354063,15197731,481.1274,791.6367,482,794,0.6072,0.2053,37.3757,0.2487,,0,22.6839
3.7941,0.0201,running,1,1.1883,1.9533,0.4967,0.8163,14359911,15207212,480.8604,791.6367,482,794,0.6104,0.2077,37.5995,0.2487,,0,20.0940
3.8437,0.0494,running,1,1.1883,1.9533,0.5042,0.8287,14374199,15230884,481.2377,791.6367,482,794,0.6182,0.2139,38.1776,0.2487,,0,49.4480
3.8636,0.0198,running,1,1.1883,1.9533,0.5072,0.8336,14379918,15240223,481.1127,791.6367,482,794,0.6213,0.2163,38.4006,0.2487,,0,19.8297
3.8835,0.0201,running,1,1.1883,1.9533,0.5102,0.8386,14385702,15249708,481.0671,791.6367,482,794,0.6245,0.2188,38.6286,0.2487,,0,20.0909
3.9038,0.0205,running,1,1.1883,1.9533,0.5133,0.8436,14391633,15259356,480.8621,791.6367,482,794,0.6276,0.2213,38.8576,0.2487,,0,20.5073
3.9238,0.0198,running,1,1.1883,1.9533,0.5163,0.8486,14397357,15268940,481.2173,791.6367,482,794,0.6307,0.2239,39.0954,0.2487,,0,19.8313
3.9443,0.0203,running,1,1.1883,1.9533,0.5195,0.8538,14403293,15278723,481.2694,791.6367,482,794,0.6339,0.2265,39.3323,0.2487,,0,20.2710
3.9643,0.0202,running,1,1.1883,1.9533,0.5225,0.8587,14409070,15288185,481.2005,791.6367,482,794,0.6370,0.2290,39.5593,0.2487,,0,20.2363
3.9881,0.0225,running,1,1.1883,1.9533,0.5259,0.8647,14415632,15299504,482.2807,791.6367,486,794,0.6406,0.2320,39.8524,0.2487,,0,22.5350
4.0078,0.0200,running,1,1.1883,1.9533,0.5290,0.8695,14421436,15308837,481.8602,791.6367,486,794,0.6437,0.2345,40.0698,0.2487,,0,20.0241
4.0278,0.0202,running,1,1.1883,1.9533,0.5320,0.8745,14427215,15318280,481.7461,791.6367,486,794,0.6467,0.2371,40.2955,0.2487,,0,20.1941
4.0477,0.0199,running,1,1.1883,1.9533,0.5350,0.8794,14432978,15327742,481.7239,791.6367,486,794,0.6497,0.2397,40.5233,0.2487,,0,19.9127
4.0683,0.0203,running,1,1.1883,1.9533,0.5381,0.8846,14438903,15337521,481.8045,791.6367,486,794,0.6529,0.2424,40.7608,0.2487,,0,20.3454
4.0883,0.0201,running,1,1.1883,1.9533,0.5411,0.8896,14444691,15347079,481.8937,791.6367,486,794,0.6559,0.2450,40.9930,0.2487,,0,20.0612
4.1080,0.0200,running,1,1.1883,1.9533,0.5442,0.8945,14450468,15356491,481.7234,791.6367,486,794,0.6589,0.2476,41.2169,0.2487,,0,19.9809
4.1283,0.0201,running,1,1.1883,1.9533,0.5472,0.8995,14456245,15366090,481.9323,791.6367,486,794,0.6619,0.2503,41.4524,0.2487,,0,20.1027
4.1491,0.0205,running,1,1.1883,1.9533,0.5504,0.9046,14462480,15375888,481.0181,791.6367,486,794,0.6651,0.2531,41.6718,0.2487,,0,20.4649
4.1688,0.0199,running,1,1.1883,1.9533,0.5533,0.9096,14467968,15385274,481.7585,791.6367,486,794,0.6680,0.2556,41.9120,0.2487,,0,19.9481
4.1921,0.0240,running,1,1.1883,1.9533,0.5570,0.9154,14474915,15396362,481.0869,791.6367,482,784,0.6715,0.2588,42.1671,0.2487,,0,24.0366
4.2121,0.0201,running,1,1.1883,1.9533,0.5600,0.9203,14480695,15405827,481.0141,791.6367,482,784,0.6744,0.2615,42.3941,0.2487,,0,20.0808
4.2321,0.0201,running,1,1.1883,1.9533,0.5630,0.9253,14486473,15415356,481.0778,791.6367,482,784,0.6774,0.2642,42.6251,0.2487,,0,20.0724
4.2520,0.0199,running,1,1.1883,1.9533,0.5660,0.9303,14492247,15424906,481.1974,791.6367,482,784,0.6803,0.2669,42.8577,0.2487,,0,19.9466
4.2726,0.0203,running,1,1.1883,1.9533,0.5691,0.9354,14498182,15434667,481.2081,791.6367,482,784,0.6833,0.2697,43.0934,0.2487,,0,20.3469
4.2926,0.0201,running,1,1.1883,1.9533,0.5722,0.9404,14503959,15444138,481.1575,791.6367,482,784,0.6862,0.2725,43.3210,0.2487,,0,20.0514
4.3126,0.0200,running,1,1.1883,1.9533,0.5752,0.9453,14509740,15453591,481.0570,791.6367,482,784,0.6891,0.2752,43.5472,0.2487,,0,19.9550
4.3325,0.0201,running,1,1.1883,1.9533,0.5782,0.9503,14515544,15463081,480.9549,791.6367,482,784,0.6920,0.2780,43.7743,0.2487,,0,20.1148
4.3529,0.0203,running,1,1.1883,1.9533,0.5813,0.9554,14521412,15472757,481.0167,791.6367,482,784,0.6950,0.2808,44.0088,0.2487,,0,20.2545
4.3731,0.0201,running,1,1.1883,1.9533,0.5844,0.9604,14527286,15482429,481.0503,791.6367,482,784,0.6979,0.2836,44.2428,0.2487,,0,20.1103
4.3972,0.0232,running,1,1.1883,1.9533,0.5878,0.9663,14533903,15493544,481.5335,791.6367,484,799,0.7012,0.2869,44.5199,0.2487,,0,23.1551
4.4166,0.0200,running,1,1.1883,1.9533,0.5909,0.9712,14539717,15503083,481.4975,791.6367,484,799,0.7041,0.2897,44.7493,0.2487,,0,20.0078
4.4390,0.0202,running,1,1.1883,1.9533,0.5940,0.9763,14545582,15512715,481.4800,791.6367,484,799,0.7069,0.2926,44.9814,0.2487,,0,20.1804
4.4569,0.0201,running,1,1.1883,1.9533,0.5970,0.9812,14551350,15522186,481.4594,791.6367,484,799,0.7097,0.2954,45.2095,0.2487,,0,20.0611
4.4771,0.0202,running,1,1.1883,1.9533,0.6000,0.9863,14557191,15531749,481.3820,791.6367,484,799,0.7126,0.2982,45.4388,0.2487,,0,20.1560
4.4973,0.0201,running,1,1.1883,1.9533,0.6031,0.9912,14562973,15541265,481.4059,791.6367,484,799,0.7154,0.3011,45.6688,0.2487,,0,20.0538
4.5171,0.0201,running,1,1.1883,1.9533,0.6061,0.9962,14568755,15550809,481.4866,791.6367,484,799,0.7182,0.3040,45.9006,0.2487,,0,20.0649
4.5387,0.0216,running,1,1.1883,1.9533,0.6095,1.0016,14575291,15561149,480.6682,791.6367,484,799,0.7213,0.3072,46.1349,0.2487,,0,21.5665
4.5592,0.0199,running,1,1.1883,1.9533,0.6125,1.0067,14581075,15570718,480.7930,791.6367,484,799,0.7240,0.3101,46.3680,0.2487,,0,19.8579
4.5793,0.0201,running,1,1.1883,1.9533,0.6156,1.0117,14586848,15580361,481.1045,791.6367,484,799,0.7268,0.3130,46.6064,0.2487,,0,20.1125
4.6061,0.0271,running,1,1.1883,1.9533,0.6195,1.0182,14594420,15592734,480.9554,791.6367,481,784,0.7304,0.3168,46.9022,0.2487,,0,27.1130
4.6223,0.0171,running,1,1.1883,1.9533,0.6221,1.0224,14599372,15600774,480.7529,791.6367,481,784,0.7327,0.3193,47.0924,0.2487,,0,17.0664
4.6440,0.0218,running,1,1.1883,1.9533,0.6254,1.0279,14605638,15611200,481.0089,791.6367,481,784,0.7357,0.3225,47.3487,0.2487,,0,21.7901
4.6627,0.0184,running,1,1.1883,1.9533,0.6282,1.0325,14610996,15619990,480.9740,791.6367,481,784,0.7382,0.3252,47.5601,0.2487,,0,18.4284
4.6829,0.0202,running,1,1.1883,1.9533,0.6313,1.0375,14616837,15629617,481.0263,791.6367,481,784,0.7409,0.3282,47.7933,0.2487,,0,20.1789
4.7065,0.0233,running,1,1.1883,1.9533,0.6348,1.0434,14623569,15640870,481.4061,791.6367,481,784,0.7441,0.3317,48.0718,0.2487,,0,23.3146
4.7241,0.0180,running,1,1.1883,1.9533,0.6375,1.0477,14628765,15649139,480.8546,791.6367,481,784,0.7464,0.3343,48.2611,0.2487,,0,17.9622
4.7441,0.0201,running,1,1.1883,1.9533,0.6405,1.0527,14634532,15658690,480.9995,791.6367,481,784,0.7491,0.3373,48.4942,0.2487,,0,20.1237
4.7643,0.0202,running,1,1.1883,1.9533,0.6436,1.0578,14640395,15668380,481.1063,791.6367,481,784,0.7518,0.3404,48.7300,0.2487,,0,20.1838
4.7843,0.0201,running,1,1.1883,1.9533,0.6466,1.0628,14646176,15677865,481.0708,791.6367,481,784,0.7544,0.3434,48.9582,0.2487,,0,20.0805
4.8077,0.0227,running,1,1.1883,1.9533,0.6501,1.0686,14652754,15689034,481.7935,791.6367,482,799,0.7574,0.3469,49.2410,0.2487,,0,22.7273
4.8559,0.0480,running,1,1.1883,1.9533,0.6573,1.0803,14666646,15711423,480.8890,791.6367,482,799,0.7636,0.3541,49.7644,0.2487,,0,47.9593
4.8762,0.0202,running,1,1.1883,1.9533,0.6604,1.0854,14672493,15721020,480.8605,791.6367,482,799,0.7662,0.3572,49.9954,0.2487,,0,20.2073
4.8962,0.0201,running,1,1.1883,1.9533,0.6634,1.0904,14678275,15730559,480.9311,791.6367,482,799,0.7688,0.3603,50.2268,0.2487,,0,20.0676
4.9162,0.0201,running,1,1.1883,1.9533,0.6665,1.0953,14684060,15740106,481.0079,791.6367,482,799,0.7713,0.3634,50.4586,0.2487,,0,20.0820
4.9364,0.0202,running,1,1.1883,1.9533,0.6695,1.1004,14689917,15749749,481.0394,791.6367,482,799,0.7739,0.3665,50.6918,0.2487,,0,20.1948
4.9566,0.0201,running,1,1.1883,1.9533,0.6726,1.1056,14695782,15759640,481.5472,791.6367,482,799,0.7765,0.3697,50.9398,0.2487,,0,20.0769
4.9769,0.0201,running,1,1.1883,1.9533,0.6756,1.1105,14701578,15769127,481.4656,791.6367,482,799,0.7790,0.3728,51.1672,0.2487,,0,20.1102
4.9966,0.0201,running,1,1.1883,1.9533,0.6787,1.1156,14707457,15778686,481.2535,791.6367,482,799,0.7816,0.3760,51.3939,0.2487,,0,20.1070
5.0204,0.0243,running,1,1.1883,1.9533,0.6824,1.1214,14714440,15789935,480.7884,791.6367,483,799,0.7845,0.3797,51.6567,0.2487,,0,24.3360
5.0407,0.0202,running,1,1.1883,1.9533,0.6854,1.1265,14720292,15799613,480.9075,791.6367,483,799,0.7871,0.3829,51.8924,0.2487,,0,20.1661
5.0606,0.0201,running,1,1.1883,1.9533,0.6885,1.1315,14726072,15809165,481.0112,791.6367,483,799,0.7895,0.3861,52.1247,0.2487,,0,20.1421
5.0807,0.0199,running,1,1.1883,1.9533,0.6915,1.1365,14731860,15818674,481.0009,791.6367,483,799,0.7920,0.3892,52.3539,0.2487,,0,19.9388
5.1016,0.0202,running,1,1.1883,1.9533,0.6946,1.1417,14737740,15828566,481.4607,791.6367,483,799,0.7945,0.3925,52.6011,0.2487,,0,20.2306
5.1209,0.0200,running,1,1.1883,1.9533,0.6976,1.1464,14743533,15837694,480.6612,791.6367,483,799,0.7969,0.3956,52.8065,0.2487,,0,20.0463
5.1409,0.0201,running,1,1.1883,1.9533,0.7006,1.1514,14749303,15847193,480.6907,791.6367,483,799,0.7993,0.3988,53.0362,0.2487,,0,20.0941
5.1608,0.0199,running,1,1.1883,1.9533,0.7036,1.1564,14755078,15856743,480.8069,791.6367,483,799,0.8017,0.4020,53.2688,0.2487,,0,19.9389
5.1811,0.0203,running,1,1.1883,1.9533,0.7067,1.1615,14760932,15866393,480.8626,791.6367,483,799,0.8041,0.4053,53.5026,0.2487,,0,20.2757
5.2016,0.0201,running,1,1.1883,1.9533,0.7097,1.1666,14766707,15876099,481.2952,791.6367,483,799,0.8065,0.4085,53.7448,0.2487,92,1,20.0728
5.2239,0.0227,running,1,1.1883,1.9533,0.7132,1.1721,14773313,15886658,480.6875,791.6367,482,799,0.8092,0.4122,53.9883,0.2487,92,1,22.6688
5.2457,0.0212,running,1,1.1883,1.9533,0.7164,1.1773,14779463,15896687,480.5251,791.6367,482,799,0.8116,0.4156,54.2272,0.2487,92,1,21.2457
5.2662,0.0201,running,1,1.1883,1.9533,0.7195,1.1824,14785315,15906368,480.6504,791.6367,482,799,0.8140,0.4189,54.4631,0.2487,90,1,20.1302
5.2862,0.0199,running,1,1.1883,1.9533,0.7225,1.1874,14791099,15915855,480.6088,791.6367,482,799,0.8163,0.4222,54.6912,0.2487,89,1,19.9500
5.3070,0.0214,running,1,1.1883,1.9533,0.7257,1.1928,14797250,15926311,481.3090,791.6367,482,799,0.8188,0.4257,54.9564,0.2487,87,1,21.3646
5.3271,0.0199,running,1,1.1883,1.9533,0.7288,1.1978,14803032,15935804,481.2863,791.6367,482,799,0.8211,0.4290,55.1850,0.2487,86,1,19.9058
5.3481,0.0200,running,1,1.1883,1.9533,0.7318,1.2028,14808803,15945228,481.1604,791.6367,482,799,0.8234,0.4323,55.4101,0.2487,83,1,20.0440
5.3678,0.0202,running,1,1.1883,1.9533,0.7348,1.2078,14814637,15954799,481.1225,791.6367,482,799,0.8257,0.4356,55.6403,0.2487,84,1,20.1842
5.3873,0.0201,running,1,1.1883,1.9533,0.7379,1.2127,14820416,15964311,481.1484,791.6367,482,799,0.8279,0.4389,55.8702,0.2487,83,1,20.0891
5.4078,0.0202,running,1,1.1883,1.9533,0.7409,1.2179,14826272,15974098,481.4752,791.6367,482,799,0.8302,0.4423,56.1124,0.2487,83,1,20.1969
5.4293,0.0223,running,1,1.1883,1.9533,0.7443,1.2232,14832724,15984281,480.6184,791.6367,480,788,0.8326,0.4459,56.3422,0.2487,84,1,22.2950
5.4488,0.0199,running,1,1.1883,1.9533,0.7473,1.2280,14838429,15993531,480.3597,791.6367,480,788,0.8348,0.4492,56.5606,0.2487,80,1,19.9482
5.4696,0.0202,running,1,1.1883,1.9533,0.7504,1.2332,14844365,16003394,480.5739,791.6367,480,788,0.8371,0.4526,56.8025,0.2487,77,1,20.2360
5.4899,0.0202,running,1,1.1883,1.9533,0.7535,1.2383,14850209,16013078,480.7319,791.6367,480,788,0.8393,0.4560,57.0391,0.2487,79,1,20.1911
5.5093,0.0199,running,1,1.1883,1.9533,0.7565,1.2431,14855924,16022361,480.5067,791.6367,480,788,0.8414,0.4593,57.2589,0.2487,80,1,19.8800
5.5301,0.0205,running,1,1.1883,1.9533,0.7596,1.2483,14861859,16032189,480.6534,791.6367,480,788,0.8436,0.4628,57.4987,0.2487,78,1,20.4843
5.5502,0.0200,running,1,1.1883,1.9533,0.7626,1.2532,14867659,16041661,480.5281,791.6367,480,788,0.8458,0.4662,57.7249,0.2487,78,1,20.0108
5.5701,0.0201,running,1,1.1883,1.9533,0.7656,1.2582,14873460,16051148,480.4299,791.6367,480,788,0.8479,0.4696,57.9519,0.2487,76,1,20.0574
5.5904,0.0202,running,1,1.1883,1.9533,0.7687,1.2633,14879319,16060807,480.4872,791.6367,480,788,0.8501,0.4730,58.1860,0.2487,75,1,20.1913
5.6099,0.0199,running,1,1.1883,1.9533,0.7717,1.2681,14885025,16070100,480.3123,791.6367,480,788,0.8521,0.4764,58.4070,0.2487,,0,19.8968
5.6326,0.0224,running,1,1.1883,1.9533,0.7751,1.2738,14891527,16080832,480.4021,791.6367,478,788,0.8545,0.4802,58.6676,0.2487,72,1,22.3587
5.6523,0.0199,running,1,1.1883,1.9533,0.7781,1.2787,14897249,16090219,480.3645,791.6367,478,788,0.8565,0.4836,58.8933,0.2487,74,1,19.9031
5.6729,0.0203,running,1,1.1883,1.9533,0.7812,1.2838,14903173,16100019,480.4910,791.6367,478,788,0.8587,0.4871,59.1321,0.2487,71,1,20.2962
5.6929,0.0201,running,1,1.1883,1.9533,0.7842,1.2888,14908953,16109549,480.5500,791.6367,478,788,0.8607,0.4906,59.3631,0.2487,72,1,20.1224
5.7128,0.0199,running,1,1.1883,1.9533,0.7872,1.2937,14914733,16119010,480.4691,791.6367,478,788,0.8627,0.4940,59.5899,0.2487,,0,19.8965
5.7331,0.0203,running,1,1.1883,1.9533,0.7903,1.2988,14920576,16128604,480.4479,791.6367,478,788,0.8648,0.4975,59.8209,0.2487,,0,20.2615
5.7531,0.0201,running,1,1.1883,1.9533,0.7933,1.3038,14926353,16138129,480.5068,791.6367,478,788,0.8668,0.5010,60.0518,0.2487,,0,20.0553
5.7725,0.0199,running,1,1.1883,1.9533,0.7963,1.3086,14932068,16147405,480.2674,791.6367,478,788,0.8687,0.5044,60.2712,0.2487,,0,19.9464
5.7933,0.0203,running,1,1.1883,1.9533,0.7994,1.3138,14938005,16157354,480.6528,791.6367,478,788,0.8708,0.5080,60.5183,0.2487,,0,20.3008
5.8131,0.0199,running,1,1.1883,1.9533,0.8024,1.3187,14943720,16166696,480.5472,791.6367,478,788,0.8727,0.5114,60.7417,0.2487,,0,19.9152
5.8766,0.0628,running,1,1.1883,1.9533,0.8120,1.3345,14961927,16196847,480.9998,791.6367,483,796,0.8788,0.5225,61.4775,0.2487,,0,62.7765
5.8966,0.0200,running,1,1.1883,1.9533,0.8150,1.3395,14967713,16206331,480.9455,791.6367,483,796,0.8807,0.5260,61.7053,0.2487,,0,20.0295
5.9166,0.0202,running,1,1.1883,1.9533,0.8180,1.3444,14973513,16215804,480.8222,791.6367,483,796,0.8826,0.5296,61.9316,0.2487,,0,20.1966
5.9369,0.0200,running,1,1.1883,1.9533,0.8211,1.3495,14979377,16225470,480.8770,791.6367,483,796,0.8845,0.5331,62.1658,0.2487,,0,20.0476
5.9568,0.0201,running,1,1.1883,1.9533,0.8241,1.3545,14985157,16235011,480.9584,791.6367,483,796,0.8864,0.5367,62.3975,0.2487,,0,20.0524
5.9772,0.0200,running,1,1.1883,1.9533,0.8271,1.3595,14990931,16244525,481.0049,791.6367,483,796,0.8882,0.5402,62.6279,0.2487,,0,20.0322
5.9971,0.0203,running,1,1.1883,1.9533,0.8302,1.3645,14996782,16254117,480.9530,791.6367,483,796,0.8901,0.5438,62.8583,0.2487,,0,20.2814
6.0174,0.0201,running,1,1.1883,1.9533,0.8333,1.3695,15002646,16263686,480.8111,791.6367,483,796,0.8919,0.5474,63.0866,0.2487,,0,20.1220
6.0408,0.0226,running,1,1.1883,1.9533,0.8367,1.3750,15009155,16274214,480.4639,791.6367,482,790,0.8939,0.5514,63.3341,0.2487,,0,22.5703
6.0596,0.0201,running,1,1.1883,1.9533,0.8398,1.3800,15015025,16283831,480.3994,791.6367,482,790,0.8957,0.5551,63.5649,0.2487,,0,20.0561
6.0799,0.0202,running,1,1.1883,1.9533,0.8428,1.3851,15020888,16293404,480.2689,791.6367,482,790,0.8975,0.5587,63.7935,0.2487,,0,20.1761
6.1025,0.0201,running,1,1.1883,1.9533,0.8458,1.3900,15026655,16302869,480.2395,791.6367,482,790,0.8993,0.5623,64.0213,0.2487,,0,20.1275
6.1199,0.0200,running,1,1.1883,1.9533,0.8489,1.3950,15032432,16312395,480.3004,791.6367,482,790,0.9010,0.5659,64.2522,0.2487,,0,19.9731
6.1399,0.0202,running,1,1.1883,1.9533,0.8519,1.4000,15038223,16321950,480.3734,791.6367,482,790,0.9028,0.5695,64.4841,0.2487,,0,20.2234
6.1599,0.0200,running,1,1.1883,1.9533,0.8549,1.4050,15044015,16331475,480.3823,791.6367,482,790,0.9045,0.5731,64.7141,0.2487,,0,20.0379
6.1816,0.0217,running,1,1.1883,1.9533,0.8582,1.4103,15050295,16341709,480.2023,791.6367,482,790,0.9063,0.5770,64.9576,0.2487,,0,21.6532
6.2044,0.0201,running,1,1.1883,1.9533,0.8613,1.4157,15056147,16352003,481.5706,791.6367,482,790,0.9081,0.5809,65.2313,0.2487,,0,20.1177
6.2219,0.0201,running,1,1.1883,1.9533,0.8643,1.4204,15061945,16360892,480.2697,791.6367,482,790,0.9097,0.5843,65.4217,0.2487,,0,20.0794
6.2478,0.0255,running,1,1.1883,1.9533,0.8682,1.4269,15069342,16373301,480.7770,791.6367,483,787,0.9119,0.5891,65.7304,0.2487,,0,25.4901
6.2678,0.0200,running,1,1.1883,1.9533,0.8712,1.4319,15075140,16382791,480.6949,791.6367,483,787,0.9135,0.5927,65.9579,0.2487,,0,20.0156
6.2884,0.0204,running,1,1.1883,1.9533,0.8743,1.4369,15080979,16392467,480.8533,791.6367,483,787,0.9152,0.5964,66.1942,0.2487,,0,20.3581
6.3088,0.0205,running,1,1.1883,1.9533,0.8775,1.4420,15087193,16402195,479.8672,791.6367,483,787,0.9168,0.6003,66.4107,0.2487,,0,20.4902
6.3291,0.0199,running,1,1.1883,1.9533,0.8806,1.4471,15092981,16411869,480.1915,791.6367,483,787,0.9184,0.6040,66.6501,0.2487,,0,19.9322
6.3491,0.0200,running,1,1.1883,1.9533,0.8836,1.4521,15098780,16421398,480.1852,791.6367,483,787,0.9200,0.6077,66.8799,0.2487,,0,20.0043
6.3694,0.0204,running,1,1.1883,1.9533,0.8866,1.4571,15104569,16430994,480.3480,791.6367,483,787,0.9216,0.6114,67.1144,0.2487,,0,20.3684
6.3891,0.0199,running,1,1.1883,1.9533,0.8897,1.4620,15110360,16440354,480.0256,791.6367,483,787,0.9231,0.6150,67.3342,0.2487,,0,19.9137
6.4088,0.0199,running,1,1.1883,1.9533,0.8927,1.4669,15116134,16449691,479.7133,791.6367,483,787,0.9247,0.6187,67.5537,0.2487,,0,19.8884
6.4292,0.0203,running,1,1.1883,1.9533,0.8957,1.4719,15121908,16459307,479.9667,791.6367,483,787,0.9262,0.6224,67.7904,0.2487,,0,20.3274
6.4516,0.0231,running,1,1.1883,1.9533,0.8991,1.4776,15128404,16470060,480.1191,791.6367,482,786,0.9279,0.6266,68.0526,0.2487,,0,23.1492
6.4719,0.0203,running,1,1.1883,1.9533,0.9022,1.4826,15134267,16479631,479.9846,791.6367,482,786,0.9294,0.6303,68.2810,0.2487,,0,20.2665
6.4922,0.0202,running,1,1.1883,1.9533,0.9053,1.4876,15140132,16489229,479.8982,791.6367,482,786,0.9309,0.6341,68.5110,0.2487,,0,20.1571
6.5118,0.0199,running,1,1.1883,1.9533,0.9083,1.4925,15145852,16498650,479.9362,791.6367,482,786,0.9323,0.6378,68.7390,0.2487,,0,19.8579
6.5324,0.0203,running,1,1.1883,1.9533,0.9114,1.4976,15151792,16508442,479.9932,791.6367,482,786,0.9338,0.6416,68.9763,0.2487,,0,20.3407
6.5524,0.0200,running,1,1.1883,1.9533,0.9144,1.5026,15157584,16517942,479.9513,791.6367,482,786,0.9352,0.6454,69.2047,0.2487,,0,20.0206
6.5724,0.0201,running,1,1.1883,1.9533,0.9174,1.5076,15163362,16527402,479.8751,791.6367,482,786,0.9366,0.6491,69.4315,0.2487,,0,20.0793
6.5926,0.0201,running,1,1.1883,1.9533,0.9205,1.5126,15169214,16536993,479.8178,791.6367,482,786,0.9381,0.6529,69.6618,0.2487,,0,20.1343
6.6121,0.0199,running,1,1.1883,1.9533,0.9235,1.5175,15174939,16546287,479.5815,791.6367,482,786,0.9394,0.6566,69.8817,0.2487,81,1,19.9447
6.6329,0.0203,running,1,1.1883,1.9533,0.9266,1.5227,15180864,16556216,479.9664,791.6367,482,786,0.9408,0.6605,70.1284,0.2487,82,1,20.3304
6.6569,0.0236,running,1,1.1883,1.9533,0.9301,1.5286,15187655,16567572,480.3583,791.6367,483,799,0.9424,0.6650,70.4096,0.2487,82,1,23.6140
6.6774,0.0203,running,1,1.1883,1.9533,0.9333,1.5337,15193591,16577374,480.4489,791.6367,483,799,0.9438,0.6688,70.6477,0.2487,77,1,20.2894
6.6974,0.0201,running,1,1.1883,1.9533,0.9363,1.5387,15199374,16586858,480.4046,791.6367,483,799,0.9451,0.6726,70.8757,0.2487,76,1,20.0583
6.7174,0.0200,running,1,1.1883,1.9533,0.9393,1.5437,15205160,16596333,480.3321,791.6367,483,799,0.9464,0.6764,71.1030,0.2487,70,1,20.0477
6.7380,0.0202,running,1,1.1883,1.9533,0.9424,1.5488,15211000,16606050,480.5703,791.6367,483,799,0.9477,0.6802,71.3418,0.2487,67,1,20.1513
6.7579,0.0201,running,1,1.1883,1.9533,0.9454,1.5537,15216767,16615573,480.6585,791.6367,483,799,0.9490,0.6840,71.5732,0.2487,65,1,20.0828
6.7781,0.0201,running,1,1.1883,1.9533,0.9484,1.5588,15222548,16625230,480.9717,791.6367,483,799,0.9503,0.6879,71.8119,0.2487,61,1,20.0942
6.7979,0.0201,running,1,1.1883,1.9533,0.9515,1.5637,15228388,16634621,480.5488,791.6367,483,799,0.9515,0.6917,72.0307,0.2487,52,1,20.0963
6.8186,0.0212,running,1,1.1883,1.9533,0.9547,1.5689,15234594,16644438,479.7698,791.6367,483,799,0.9528,0.6957,72.2531,0.2487,47,1,21.2036
6.8730,0.0544,running,1,1.1883,1.9533,0.9629,1.5824,15250188,16670230,480.0929,791.6367,483,799,0.9561,0.7060,72.8813,0.2487,23,1,54.3531
6.8962,0.0225,running,1,1.1883,1.9533,0.9663,1.5879,15256709,16680877,479.9470,791.6367,477,793,0.9574,0.7103,73.1355,0.2487,15,1,22.5192
6.9162,0.0200,running,1,1.1883,1.9533,0.9693,1.5929,15262479,16690412,480.0495,791.6367,477,793,0.9585,0.7141,73.3674,0.2487,6,1,20.0432
6.9364,0.0202,running,1,1.1883,1.9533,0.9724,1.5980,15268331,16700121,480.2315,791.6367,477,793,0.9597,0.7180,73.6050,0.2487,20,1,20.1604
6.9564,0.0201,running,1,1.1883,1.9533,0.9754,1.6030,15274120,16709602,480.1612,791.6367,477,793,0.9608,0.7219,73.8325,0.2487,26,1,20.0559
