# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2400 6084h=3200 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.2172,0.0202,run,7.0000,-7.0000,0.0057,0.0000,0.0000,-0.0057,2.9956,122.4553,123.8561,115.0634,1.0000,3,4,1,1,,5943,5943,20.1525,left,1,25.0000
0.2376,0.0204,run,7.0000,-7.0000,0.0067,0.0000,0.0000,-0.0067,3.6490,142.8264,144.3848,133.9700,1.0000,3,4,1,1,,5943,5943,20.3711,left,1,25.0000
0.2702,0.0327,run,7.0000,-7.0000,0.0079,0.0000,0.0000,-0.0079,4.8412,175.5311,176.7636,164.6163,1.0000,133,130,1,1,,823,1847,32.7047,left,1,25.0000
0.2906,0.0204,run,7.0000,-7.0000,0.0097,0.0000,0.0000,-0.0097,5.6304,195.8825,197.7166,182.7876,1.0000,133,130,1,1,,823,1847,20.3514,left,1,25.0000
0.3107,0.0200,run,7.0000,-7.0000,0.0108,0.0000,0.0000,-0.0108,6.4446,215.8706,217.7559,201.0961,1.0000,133,130,1,1,,823,1847,19.9881,left,1,25.0000
0.3306,0.0200,run,7.0000,-7.0000,0.0119,0.0000,0.0000,-0.0119,7.2934,235.8799,237.7664,219.4066,1.0000,133,130,1,1,,823,1847,20.0093,left,1,25.0000
0.3509,0.0202,run,7.0000,-7.0000,0.0130,0.0000,0.0000,-0.0130,8.1789,256.0648,257.9167,237.8551,1.0000,133,130,1,1,,823,1847,20.1849,left,1,25.0000
0.3708,0.0200,run,7.0000,-7.0000,0.0141,0.0000,0.0000,-0.0141,9.0826,276.0995,277.9060,256.1277,1.0000,133,130,1,1,,823,1847,20.0346,left,1,25.0000
0.3923,0.0215,run,7.0000,-7.0000,0.0152,0.0000,0.0000,-0.0152,10.0758,297.5831,299.2485,275.7663,1.0000,133,130,1,1,,823,1847,21.4837,left,1,25.0000
0.4124,0.0200,run,7.0000,-7.0000,0.0164,0.0000,0.0000,-0.0164,11.0191,317.6017,319.2373,293.9278,1.0000,133,130,1,1,,823,1847,20.0185,left,1,25.0000
0.4326,0.0201,run,7.0000,-7.0000,0.0175,0.0000,0.0000,-0.0175,11.9830,337.7251,339.2482,312.2362,1.0000,133,130,1,1,,823,1847,20.1235,left,1,25.0000
0.4528,0.0203,run,7.0000,-7.0000,0.0186,0.0000,0.0000,-0.0186,12.9680,358.0096,359.4033,330.6798,1.0000,133,130,1,1,,823,1847,20.2844,left,1,25.0000
0.4846,0.0319,run,7.0000,-7.0000,0.0197,0.0000,0.0000,-0.0197,14.5456,389.9516,390.6303,360.1816,1.0000,346,329,1,1,,823,1847,31.9421,left,1,25.0000
0.5050,0.0203,run,7.0000,-7.0000,0.0214,0.0000,0.0000,-0.0214,15.5556,410.2160,411.2431,378.0777,1.0000,346,329,1,1,,823,1847,20.2644,left,1,25.0000
0.5249,0.0199,run,7.0000,-7.0000,0.0226,0.0000,0.0000,-0.0226,16.5573,430.1621,431.0492,396.1604,1.0000,346,329,1,1,,823,1847,19.9461,left,1,25.0000
0.5451,0.0202,run,7.0000,-7.0000,0.0236,0.0000,0.0000,-0.0236,17.5777,450.3491,451.0641,414.4788,1.0000,346,329,1,1,,823,1847,20.1870,left,1,25.0000
0.5652,0.0200,run,7.0000,-7.0000,0.0248,0.0000,0.0000,-0.0248,18.5967,470.3982,470.9526,432.6504,1.0000,346,329,1,1,,823,1847,20.0491,left,1,25.0000
0.5855,0.0203,run,7.0000,-7.0000,0.0259,0.0000,0.0000,-0.0259,19.6359,490.7464,491.1142,451.1069,1.0000,346,329,1,1,,823,1847,20.3483,left,1,25.0000
0.6053,0.0198,run,7.0000,-7.0000,0.0270,0.0000,0.0000,-0.0270,20.6515,510.5542,510.7717,469.0337,1.0000,346,329,1,1,,823,1847,19.8077,left,1,25.0000
0.6253,0.0201,run,7.0000,-7.0000,0.0281,0.0000,0.0000,-0.0281,21.6850,530.6440,530.6703,487.2477,1.0000,346,329,1,1,,823,1847,20.0899,left,1,25.0000
0.6457,0.0202,run,7.0000,-7.0000,0.0292,0.0000,0.0000,-0.0292,22.7294,550.8828,550.7191,505.5878,1.0000,346,329,1,1,,823,1847,20.2388,left,1,25.0000
0.6657,0.0200,run,7.0000,-7.0000,0.0303,0.0000,0.0000,-0.0303,23.7657,570.9170,570.5776,523.7250,1.0000,346,329,1,1,,823,1847,20.0342,left,1,25.0000
0.6977,0.0321,run,6.0000,-6.0000,0.0269,0.0000,-0.0609,0.0340,27.3814,602.9872,549.2919,601.9198,1.0000,560,521,1,1,,823,1847,32.0702,left,1,25.0000
0.7180,0.0202,run,7.0000,-7.0000,0.0332,0.0000,0.0278,-0.0610,29.0899,623.2248,641.2935,546.9763,1.0000,560,521,1,1,,823,1847,20.2376,left,1,25.0000
0.7380,0.0200,run,6.0000,-6.0000,0.0294,0.0000,-0.0515,0.0222,30.8486,643.2719,595.2862,629.5605,1.0000,560,521,1,1,,823,1847,20.0472,left,1,25.0000
0.7583,0.0202,run,6.0000,-6.0000,0.0303,0.0000,-0.0367,0.0064,32.0217,663.4865,626.5322,636.3974,1.0000,560,521,1,1,,823,1847,20.2146,left,1,25.0000
0.7782,0.0200,run,6.0000,-6.0000,0.0313,0.0000,-0.0262,-0.0051,32.8007,683.4884,654.6010,646.7744,1.0000,560,521,1,1,,823,1847,20.0019,left,1,25.0000
0.7985,0.0202,run,6.0000,-6.0000,0.0322,0.0000,-0.0187,-0.0135,33.3474,703.7123,680.8451,659.8848,1.0000,560,521,1,1,,823,1847,20.2239,left,1,25.0000
0.8217,0.0233,run,6.0000,-6.0000,0.0332,0.0000,-0.0127,-0.0204,33.8088,727.0069,709.0026,677.3937,1.0000,560,521,1,1,,823,1847,23.2946,left,1,25.0000
0.8398,0.0180,run,6.0000,-6.0000,0.0343,0.0000,-0.0094,-0.0249,34.1124,744.9752,730.1193,691.6064,1.0000,560,521,1,1,,823,1847,17.9683,left,1,25.0000
0.8598,0.0200,run,6.0000,-6.0000,0.0351,0.0000,-0.0067,-0.0284,34.4315,765.0067,752.5583,708.5921,1.0000,560,521,1,1,,823,1847,20.0315,left,1,25.0000
0.8801,0.0204,run,6.0000,-6.0000,0.0361,0.0000,-0.0048,-0.0313,34.7666,785.3729,774.8163,726.3963,1.0000,560,521,1,1,,823,1847,20.3662,left,1,25.0000
0.9122,0.0320,run,5.0000,-5.0000,0.0308,0.0000,-0.0639,0.0330,37.7976,800.0000,736.6657,787.7390,1.0000,762,721,1,1,,823,1847,32.0205,left,1,25.0000
0.9322,0.0201,run,5.0000,-5.0000,0.0314,0.0000,-0.0456,0.0141,38.6391,800.0000,750.4191,772.3027,1.0000,762,721,1,1,,823,1847,20.0764,left,1,25.0000
0.9523,0.0201,run,5.0000,-5.0000,0.0314,0.0000,-0.0325,0.0011,38.7987,800.0000,760.3570,762.0457,1.0000,762,721,1,1,,823,1847,20.0790,left,1,25.0000
0.9725,0.0202,run,5.0000,-5.0000,0.0314,0.0000,-0.0232,-0.0083,38.5326,800.0000,767.8498,755.0850,1.0000,762,721,1,1,,823,1847,20.1665,left,1,25.0000
0.9930,0.0204,run,5.0000,-5.0000,0.0314,0.0000,-0.0164,-0.0150,38.0087,800.0000,773.5730,750.4097,1.0000,762,721,1,1,,823,1847,20.4402,left,1,25.0000
1.0136,0.0207,run,5.0000,-5.0000,0.0314,0.0000,-0.0116,-0.0198,37.3430,800.0000,777.9647,747.3492,1.0000,762,721,1,1,,823,1847,20.7184,left,1,25.0000
1.0336,0.0200,run,5.0000,-5.0000,0.0314,0.0000,-0.0083,-0.0231,36.6507,800.0000,781.2243,745.4744,1.0000,762,721,1,1,,823,1847,19.9782,left,1,25.0000
1.0541,0.0203,run,4.0000,-4.0000,0.0251,0.0000,-0.0770,0.0519,38.1639,800.0000,721.6896,801.9826,1.0000,762,721,1,1,,823,1847,20.2964,left,1,25.0000
1.0739,0.0199,run,4.0000,-4.0000,0.0251,0.0000,-0.0551,0.0300,38.5001,800.0000,738.3332,784.6665,1.0000,762,721,1,1,,823,1847,19.9263,left,1,25.0000
1.0966,0.0227,run,4.0000,-4.0000,0.0251,0.0000,-0.0379,0.0127,38.0001,800.0000,752.1488,771.8509,1.0000,762,721,1,1,,823,1847,22.7299,left,1,25.0000
1.1281,0.0315,run,4.0000,-4.0000,0.0251,0.0000,-0.0232,-0.0019,36.5362,800.0000,764.9427,761.9850,1.0000,755,769,1,1,,1847,1847,31.5399,left,1,25.0000
1.1482,0.0201,run,4.0000,-4.0000,0.0251,0.0000,-0.0166,-0.0086,35.4502,800.0000,771.1795,757.9200,1.0000,755,769,1,1,,1847,1847,20.1046,left,1,25.0000
1.1685,0.0202,run,4.0000,-4.0000,0.0251,0.0000,-0.0118,-0.0133,34.3100,800.0000,776.0069,755.3732,1.0000,755,769,1,1,,1847,1847,20.2073,left,1,25.0000
1.1885,0.0201,run,4.0000,-4.0000,0.0251,0.0000,-0.0084,-0.0167,33.1948,800.0000,779.7347,753.8758,1.0000,755,769,1,1,,1847,1847,20.0644,left,1,25.0000
1.2086,0.0201,run,4.0000,-4.0000,0.0251,0.0000,-0.0060,-0.0191,32.1326,800.0000,782.6656,753.0692,1.0000,755,769,1,1,,1847,1847,20.1296,left,1,25.0000
1.2284,0.0199,run,3.0000,-3.0000,0.0188,0.0000,-0.0758,0.0570,33.3578,800.0000,722.5607,810.7237,1.0000,755,769,1,1,,1847,1847,19.8850,left,1,25.0000
1.2488,0.0203,run,3.0000,-3.0000,0.0188,0.0000,-0.0540,0.0351,33.4780,800.0000,739.3601,793.6839,1.0000,755,769,1,1,,1847,1847,20.2669,left,1,25.0000
1.2688,0.0201,run,3.0000,-3.0000,0.0188,0.0000,-0.0385,0.0197,32.9159,800.0000,751.8753,782.2929,1.0000,755,769,1,1,,1847,1847,20.0630,left,1,25.0000
1.2891,0.0202,run,3.0000,-3.0000,0.0188,0.0000,-0.0274,0.0086,31.9527,800.0000,761.4090,774.6857,1.0000,755,769,1,1,,1847,1847,20.1959,left,1,25.0000
1.3091,0.0201,run,3.0000,-3.0000,0.0188,0.0000,-0.0196,0.0007,30.7954,800.0000,768.6419,769.7673,1.0000,755,769,1,1,,1847,1847,20.0612,left,1,25.0000
1.3415,0.0321,run,3.0000,-3.0000,0.0188,0.0000,-0.0119,-0.0069,28.8483,800.0000,776.5125,765.7908,1.0000,760,776,1,1,,1847,1847,32.1268,left,1,25.0000
1.3612,0.0200,run,3.0000,-3.0000,0.0188,0.0000,-0.0085,-0.0103,27.6645,800.0000,780.3288,764.3423,1.0000,760,776,1,1,,1847,1847,19.9820,left,1,25.0000
1.3814,0.0201,run,2.0000,-2.0000,0.0126,0.0000,-0.0773,0.0648,28.7484,800.0000,721.1437,821.3595,1.0000,760,776,1,1,,1847,1847,20.1480,left,1,25.0000
1.4016,0.0203,run,2.0000,-2.0000,0.0126,0.0000,-0.0550,0.0425,28.7147,800.0000,738.4250,804.1456,1.0000,760,776,1,1,,1847,1847,20.2530,left,1,25.0000
1.4217,0.0201,run,2.0000,-2.0000,0.0126,0.0000,-0.0393,0.0267,28.0077,800.0000,751.3328,792.6519,1.0000,760,776,1,1,,1847,1847,20.0805,left,1,25.0000
1.4421,0.0204,run,2.0000,-2.0000,0.0126,0.0000,-0.0279,0.0153,26.8982,800.0000,761.2429,784.9607,1.0000,760,776,1,1,,1847,1847,20.3918,left,1,25.0000
1.4620,0.0198,run,2.0000,-2.0000,0.0126,0.0000,-0.0200,0.0074,25.6361,800.0000,768.6301,780.0977,1.0000,760,776,1,1,,1847,1847,19.8174,left,1,25.0000
1.4820,0.0200,run,2.0000,-2.0000,0.0126,0.0000,-0.0143,0.0017,24.2987,800.0000,774.3853,777.0173,1.0000,760,776,1,1,,1847,1847,20.0155,left,1,25.0000
1.5022,0.0202,run,2.0000,-2.0000,0.0126,0.0000,-0.0102,-0.0024,22.9660,800.0000,778.8934,775.1745,1.0000,760,776,1,1,,1847,1847,20.1984,left,1,25.0000
1.5221,0.0200,run,2.0000,-2.0000,0.0126,0.0000,-0.0073,-0.0053,21.7097,800.0000,782.3968,774.1838,1.0000,760,776,1,1,,1847,1847,20.0144,left,1,25.0000
1.5481,0.0260,run,2.0000,-2.0000,0.0126,0.0000,-0.0048,-0.0078,20.2367,800.0000,785.7893,773.7374,1.0000,769,772,1,1,,1847,1847,25.9801,left,1,25.0000
1.5683,0.0202,run,2.0000,-2.0000,0.0126,0.0000,-0.0034,-0.0092,19.1982,800.0000,787.8896,773.7139,1.0000,769,772,1,1,,1847,1847,20.1721,left,1,25.0000
1.5883,0.0200,run,2.0000,-2.0000,0.0126,0.0000,-0.0024,-0.0101,18.2742,800.0000,789.5657,773.8860,1.0000,769,772,1,1,,1847,1847,19.9985,left,1,25.0000
1.6085,0.0202,run,1.0000,-1.0000,0.0063,0.0000,-0.0730,0.0667,19.6587,800.0000,728.7457,831.9368,1.0000,769,772,1,1,,1847,1847,20.1698,left,1,25.0000
1.6285,0.0201,run,1.0000,-1.0000,0.0063,0.0000,-0.0521,0.0458,19.9404,800.0000,744.6346,815.4846,1.0000,769,772,1,1,,1847,1847,20.0702,left,1,25.0000
1.6488,0.0202,run,1.0000,-1.0000,0.0063,0.0000,-0.0371,0.0308,19.5350,800.0000,756.6346,804.2953,1.0000,769,772,1,1,,1847,1847,20.2065,left,1,25.0000
1.6688,0.0200,run,1.0000,-1.0000,0.0063,0.0000,-0.0265,0.0202,18.7352,800.0000,765.6415,796.8881,1.0000,769,772,1,1,,1847,1847,20.0335,left,1,25.0000
1.6889,0.0202,run,1.0000,-1.0000,0.0063,0.0000,-0.0189,0.0126,17.7176,800.0000,772.5457,792.0191,1.0000,769,772,1,1,,1847,1847,20.1641,left,1,25.0000
1.7090,0.0200,run,-0.0000,0.0000,-0.0000,0.0000,-0.0849,0.0849,18.8252,800.0000,715.5329,846.8166,1.0000,769,772,1,1,,1847,1847,20.0362,left,1,25.0000
1.7327,0.0236,run,-0.0000,0.0000,-0.0000,0.0000,-0.0577,0.0577,18.5758,800.0000,736.8054,826.0429,1.0000,769,772,1,1,,1847,1847,23.5585,left,1,25.0000
1.7646,0.0321,run,-0.0000,0.0000,-0.0000,0.0000,-0.0351,0.0351,16.8796,800.0000,755.9475,810.2932,1.0000,727,821,1,1,,823,1847,32.1017,left,1,25.0000
1.7847,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0250,0.0250,15.5344,800.0000,765.0915,803.8396,1.0000,727,821,1,1,,823,1847,20.1270,left,1,25.0000
1.8049,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0179,0.0179,14.0733,800.0000,772.1117,799.7418,1.0000,727,821,1,1,,823,1847,20.1195,left,1,25.0000
1.8249,0.0200,run,-0.0000,0.0000,-0.0000,0.0000,-0.0128,0.0128,12.6067,800.0000,777.5312,797.2555,1.0000,727,821,1,1,,823,1847,20.0408,left,1,25.0000
1.8451,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0091,0.0091,11.1925,800.0000,781.7686,795.8465,1.0000,727,821,1,1,,823,1847,20.0539,left,1,25.0000
1.8652,0.0203,run,-0.0000,0.0000,-0.0000,0.0000,-0.0065,0.0065,9.8557,800.0000,785.1359,795.1527,1.0000,727,821,1,1,,823,1847,20.2714,left,1,25.0000
1.8853,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0046,0.0046,8.6418,800.0000,787.7847,794.9317,1.0000,727,821,1,1,,823,1847,20.0766,left,1,25.0000
1.9055,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0033,0.0033,7.5461,800.0000,789.9033,795.0045,1.0000,727,821,1,1,,823,1847,20.0523,left,1,25.0000
1.9255,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0024,0.0024,6.5638,800.0000,791.6175,795.2549,1.0000,727,821,1,1,,823,1847,20.1216,left,1,25.0000
1.9453,0.0199,run,-0.0000,0.0000,-0.0000,0.0000,-0.0017,0.0017,5.7002,800.0000,792.9997,795.5999,1.0000,727,821,1,1,,823,1847,19.9450,left,1,25.0000
1.9709,0.0254,run,-0.0000,0.0000,-0.0000,0.0000,-0.0011,0.0011,4.7614,800.0000,794.3770,796.1002,1.0000,781,791,1,1,,1847,1847,25.4456,left,1,25.0000
1.9909,0.0200,run,-0.0000,0.0000,-0.0000,0.0000,-0.0008,0.0008,4.1148,800.0000,795.2699,796.5005,1.0000,781,791,1,1,,1847,1847,20.0169,left,1,25.0000
2.0110,0.0202,run,-0.0000,0.0000,-0.0000,0.0000,-0.0006,0.0006,3.5475,800.0000,796.0140,796.8910,1.0000,781,791,1,1,,1847,1847,20.1576,left,1,25.0000
2.0310,0.0200,run,-1.0000,1.0000,-0.0063,0.0000,-0.0718,0.0781,6.9766,800.0000,732.6020,853.4448,1.0000,781,791,1,1,,1847,1847,20.0017,left,1,25.0000
2.0512,0.0202,run,-1.0000,1.0000,-0.0063,0.0000,-0.0512,0.0574,9.0479,800.0000,746.5239,835.3804,1.0000,781,791,1,1,,1847,1847,20.2095,left,1,25.0000
2.0711,0.0200,run,-1.0000,1.0000,-0.0063,0.0000,-0.0365,0.0428,10.1779,800.0000,756.6910,822.9532,1.0000,781,791,1,1,,1847,1847,19.9801,left,1,25.0000
2.0916,0.0202,run,-1.0000,1.0000,-0.0063,0.0000,-0.0260,0.0323,10.7012,800.0000,764.3052,814.2923,1.0000,781,791,1,1,,1847,1847,20.2089,left,1,25.0000
2.1119,0.0203,run,-1.0000,1.0000,-0.0063,0.0000,-0.0185,0.0248,10.8244,800.0000,770.0037,808.3476,1.0000,781,791,1,1,,1847,1847,20.3383,left,1,25.0000
2.1317,0.0199,run,-1.0000,1.0000,-0.0063,0.0000,-0.0132,0.0195,10.7025,800.0000,774.2049,804.3901,1.0000,781,791,1,1,,1847,1847,19.9331,left,1,25.0000
2.1519,0.0201,run,-1.0000,1.0000,-0.0063,0.0000,-0.0094,0.0157,10.4339,800.0000,777.4079,801.7243,1.0000,781,791,1,1,,1847,1847,20.1038,left,1,25.0000
2.1847,0.0328,run,-1.0000,1.0000,-0.0063,0.0000,-0.0057,0.0120,9.8488,800.0000,780.8848,799.4176,1.0000,782,803,1,1,,1847,1847,32.8137,left,1,25.0000
2.2046,0.0200,run,-1.0000,1.0000,-0.0063,0.0000,-0.0041,0.0104,9.4734,800.0000,782.5191,798.5341,1.0000,782,803,1,1,,1847,1847,19.9982,left,1,25.0000
2.2248,0.0201,run,-1.0000,1.0000,-0.0063,0.0000,-0.0029,0.0092,9.0994,800.0000,783.7968,798.0045,1.0000,782,803,1,1,,1847,1847,20.1354,left,1,25.0000
2.2448,0.0201,run,-1.0000,1.0000,-0.0063,0.0000,-0.0021,0.0084,8.7441,800.0000,784.7949,797.7169,1.0000,782,803,1,1,,1847,1847,20.0777,left,1,25.0000
2.2667,0.0219,run,-2.0000,2.0000,-0.0126,0.0000,-0.0710,0.0836,12.5320,800.0000,722.8377,852.0982,1.0000,782,803,1,1,,1847,1847,21.8903,left,1,25.0000
2.2851,0.0184,run,-1.0000,1.0000,-0.0063,0.0000,0.0212,-0.0149,12.5095,800.0000,799.0353,775.9457,1.0000,782,803,1,1,,1847,1847,18.3917,left,1,25.0000
2.3054,0.0202,run,-2.0000,2.0000,-0.0126,0.0000,-0.0561,0.0687,14.8624,800.0000,732.0154,838.2599,1.0000,782,803,1,1,,1847,1847,20.2089,left,1,25.0000
2.3253,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0401,0.0527,16.1707,800.0000,743.1010,824.5576,1.0000,782,803,1,1,,1847,1847,19.9850,left,1,25.0000
2.3475,0.0222,run,-2.0000,2.0000,-0.0126,0.0000,-0.0278,0.0403,16.8199,800.0000,751.9897,814.3705,1.0000,782,803,1,1,,1847,1847,22.2118,left,1,25.0000
2.3676,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0198,0.0324,16.9813,800.0000,757.9541,808.0833,1.0000,782,803,1,1,,1847,1847,19.9609,left,1,25.0000
2.4010,0.0335,run,-2.0000,2.0000,-0.0126,0.0000,-0.0119,0.0244,16.6713,800.0000,764.4245,802.2329,1.0000,764,806,1,1,,1847,1847,33.5376,left,1,25.0000
2.4211,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0085,0.0210,16.3670,800.0000,767.3553,799.9107,1.0000,764,806,1,1,,1847,1847,20.0260,left,1,25.0000
2.4411,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0061,0.0186,16.0020,800.0000,769.5964,798.3997,1.0000,764,806,1,1,,1847,1847,20.0360,left,1,25.0000
2.4614,0.0202,run,-2.0000,2.0000,-0.0126,0.0000,-0.0043,0.0169,15.6110,800.0000,771.3363,797.4417,1.0000,764,806,1,1,,1847,1847,20.2385,left,1,25.0000
2.4825,0.0212,run,-2.0000,2.0000,-0.0126,0.0000,-0.0030,0.0156,15.2044,800.0000,772.7364,796.8548,1.0000,764,806,1,1,,1847,1847,21.2359,left,1,25.0000
2.5027,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0022,0.0147,14.8379,800.0000,773.7731,796.5511,1.0000,764,806,1,1,,1847,1847,20.0775,left,1,25.0000
2.5228,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0015,0.0141,14.4971,800.0000,774.5923,796.4134,1.0000,764,806,1,1,,1847,1847,20.0936,left,1,25.0000
2.5426,0.0199,run,-2.0000,2.0000,-0.0126,0.0000,-0.0011,0.0137,14.1882,800.0000,775.2408,796.3828,1.0000,764,806,1,1,,1847,1847,19.9486,left,1,25.0000
2.5630,0.0203,run,-2.0000,2.0000,-0.0126,0.0000,-0.0008,0.0133,13.9062,800.0000,775.7682,796.4195,1.0000,764,806,1,1,,1847,1847,20.2526,left,1,25.0000
2.5832,0.0202,run,-2.0000,2.0000,-0.0126,0.0000,-0.0006,0.0131,13.6552,800.0000,776.1937,796.4960,1.0000,764,806,1,1,,1847,1847,20.2433,left,1,25.0000
2.6058,0.0225,run,-2.0000,2.0000,-0.0126,0.0000,-0.0004,0.0130,13.4117,800.0000,776.5711,796.6055,1.0000,768,804,1,1,,1847,1847,22.5335,left,1,25.0000
2.6258,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0003,0.0128,13.2214,800.0000,776.8465,796.7108,1.0000,768,804,1,1,,1847,1847,20.0528,left,1,25.0000
2.6460,0.0202,run,-2.0000,2.0000,-0.0126,0.0000,-0.0002,0.0128,13.0542,800.0000,777.0746,796.8170,1.0000,768,804,1,1,,1847,1847,20.1516,left,1,25.0000
2.6659,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0001,0.0127,12.9095,800.0000,777.2625,796.9185,1.0000,768,804,1,1,,1847,1847,20.0075,left,1,25.0000
2.6860,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0001,0.0127,12.7832,800.0000,777.4198,797.0138,1.0000,768,804,1,1,,1847,1847,20.1149,left,1,25.0000
2.7063,0.0202,run,-2.0000,2.0000,-0.0126,0.0000,-0.0001,0.0126,12.6733,800.0000,777.5519,797.1015,1.0000,768,804,1,1,,1847,1847,20.2292,left,1,25.0000
2.7263,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0001,0.0126,12.5792,800.0000,777.6616,797.1799,1.0000,768,804,1,1,,1847,1847,20.0117,left,1,25.0000
2.7464,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0000,0.0126,12.4976,800.0000,777.7544,797.2503,1.0000,768,804,1,1,,1847,1847,20.1172,left,1,25.0000
2.7665,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0000,0.0126,12.4275,800.0000,777.8325,797.3124,1.0000,768,804,1,1,,1847,1847,20.0347,left,1,25.0000
2.7868,0.0203,run,-2.0000,2.0000,-0.0126,0.0000,-0.0000,0.0126,12.3665,800.0000,777.8993,797.3677,1.0000,768,804,1,1,,1847,1847,20.2942,left,1,25.0000
2.8103,0.0235,run,-2.0000,2.0000,-0.0126,0.0000,-0.0000,0.0126,12.3071,800.0000,777.9633,797.4226,1.0000,777,791,1,1,,1847,1847,23.5038,left,1,25.0000
2.8303,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0000,0.0126,12.2635,800.0000,778.0096,797.4634,1.0000,777,791,1,1,,1847,1847,20.0643,left,1,25.0000
2.8505,0.0202,run,-2.0000,2.0000,-0.0126,0.0000,-0.0000,0.0126,12.2258,800.0000,778.0493,797.4991,1.0000,777,791,1,1,,1847,1847,20.1898,left,1,25.0000
2.8705,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0000,0.0126,12.1937,800.0000,778.0828,797.5298,1.0000,777,791,1,1,,1847,1847,20.0280,left,1,25.0000
2.8905,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0000,0.0126,12.1661,800.0000,778.1114,797.5564,1.0000,777,791,1,1,,1847,1847,20.0596,left,1,25.0000
