# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2400 6084h=3200 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.4733,0.0201,run,15.0000,-15.0000,0.0191,0.0000,-0.0028,-0.0162,32.6665,378.0849,357.9830,332.8538,1.0000,288,286,1,1,,823,1847,20.1230,straight,0,11.3000
0.4935,0.0201,run,15.0000,-15.0000,0.0201,0.0000,-0.0020,-0.0181,34.6377,398.2062,377.5873,349.5497,1.0000,288,286,1,1,,823,1847,20.1213,straight,0,11.3000
0.5135,0.0200,run,15.0000,-15.0000,0.0212,0.0000,-0.0014,-0.0198,36.5852,418.2419,396.9489,366.3647,1.0000,288,286,1,1,,823,1847,20.0357,straight,0,11.3000
0.5336,0.0201,run,14.0000,-14.0000,0.0208,0.0000,-0.0144,-0.0064,39.7515,438.3532,403.5185,393.6850,1.0000,288,286,1,1,,823,1847,20.1113,straight,0,11.3000
0.5537,0.0201,run,14.0000,-14.0000,0.0218,0.0000,-0.0103,-0.0115,42.3022,458.4271,425.0122,407.2376,1.0000,288,286,1,1,,823,1847,20.0738,straight,0,11.3000
0.5738,0.0201,run,14.0000,-14.0000,0.0228,0.0000,-0.0073,-0.0154,44.4450,478.5011,445.9965,422.1156,1.0000,288,286,1,1,,823,1847,20.0740,straight,0,11.3000
0.5939,0.0201,run,14.0000,-14.0000,0.0238,0.0000,-0.0052,-0.0185,46.3279,498.6076,466.6217,437.9378,1.0000,288,286,1,1,,823,1847,20.1065,straight,0,11.3000
0.6140,0.0201,run,14.0000,-14.0000,0.0248,0.0000,-0.0037,-0.0210,48.0493,518.6989,486.9263,454.3730,1.0000,288,286,1,1,,823,1847,20.0913,straight,0,11.3000
0.6341,0.0201,run,13.0000,-13.0000,0.0239,0.0000,-0.0161,-0.0079,51.1703,538.7907,493.7006,481.5403,1.0000,288,286,1,1,,823,1847,20.0918,straight,0,11.3000
0.6670,0.0329,run,13.0000,-13.0000,0.0249,0.0000,-0.0097,-0.0152,54.5323,571.6839,528.8836,505.4196,1.0000,494,482,1,1,,1847,1847,32.8931,straight,0,11.3000
0.6867,0.0198,run,13.0000,-13.0000,0.0264,0.0000,-0.0069,-0.0194,56.1383,591.4966,550.3932,520.3233,1.0000,494,482,1,1,,1847,1847,19.8127,straight,0,11.3000
0.7068,0.0201,run,13.0000,-13.0000,0.0273,0.0000,-0.0050,-0.0223,57.5076,611.6162,571.3922,536.8249,1.0000,494,482,1,1,,1847,1847,20.1196,straight,0,11.3000
0.7269,0.0201,run,12.0000,-12.0000,0.0261,0.0000,-0.0170,-0.0091,60.4726,631.6755,578.2441,564.1617,1.0000,494,482,1,1,,1847,1847,20.0593,straight,0,11.3000
0.7472,0.0202,run,12.0000,-12.0000,0.0269,0.0000,-0.0121,-0.0148,62.4777,651.9198,600.9231,577.9610,1.0000,494,482,1,1,,1847,1847,20.2443,straight,0,11.3000
0.7674,0.0201,run,12.0000,-12.0000,0.0278,0.0000,-0.0086,-0.0192,63.8469,672.0262,623.0042,593.3545,1.0000,494,482,1,1,,1847,1847,20.1064,straight,0,11.3000
0.7876,0.0202,run,12.0000,-12.0000,0.0286,0.0000,-0.0061,-0.0225,64.8424,692.2011,644.7597,609.9576,1.0000,494,482,1,1,,1847,1847,20.1749,straight,0,11.3000
0.8076,0.0201,run,11.0000,-11.0000,0.0270,0.0000,-0.0178,-0.0092,67.5932,712.2741,651.8285,637.5333,1.0000,494,482,1,1,,1847,1847,20.0730,straight,0,11.3000
0.8276,0.0200,run,11.0000,-11.0000,0.0278,0.0000,-0.0127,-0.0151,69.2199,732.2968,674.7654,651.3882,1.0000,494,482,1,1,,1847,1847,20.0227,straight,0,11.3000
0.8477,0.0201,run,11.0000,-11.0000,0.0286,0.0000,-0.0091,-0.0195,70.1453,752.3935,697.3585,667.1378,1.0000,494,482,1,1,,1847,1847,20.0967,straight,0,11.3000
0.8800,0.0324,run,10.0000,-10.0000,0.0267,0.0000,-0.0169,-0.0098,73.3708,784.7461,718.9511,703.7995,1.0000,684,663,1,1,,823,1847,32.3526,straight,0,11.3000
0.8999,0.0200,run,10.0000,-10.0000,0.0279,0.0000,-0.0121,-0.0158,74.2818,804.7172,742.6340,718.2366,1.0000,684,663,1,1,,823,1847,19.9711,straight,0,11.3000
0.9202,0.0202,run,9.0000,-9.0000,0.0257,0.0000,-0.0220,-0.0037,76.8176,824.9180,750.9710,745.2297,1.0000,684,663,1,1,,823,1847,20.2008,straight,0,11.3000
0.9404,0.0201,run,9.0000,-9.0000,0.0264,0.0000,-0.0157,-0.0107,77.7745,845.0471,775.5267,759.0185,1.0000,684,663,1,1,,823,1847,20.1291,straight,0,11.3000
0.9604,0.0201,run,9.0000,-9.0000,0.0270,0.0000,-0.0112,-0.0158,77.7655,865.1064,799.5661,775.1157,1.0000,684,663,1,1,,823,1847,20.0593,straight,0,11.3000
0.9803,0.0200,run,8.0000,-8.0000,0.0246,0.0000,-0.0214,-0.0031,79.6456,885.0676,807.8453,802.9989,1.0000,684,663,1,1,,823,1847,19.9612,straight,0,11.3000
1.0007,0.0203,run,8.0000,-8.0000,0.0251,0.0000,-0.0152,-0.0099,79.9658,905.3523,833.0335,817.7395,1.0000,684,663,1,1,,823,1847,20.2846,straight,0,11.3000
1.0208,0.0201,run,8.0000,-8.0000,0.0257,0.0000,-0.0109,-0.0148,79.3402,925.4536,857.5883,834.6384,1.0000,684,663,1,1,,823,1847,20.1013,straight,0,11.3000
1.0409,0.0200,run,7.0000,-7.0000,0.0230,0.0000,-0.0212,-0.0018,80.8075,945.4905,866.0838,863.2822,1.0000,684,663,1,1,,823,1847,20.0370,straight,0,11.3000
1.0609,0.0201,run,7.0000,-7.0000,0.0235,0.0000,-0.0151,-0.0084,80.6616,965.6135,891.4405,878.4632,1.0000,684,663,1,1,,823,1847,20.1229,straight,0,11.3000
1.0981,0.0372,run,5.0000,-5.0000,0.0171,0.0000,-0.0302,0.0131,84.7757,1002.8584,907.9757,928.1895,1.0000,879,863,1,1,,823,823,37.2449,straight,0,11.3000
1.1185,0.0203,run,5.0000,-5.0000,0.0178,0.0000,-0.0215,0.0037,84.4051,1023.1582,935.9042,941.6019,1.0000,879,863,1,1,,823,823,20.2998,straight,0,11.3000
1.1386,0.0201,run,5.0000,-5.0000,0.0182,0.0000,-0.0153,-0.0028,82.4829,1043.2618,962.9742,958.5836,1.0000,879,863,1,1,,823,823,20.1036,straight,0,11.3000
1.1587,0.0200,run,4.0000,-4.0000,0.0148,0.0000,-0.0244,0.0095,82.6371,1063.3077,973.2890,988.0522,1.0000,879,863,1,1,,823,823,20.0459,straight,0,11.3000
1.1787,0.0201,run,3.0000,-3.0000,0.0113,0.0000,-0.0308,0.0195,83.8226,1083.4077,984.5340,1014.6362,1.0000,879,863,1,1,,823,823,20.1000,straight,0,11.3000
1.1989,0.0201,run,3.0000,-3.0000,0.0115,0.0000,-0.0219,0.0104,82.2880,1103.5374,1013.1983,1029.3006,1.0000,879,863,1,1,,823,823,20.1297,straight,0,11.3000
1.2188,0.0200,run,2.0000,-2.0000,0.0078,0.0000,-0.0291,0.0213,82.2624,1123.5047,1024.7797,1057.7050,1.0000,879,863,1,1,,823,823,19.9673,straight,0,11.3000
1.2388,0.0201,run,2.0000,-2.0000,0.0080,0.0000,-0.0208,0.0128,79.7209,1143.5929,1053.9744,1073.7696,1.0000,879,863,1,1,,823,823,20.0882,straight,0,11.3000
1.2590,0.0201,run,1.0000,-1.0000,0.0041,0.0000,-0.0282,0.0242,78.9334,1163.7054,1066.0835,1103.4606,1.0000,879,863,1,1,,823,823,20.1125,straight,0,11.3000
1.2790,0.0201,run,1.0000,-1.0000,0.0041,0.0000,-0.0201,0.0160,75.7099,1183.7705,1095.6786,1120.4427,1.0000,879,863,1,1,,823,823,20.0651,straight,0,11.3000
1.3110,0.0321,run,-0.0000,0.0000,-0.0000,0.0000,-0.0237,0.0237,71.7222,1200.0000,1109.9249,1146.6307,1.0000,1075,1118,1,1,,823,1847,32.0554,straight,0,11.3000
1.3313,0.0202,run,-1.0000,1.0000,-0.0043,0.0000,-0.0303,0.0345,73.1310,1200.0000,1100.1461,1153.5918,1.0000,1075,1118,1,1,,823,1847,20.2042,straight,0,11.3000
1.3514,0.0201,run,-1.0000,1.0000,-0.0043,0.0000,-0.0216,0.0259,71.3556,1200.0000,1108.6305,1148.6583,1.0000,1075,1118,1,1,,823,1847,20.0641,straight,0,11.3000
1.3714,0.0200,run,-2.0000,2.0000,-0.0085,0.0000,-0.0288,0.0374,73.6023,1200.0000,1097.4945,1155.3009,1.0000,1075,1118,1,1,,823,1847,20.0499,straight,0,11.3000
1.3915,0.0201,run,-3.0000,3.0000,-0.0128,0.0000,-0.0340,0.0468,78.5861,1200.0000,1085.2329,1157.5950,1.0000,1075,1118,1,1,,823,1847,20.0771,straight,0,11.3000
1.4116,0.0201,run,-3.0000,3.0000,-0.0128,0.0000,-0.0243,0.0370,79.5134,1200.0000,1091.8413,1149.1319,1.0000,1075,1118,1,1,,823,1847,20.0845,straight,0,11.3000
1.4316,0.0201,run,-4.0000,4.0000,-0.0170,0.0000,-0.0307,0.0478,83.8153,1200.0000,1079.2416,1153.1278,1.0000,1075,1118,1,1,,823,1847,20.0712,straight,0,11.3000
1.4519,0.0202,run,-4.0000,4.0000,-0.0170,0.0000,-0.0219,0.0389,84.4723,1200.0000,1085.4224,1145.6329,1.0000,1075,1118,1,1,,823,1847,20.2005,straight,0,11.3000
1.4719,0.0200,run,-5.0000,5.0000,-0.0213,0.0000,-0.0290,0.0503,88.7716,1200.0000,1072.2915,1150.1653,1.0000,1075,1118,1,1,,823,1847,20.0456,straight,0,11.3000
1.4920,0.0201,run,-5.0000,5.0000,-0.0213,0.0000,-0.0207,0.0420,89.6053,1200.0000,1077.8958,1142.8936,1.0000,1075,1118,1,1,,823,1847,20.0894,straight,0,11.3000
1.5256,0.0336,run,-6.0000,6.0000,-0.0256,0.0000,-0.0236,0.0492,94.1907,1200.0000,1067.7620,1143.8567,1.0000,1076,1144,1,1,,1847,1847,33.6170,straight,0,11.3000
1.5455,0.0199,run,-7.0000,7.0000,-0.0298,0.0000,-0.0304,0.0602,100.0828,1200.0000,1053.3617,1146.4728,1.0000,1076,1144,1,1,,1847,1847,19.8564,straight,0,11.3000
1.5655,0.0200,run,-7.0000,7.0000,-0.0298,0.0000,-0.0217,0.0515,102.2023,1200.0000,1057.9598,1137.6356,1.0000,1076,1144,1,1,,1847,1847,20.0258,straight,0,11.3000
1.5856,0.0201,run,-8.0000,8.0000,-0.0341,0.0000,-0.0289,0.0630,107.7862,1200.0000,1043.5203,1140.9073,1.0000,1076,1144,1,1,,1847,1847,20.1075,straight,0,11.3000
1.6056,0.0201,run,-8.0000,8.0000,-0.0341,0.0000,-0.0206,0.0547,109.7248,1200.0000,1047.9769,1132.5734,1.0000,1076,1144,1,1,,1847,1847,20.0635,straight,0,11.3000
1.6257,0.0201,run,-8.0000,8.0000,-0.0341,0.0000,-0.0147,0.0488,109.3601,1200.0000,1052.9103,1128.3695,1.0000,1076,1144,1,1,,1847,1847,20.0926,straight,0,11.3000
1.6458,0.0201,run,-9.0000,9.0000,-0.0383,0.0000,-0.0239,0.0622,113.4952,1200.0000,1038.3622,1134.6475,1.0000,1076,1144,1,1,,1847,1847,20.0783,straight,0,11.3000
1.6662,0.0203,run,-9.0000,9.0000,-0.0383,0.0000,-0.0170,0.0553,114.6799,1200.0000,1042.5204,1128.1198,1.0000,1076,1144,1,1,,1847,1847,20.3247,straight,0,11.3000
1.6862,0.0200,run,-9.0000,9.0000,-0.0383,0.0000,-0.0121,0.0505,114.0173,1200.0000,1046.9410,1125.0244,1.0000,1076,1144,1,1,,1847,1847,20.0193,straight,0,11.3000
1.7063,0.0201,run,-10.0000,10.0000,-0.0426,0.0000,-0.0221,0.0647,118.1472,1200.0000,1031.8298,1131.8757,1.0000,1076,1144,1,1,,1847,1847,20.0780,straight,0,11.3000
1.7394,0.0331,run,-10.0000,10.0000,-0.0426,0.0000,-0.0133,0.0559,118.9333,1200.0000,1037.8457,1124.2877,1.0000,1031,1134,1,1,,1847,1847,33.1150,straight,0,11.3000
1.7592,0.0198,run,-11.0000,11.0000,-0.0469,0.0000,-0.0230,0.0698,123.9007,1200.0000,1022.0816,1130.1170,1.0000,1031,1134,1,1,,1847,1847,19.8068,straight,0,11.3000
1.7793,0.0201,run,-11.0000,11.0000,-0.0469,0.0000,-0.0164,0.0633,125.9558,1200.0000,1025.1161,1122.9724,1.0000,1031,1134,1,1,,1847,1847,20.0656,straight,0,11.3000
1.7994,0.0201,run,-11.0000,11.0000,-0.0469,0.0000,-0.0117,0.0586,126.1051,1200.0000,1028.6018,1119.1880,1.0000,1031,1134,1,1,,1847,1847,20.0893,straight,0,11.3000
1.8194,0.0200,run,-12.0000,12.0000,-0.0511,0.0000,-0.0218,0.0729,130.9715,1200.0000,1012.6481,1125.4089,1.0000,1031,1134,1,1,,1847,1847,20.0407,straight,0,11.3000
1.8395,0.0201,run,-12.0000,12.0000,-0.0511,0.0000,-0.0155,0.0666,133.0085,1200.0000,1015.4426,1118.5404,1.0000,1031,1134,1,1,,1847,1847,20.1179,straight,0,11.3000
1.8596,0.0201,run,-12.0000,12.0000,-0.0511,0.0000,-0.0111,0.0622,133.2249,1200.0000,1018.6647,1114.8856,1.0000,1031,1134,1,1,,1847,1847,20.0621,straight,0,11.3000
1.8796,0.0201,run,-12.0000,12.0000,-0.0511,0.0000,-0.0079,0.0590,132.3216,1200.0000,1022.0229,1113.3340,1.0000,1031,1134,1,1,,1847,1847,20.0741,straight,0,11.3000
1.8999,0.0202,run,-13.0000,13.0000,-0.0554,0.0000,-0.0190,0.0744,136.6781,1200.0000,1005.7833,1120.8605,1.0000,1031,1134,1,1,,1847,1847,20.2472,straight,0,11.3000
1.9198,0.0200,run,-13.0000,13.0000,-0.0554,0.0000,-0.0136,0.0690,138.5092,1200.0000,1008.1485,1114.8331,1.0000,1031,1134,1,1,,1847,1847,19.9705,straight,0,11.3000
1.9550,0.0353,run,-14.0000,14.0000,-0.0596,0.0000,-0.0190,0.0786,145.9918,1200.0000,993.1887,1114.8278,1.0000,1007,1115,1,1,,1847,1847,35.2640,straight,0,11.3000
1.9755,0.0204,run,-14.0000,14.0000,-0.0596,0.0000,-0.0135,0.0731,147.7778,1200.0000,995.6626,1108.7817,1.0000,1007,1115,1,1,,1847,1847,20.4251,straight,0,11.3000
1.9957,0.0201,run,-14.0000,14.0000,-0.0596,0.0000,-0.0096,0.0693,147.9570,1200.0000,998.4702,1105.6157,1.0000,1007,1115,1,1,,1847,1847,20.0683,straight,0,11.3000
2.0157,0.0200,run,-14.0000,14.0000,-0.0596,0.0000,-0.0069,0.0665,147.1687,1200.0000,1001.3863,1104.2762,1.0000,1007,1115,1,1,,1847,1847,20.0211,straight,0,11.3000
2.0358,0.0201,run,-14.0000,14.0000,-0.0596,0.0000,-0.0049,0.0645,145.8127,1200.0000,1004.2671,1104.1075,1.0000,1007,1115,1,1,,1847,1847,20.1206,straight,0,11.3000
2.0558,0.0200,run,-14.0000,14.0000,-0.0596,0.0000,-0.0035,0.0631,144.1745,1200.0000,1006.9898,1104.6612,1.0000,1007,1115,1,1,,1847,1847,20.0495,straight,0,11.3000
2.0758,0.0200,run,-15.0000,15.0000,-0.0639,0.0000,-0.0159,0.0798,148.3142,1200.0000,989.9488,1113.4229,1.0000,1007,1115,1,1,,1847,1847,20.0448,straight,0,11.3000
2.0961,0.0202,run,-15.0000,15.0000,-0.0639,0.0000,-0.0113,0.0752,150.3055,1200.0000,991.5003,1107.8887,1.0000,1007,1115,1,1,,1847,1847,20.2036,straight,0,11.3000
2.1162,0.0201,run,-15.0000,15.0000,-0.0639,0.0000,-0.0081,0.0720,150.8861,1200.0000,993.4345,1104.7933,1.0000,1007,1115,1,1,,1847,1847,20.1080,straight,0,11.3000
2.1365,0.0200,run,-15.0000,15.0000,-0.0639,0.0000,-0.0058,0.0697,150.5901,1200.0000,995.5189,1103.3009,1.0000,1007,1115,1,1,,1847,1847,20.0273,straight,0,11.3000
2.1687,0.0324,run,-15.0000,15.0000,-0.0639,0.0000,-0.0035,0.0674,149.0582,1200.0000,998.8063,1103.0773,1.0000,993,1104,1,1,,1847,1847,32.3981,straight,0,11.3000
2.1888,0.0202,run,-15.0000,15.0000,-0.0639,0.0000,-0.0025,0.0664,147.8953,1200.0000,1000.7478,1103.4616,1.0000,993,1104,1,1,,1847,1847,20.1632,straight,0,11.3000
2.2088,0.0200,run,-15.0000,15.0000,-0.0639,0.0000,-0.0018,0.0657,146.6613,1200.0000,1002.5339,1104.1435,1.0000,993,1104,1,1,,1847,1847,20.0239,straight,0,11.3000
2.2289,0.0200,run,-15.0000,15.0000,-0.0639,0.0000,-0.0013,0.0652,145.4295,1200.0000,1004.1598,1104.9811,1.0000,993,1104,1,1,,1847,1847,20.0204,straight,0,11.3000
2.2490,0.0201,run,-16.0000,16.0000,-0.0682,0.0000,-0.0143,0.0825,150.1466,1200.0000,986.0645,1113.6423,1.0000,993,1104,1,1,,1847,1847,20.1420,straight,0,11.3000
2.2690,0.0201,run,-16.0000,16.0000,-0.0682,0.0000,-0.0102,0.0784,152.7673,1200.0000,986.6132,1107.8522,1.0000,993,1104,1,1,,1847,1847,20.0638,straight,0,11.3000
2.2891,0.0201,run,-16.0000,16.0000,-0.0682,0.0000,-0.0073,0.0754,154.0107,1200.0000,987.6348,1104.3438,1.0000,993,1104,1,1,,1847,1847,20.1046,straight,0,11.3000
2.3093,0.0202,run,-16.0000,16.0000,-0.0682,0.0000,-0.0052,0.0734,154.3578,1200.0000,988.9060,1102.3784,1.0000,993,1104,1,1,,1847,1847,20.1530,straight,0,11.3000
2.3293,0.0201,run,-16.0000,16.0000,-0.0682,0.0000,-0.0037,0.0719,154.1445,1200.0000,990.2685,1101.4425,1.0000,993,1104,1,1,,1847,1847,20.0514,straight,0,11.3000
2.3495,0.0201,run,-16.0000,16.0000,-0.0682,0.0000,-0.0026,0.0708,153.5953,1200.0000,991.6403,1101.1690,1.0000,993,1104,1,1,,1847,1847,20.1335,straight,0,11.3000
2.3758,0.0263,run,-16.0000,16.0000,-0.0682,0.0000,-0.0017,0.0699,152.6141,1200.0000,993.3263,1101.4455,1.0000,988,1103,1,1,,1847,1847,26.3269,straight,0,11.3000
2.3959,0.0201,run,-16.0000,16.0000,-0.0682,0.0000,-0.0012,0.0694,151.8027,1200.0000,994.5211,1101.8734,1.0000,988,1103,1,1,,1847,1847,20.0832,straight,0,11.3000
2.4159,0.0200,run,-16.0000,16.0000,-0.0682,0.0000,-0.0009,0.0690,150.9884,1200.0000,995.6086,1102.4146,1.0000,988,1103,1,1,,1847,1847,20.0303,straight,0,11.3000
2.4360,0.0202,run,-16.0000,16.0000,-0.0682,0.0000,-0.0006,0.0688,150.1990,1200.0000,996.5940,1103.0080,1.0000,988,1103,1,1,,1847,1847,20.1725,straight,0,11.3000
2.4560,0.0200,run,-16.0000,16.0000,-0.0682,0.0000,-0.0004,0.0686,149.4674,1200.0000,997.4643,1103.6010,1.0000,988,1103,1,1,,1847,1847,19.9835,straight,0,11.3000
2.4761,0.0201,run,-16.0000,16.0000,-0.0682,0.0000,-0.0003,0.0685,148.7931,1200.0000,998.2380,1104.1757,1.0000,988,1103,1,1,,1847,1847,20.0920,straight,0,11.3000
2.4963,0.0202,run,-15.0000,15.0000,-0.0639,0.0000,0.0132,0.0507,151.3437,1200.0000,1009.4159,1087.8967,1.0000,988,1103,1,1,,1847,1847,20.1668,straight,0,11.3000
2.5165,0.0201,run,-15.0000,15.0000,-0.0639,0.0000,0.0094,0.0545,152.2241,1200.0000,1005.6114,1089.9404,1.0000,988,1103,1,1,,1847,1847,20.1339,straight,0,11.3000
2.5365,0.0201,run,-15.0000,15.0000,-0.0639,0.0000,0.0067,0.0572,152.0536,1200.0000,1003.7016,1092.1912,1.0000,988,1103,1,1,,1847,1847,20.0746,straight,0,11.3000
2.5566,0.0201,run,-15.0000,15.0000,-0.0639,0.0000,0.0048,0.0591,151.2498,1200.0000,1003.0216,1094.4787,1.0000,988,1103,1,1,,1847,1847,20.0635,straight,0,11.3000
2.5805,0.0239,run,-15.0000,15.0000,-0.0639,0.0000,0.0032,0.0607,149.8337,1200.0000,1003.2403,1097.0922,1.0000,1005,1090,1,1,,1847,1847,23.9455,straight,0,11.3000
2.6006,0.0201,run,-15.0000,15.0000,-0.0639,0.0000,0.0023,0.0616,148.4981,1200.0000,1003.8593,1099.1445,1.0000,1005,1090,1,1,,1847,1847,20.0886,straight,0,11.3000
2.6207,0.0201,run,-15.0000,15.0000,-0.0639,-0.0000,0.0016,0.0623,147.1296,1200.0000,1004.7173,1101.0235,1.0000,1005,1090,1,1,,1847,1847,20.0512,straight,0,11.3000
2.6408,0.0201,run,-15.0000,15.0000,-0.0639,-0.0000,0.0012,0.0627,145.7913,1200.0000,1005.6903,1102.7271,1.0000,1005,1090,1,1,,1847,1847,20.1191,straight,0,11.3000
2.6610,0.0201,run,-15.0000,15.0000,-0.0639,-0.0000,0.0008,0.0631,144.5279,1200.0000,1006.6930,1104.2512,1.0000,1005,1090,1,1,,1847,1847,20.1467,straight,0,11.3000
2.6812,0.0202,run,-15.0000,15.0000,-0.0639,-0.0000,0.0006,0.0633,143.3585,1200.0000,1007.6759,1105.6070,1.0000,1005,1090,1,1,,1847,1847,20.2394,straight,0,11.3000
2.7011,0.0199,run,-14.0000,14.0000,-0.0596,-0.0000,0.0139,0.0458,145.6137,1200.0000,1018.9831,1089.7894,1.0000,1005,1090,1,1,,1847,1847,19.9215,straight,0,11.3000
2.7213,0.0201,run,-14.0000,14.0000,-0.0596,-0.0000,0.0099,0.0498,146.1959,1200.0000,1015.3199,1092.2882,1.0000,1005,1090,1,1,,1847,1847,20.1454,straight,0,11.3000
2.7410,0.0199,run,-14.0000,14.0000,-0.0596,-0.0000,0.0071,0.0526,145.7320,1200.0000,1013.6083,1094.9276,1.0000,1005,1090,1,1,,1847,1847,19.8800,straight,0,11.3000
2.7615,0.0203,run,-14.0000,14.0000,-0.0596,-0.0000,0.0050,0.0546,144.6174,1200.0000,1013.1414,1097.6238,1.0000,1005,1090,1,1,,1847,1847,20.3285,straight,0,11.3000
2.7834,0.0219,run,-14.0000,14.0000,-0.0596,-0.0000,0.0035,0.0561,143.0357,1200.0000,1013.5381,1100.3905,1.0000,1011,1096,1,1,,1847,1847,21.9046,straight,0,11.3000
