# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2400 6084h=3200 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.7987,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1078,1.5992,1.5310,1.4519,1.0000,0,0,1,1,,5943,5943,20.0691,straight,0,11.3000
0.8188,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1078,1.5992,1.5309,1.4519,1.0000,0,0,1,1,,5943,5943,20.0878,straight,0,11.3000
0.8411,0.0223,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1078,1.5992,1.5309,1.4518,1.0000,0,0,1,1,,5943,5943,22.3313,straight,0,11.3000
0.8611,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1078,1.5991,1.5308,1.4518,1.0000,0,0,1,1,,5943,5943,20.0586,straight,0,11.3000
0.8813,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1078,1.5991,1.5308,1.4518,1.0000,0,0,1,1,,5943,5943,20.1229,straight,0,11.3000
0.9013,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1079,1.5991,1.5308,1.4517,1.0000,0,0,1,1,,5943,5943,20.0331,straight,0,11.3000
0.9214,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1079,1.5991,1.5307,1.4517,1.0000,0,0,1,1,,5943,5943,20.0971,straight,0,11.3000
0.9415,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1079,1.5991,1.5307,1.4517,1.0000,0,0,1,1,,5943,5943,20.1383,straight,0,11.3000
0.9616,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,0.0000,-0.0001,0.1079,1.5990,1.5307,1.4516,1.0000,0,0,1,1,,5943,5943,20.0829,straight,0,11.3000
0.9817,0.0201,stopping,10.0000,-10.0000,0.0001,0.0000,0.0030,-0.0030,0.1110,1.5990,2.9761,0.0000,1.0000,0,0,1,1,,5943,5943,20.0659,straight,0,11.3000
1.0017,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0008,0.0008,0.1109,1.5990,0.8712,2.1049,1.0000,0,0,1,1,,5943,5943,20.0669,straight,0,11.3000
1.0219,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0006,0.0006,0.1108,1.5990,1.0599,1.9165,1.0000,0,0,1,1,,5943,5943,20.1459,straight,0,11.3000
1.0441,0.0222,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0004,0.0004,0.1105,1.5990,1.2041,1.7728,1.0000,0,0,1,1,,5943,5943,22.2273,straight,0,11.3000
1.0642,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0003,0.0002,0.1103,1.5989,1.2970,1.6803,1.0000,0,0,1,1,,5943,5943,20.0610,straight,0,11.3000
1.0843,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0002,0.0002,0.1101,1.5989,1.3635,1.6142,1.0000,0,0,1,1,,5943,5943,20.1113,straight,0,11.3000
1.1043,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0002,0.0001,0.1098,1.5989,1.4109,1.5672,1.0000,0,0,1,1,,5943,5943,20.0505,straight,0,11.3000
1.1246,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0001,0.0001,0.1096,1.5989,1.4449,1.5337,1.0000,0,0,1,1,,5943,5943,20.0985,straight,0,11.3000
1.1445,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0001,0.0000,0.1094,1.5989,1.4691,1.5098,1.0000,0,0,1,1,,5943,5943,20.0857,straight,0,11.3000
1.1645,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0001,0.0000,0.1092,1.5988,1.4864,1.4929,1.0000,0,0,1,1,,5943,5943,20.0338,straight,0,11.3000
1.1848,0.0202,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1090,1.5988,1.4988,1.4807,1.0000,0,0,1,1,,5943,5943,20.1818,straight,0,11.3000
1.2048,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1089,1.5988,1.5077,1.4721,1.0000,0,0,1,1,,5943,5943,20.0511,straight,0,11.3000
1.2250,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1088,1.5988,1.5140,1.4660,1.0000,0,0,1,1,,5943,5943,20.1045,straight,0,11.3000
1.2472,0.0222,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1086,1.5987,1.5189,1.4613,1.0000,0,0,1,1,,5943,5943,22.2442,straight,0,11.3000
1.2672,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1085,1.5987,1.5220,1.4583,1.0000,0,0,1,1,,5943,5943,20.0391,straight,0,11.3000
1.2873,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1085,1.5987,1.5243,1.4562,1.0000,0,0,1,1,,5943,5943,20.1088,straight,0,11.3000
1.3073,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1084,1.5987,1.5259,1.4547,1.0000,0,0,1,1,,5943,5943,20.0517,straight,0,11.3000
1.3274,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1083,1.5987,1.5271,1.4536,1.0000,0,0,1,1,,5943,5943,20.1121,straight,0,11.3000
1.3475,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1083,1.5986,1.5279,1.4529,1.0000,0,0,1,1,,5943,5943,20.1028,straight,0,11.3000
1.3676,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1082,1.5986,1.5285,1.4523,1.0000,0,0,1,1,,5943,5943,20.0463,straight,0,11.3000
1.3877,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0000,0.1082,1.5986,1.5289,1.4519,1.0000,0,0,1,1,,5943,5943,20.1308,straight,0,11.3000
1.4078,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1081,1.5986,1.5292,1.4517,1.0000,0,0,1,1,,5943,5943,20.0682,straight,0,11.3000
1.4279,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1081,1.5986,1.5295,1.4515,1.0000,0,0,1,1,,5943,5943,20.0903,straight,0,11.3000
1.4538,0.0260,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1081,1.5985,1.5296,1.4513,1.0000,0,0,1,1,,5943,5943,25.9553,straight,0,11.3000
1.4740,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1080,1.5985,1.5297,1.4512,1.0000,0,0,1,1,,5943,5943,20.0479,straight,0,11.3000
1.4940,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1080,1.5985,1.5298,1.4511,1.0000,0,0,1,1,,5943,5943,20.1074,straight,0,11.3000
1.5141,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1080,1.5985,1.5299,1.4511,1.0000,0,0,1,1,,5943,5943,20.0975,straight,0,11.3000
1.5342,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1080,1.5985,1.5299,1.4511,1.0000,0,0,1,1,,5943,5943,20.0831,straight,0,11.3000
1.5543,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1080,1.5984,1.5299,1.4510,1.0000,0,0,1,1,,5943,5943,20.1055,straight,0,11.3000
1.5744,0.0202,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1080,1.5984,1.5299,1.4510,1.0000,0,0,1,1,,5943,5943,20.1637,straight,0,11.3000
1.5944,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1080,1.5984,1.5299,1.4510,1.0000,0,0,1,1,,5943,5943,19.9956,straight,0,11.3000
1.6145,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5984,1.5299,1.4510,1.0000,0,0,1,1,,5943,5943,20.0739,straight,0,11.3000
1.6346,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5984,1.5299,1.4509,1.0000,0,0,1,1,,5943,5943,20.0981,straight,0,11.3000
1.6568,0.0222,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5983,1.5299,1.4509,1.0000,0,0,1,1,,5943,5943,22.2162,straight,0,11.3000
1.6769,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5983,1.5299,1.4509,1.0000,0,0,1,1,,5943,5943,20.0725,straight,0,11.3000
1.6970,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5983,1.5299,1.4509,1.0000,0,0,1,1,,5943,5943,20.0859,straight,0,11.3000
1.7170,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5983,1.5299,1.4509,1.0000,0,0,1,1,,5943,5943,20.0671,straight,0,11.3000
1.7372,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5983,1.5298,1.4509,1.0000,0,0,1,1,,5943,5943,20.1214,straight,0,11.3000
1.7573,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5982,1.5298,1.4508,1.0000,0,0,1,1,,5943,5943,20.1343,straight,0,11.3000
1.7775,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5982,1.5298,1.4508,1.0000,0,0,1,1,,5943,5943,20.0693,straight,0,11.3000
1.7975,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5982,1.5298,1.4508,1.0000,0,0,1,1,,5943,5943,20.0931,straight,0,11.3000
1.8175,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5982,1.5298,1.4508,1.0000,0,0,1,1,,5943,5943,20.0772,straight,0,11.3000
1.8376,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5982,1.5298,1.4508,1.0000,0,0,1,1,,5943,5943,20.0929,straight,0,11.3000
1.8594,0.0217,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5981,1.5297,1.4507,1.0000,0,0,1,1,,5943,5943,21.7191,straight,0,11.3000
1.8794,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5981,1.5297,1.4507,1.0000,0,0,1,1,,5943,5943,20.0768,straight,0,11.3000
1.8995,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5981,1.5297,1.4507,1.0000,0,0,1,1,,5943,5943,20.0441,straight,0,11.3000
1.9196,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5981,1.5297,1.4507,1.0000,0,0,1,1,,5943,5943,20.0955,straight,0,11.3000
1.9395,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5981,1.5297,1.4507,1.0000,0,0,1,1,,5943,5943,20.0354,straight,0,11.3000
1.9601,0.0204,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5980,1.5296,1.4507,1.0000,0,0,1,1,,5943,5943,20.3593,straight,0,11.3000
1.9803,0.0202,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5980,1.5296,1.4506,1.0000,0,0,1,1,,5943,5943,20.2047,straight,0,11.3000
2.0002,0.0199,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5980,1.5296,1.4506,1.0000,0,0,1,1,,5943,5943,19.8793,straight,0,11.3000
2.0202,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5980,1.5296,1.4506,1.0000,0,0,1,1,,5943,5943,20.1036,straight,0,11.3000
2.0403,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5979,1.5296,1.4506,1.0000,0,0,1,1,,5943,5943,20.1348,straight,0,11.3000
2.0635,0.0232,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5979,1.5295,1.4506,1.0000,0,0,1,1,,5943,5943,23.1533,straight,0,11.3000
2.0835,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5979,1.5295,1.4505,1.0000,0,0,1,1,,5943,5943,20.0677,straight,0,11.3000
2.1036,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5979,1.5295,1.4505,1.0000,0,0,1,1,,5943,5943,20.0626,straight,0,11.3000
2.1237,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5979,1.5295,1.4505,1.0000,0,0,1,1,,5943,5943,20.1020,straight,0,11.3000
2.1438,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5978,1.5295,1.4505,1.0000,0,0,1,1,,5943,5943,20.1174,straight,0,11.3000
2.1639,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5978,1.5295,1.4505,1.0000,0,0,1,1,,5943,5943,20.0897,straight,0,11.3000
2.1841,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5978,1.5294,1.4505,1.0000,0,0,1,1,,5943,5943,20.1174,straight,0,11.3000
2.2041,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5978,1.5294,1.4504,1.0000,0,0,1,1,,5943,5943,20.0660,straight,0,11.3000
2.2242,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5978,1.5294,1.4504,1.0000,0,0,1,1,,5943,5943,20.1334,straight,0,11.3000
2.2443,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5977,1.5294,1.4504,1.0000,0,0,1,1,,5943,5943,20.1113,straight,0,11.3000
2.2669,0.0226,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5977,1.5294,1.4504,1.0000,0,0,1,1,,5943,5943,22.5880,straight,0,11.3000
2.2870,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5977,1.5293,1.4504,1.0000,0,0,1,1,,5943,5943,20.0482,straight,0,11.3000
2.3070,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5977,1.5293,1.4503,1.0000,0,0,1,1,,5943,5943,20.0416,straight,0,11.3000
2.3271,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1079,1.5977,1.5293,1.4503,1.0000,0,0,1,1,,5943,5943,20.1273,straight,0,11.3000
2.3472,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5976,1.5293,1.4503,1.0000,0,0,1,1,,5943,5943,20.0948,straight,0,11.3000
2.3673,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5976,1.5293,1.4503,1.0000,0,0,1,1,,5943,5943,20.0787,straight,0,11.3000
2.3874,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5976,1.5292,1.4503,1.0000,0,0,1,1,,5943,5943,20.1158,straight,0,11.3000
2.4075,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5976,1.5292,1.4503,1.0000,0,0,1,1,,5943,5943,20.0788,straight,0,11.3000
2.4278,0.0203,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5976,1.5292,1.4502,1.0000,0,0,1,1,,5943,5943,20.2727,straight,0,11.3000
2.4477,0.0199,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5975,1.5292,1.4502,1.0000,0,0,1,1,,5943,5943,19.9121,straight,0,11.3000
2.4736,0.0260,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5975,1.5292,1.4502,1.0000,0,0,1,1,,5943,5943,25.9552,straight,0,11.3000
2.4937,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5975,1.5291,1.4502,1.0000,0,0,1,1,,5943,5943,20.0763,straight,0,11.3000
2.5137,0.0200,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5975,1.5291,1.4502,1.0000,0,0,1,1,,5943,5943,20.0478,straight,0,11.3000
2.5339,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5975,1.5291,1.4501,1.0000,0,0,1,1,,5943,5943,20.1351,straight,0,11.3000
2.5539,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5974,1.5291,1.4501,1.0000,0,0,1,1,,5943,5943,20.0540,straight,0,11.3000
2.5740,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5974,1.5291,1.4501,1.0000,0,0,1,1,,5943,5943,20.1119,straight,0,11.3000
2.5941,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5974,1.5290,1.4501,1.0000,0,0,1,1,,5943,5943,20.1039,straight,0,11.3000
2.6142,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5974,1.5290,1.4501,1.0000,0,0,1,1,,5943,5943,20.0647,straight,0,11.3000
2.6343,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5974,1.5290,1.4500,1.0000,0,0,1,1,,5943,5943,20.0984,straight,0,11.3000
2.6544,0.0201,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5973,1.5290,1.4500,1.0000,0,0,1,1,,5943,5943,20.0941,straight,0,11.3000
2.6765,0.0220,stopping,9.0000,-9.0000,0.0001,0.0000,-0.0000,-0.0001,0.1078,1.5973,1.5290,1.4500,1.0000,0,0,1,1,,5943,5943,22.0434,straight,0,11.3000
