# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2400 6084h=3200 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.0009,0.0200,run,-36.0000,36.0000,-0.0001,0.0000,0.0000,0.0001,0.0617,1.6000,1.4394,1.6371,1.0000,0,0,1,1,,5943,5943,20.0000,straight,0,11.3000
0.0196,0.0188,run,-36.0000,36.0000,-0.0002,0.0000,0.0000,0.0002,0.2191,4.5248,4.1476,4.4639,1.0000,0,0,1,1,,5943,5943,18.8307,straight,0,11.3000
0.0450,0.0253,run,-36.0000,36.0000,-0.0006,0.0000,0.0000,0.0006,0.6999,11.0271,9.8800,10.7745,1.0000,0,0,1,1,,5943,5943,25.3343,straight,0,11.3000
0.0651,0.0200,run,-36.0000,36.0000,-0.0014,0.0000,0.0000,0.0014,1.2854,17.7651,15.3896,17.5697,1.0000,0,0,1,1,,5943,5943,20.0114,straight,0,11.3000
0.0851,0.0201,run,-36.0000,36.0000,-0.0023,0.0000,0.0000,0.0023,2.1128,26.1387,22.2698,25.7820,1.0000,0,0,1,1,,5943,5943,20.0795,straight,0,11.3000
0.1055,0.0204,run,-36.0000,36.0000,-0.0033,0.0000,0.0000,0.0033,3.2297,36.3055,30.4919,35.6597,1.0000,0,0,1,1,,5943,5943,20.3912,straight,0,11.3000
0.1254,0.0199,run,-36.0000,36.0000,-0.0046,0.0000,0.0000,0.0046,4.6071,47.8159,39.6199,46.7977,1.0000,0,0,1,1,,5943,5943,19.9068,straight,0,11.3000
0.1454,0.0200,run,-36.0000,36.0000,-0.0061,0.0000,0.0000,0.0061,6.3005,60.9766,49.9493,59.4027,1.0000,0,0,1,1,,5943,5943,19.9950,straight,0,11.3000
0.1654,0.0201,run,-36.0000,36.0000,-0.0078,0.0000,0.0000,0.0078,8.3348,75.8297,61.4673,73.5226,1.0000,0,0,1,1,,5943,5943,20.1090,straight,0,11.3000
0.1856,0.0202,run,-36.0000,36.0000,-0.0097,0.0000,0.0000,0.0097,10.7221,92.3453,74.1273,89.1192,1.0000,0,0,1,1,,5943,5943,20.1590,straight,0,11.3000
0.2058,0.0201,run,-36.0000,36.0000,-0.0118,0.0000,0.0000,0.0118,13.4578,110.4056,87.8192,106.0763,1.0000,0,0,1,1,,5943,5943,20.0765,straight,0,11.3000
0.2256,0.0200,run,-36.0000,36.0000,-0.0141,0.0000,0.0000,0.0141,16.5454,129.9726,102.5133,124.3410,1.0000,0,0,1,1,,5943,5943,19.9769,straight,0,11.3000
0.2572,0.0315,run,-36.0000,36.0000,-0.0166,0.0000,0.0000,0.0166,22.1749,161.4967,126.4737,152.1699,1.0000,94,123,1,1,,823,1847,31.5241,straight,0,11.3000
0.2770,0.0199,run,-36.0000,36.0000,-0.0206,0.0000,0.0000,0.0206,25.9846,181.3829,139.4340,171.3627,1.0000,94,123,1,1,,823,1847,19.8862,straight,0,11.3000
0.2975,0.0202,run,-36.0000,36.0000,-0.0232,0.0000,0.0000,0.0232,30.0868,201.6025,153.5855,189.4458,1.0000,94,123,1,1,,823,1847,20.2195,straight,0,11.3000
0.3173,0.0200,run,-36.0000,36.0000,-0.0258,0.0000,0.0000,0.0258,34.3444,221.6398,167.3665,207.2243,1.0000,94,123,1,1,,823,1847,20.0374,straight,0,11.3000
0.3374,0.0201,run,-36.0000,36.0000,-0.0283,0.0000,0.0000,0.0283,38.7772,241.7222,181.0353,224.8546,1.0000,94,123,1,1,,823,1847,20.0824,straight,0,11.3000
0.3576,0.0201,run,-36.0000,36.0000,-0.0309,0.0000,0.0000,0.0309,43.3604,261.8410,194.5858,242.3754,1.0000,94,123,1,1,,823,1847,20.1188,straight,0,11.3000
0.3777,0.0201,run,-36.0000,36.0000,-0.0335,0.0000,0.0000,0.0335,48.0626,281.9479,208.0017,259.7689,1.0000,94,123,1,1,,823,1847,20.1069,straight,0,11.3000
0.3980,0.0203,run,-36.0000,36.0000,-0.0360,0.0000,0.0000,0.0360,52.9157,302.2461,221.4591,277.2016,1.0000,94,123,1,1,,823,1847,20.2982,straight,0,11.3000
0.4179,0.0199,run,-36.0000,36.0000,-0.0386,0.0000,0.0000,0.0386,57.7645,322.1599,234.5176,294.2731,1.0000,94,123,1,1,,823,1847,19.9138,straight,0,11.3000
0.4380,0.0201,run,-36.0000,36.0000,-0.0412,0.0000,0.0000,0.0412,62.7345,342.2575,247.6767,311.3693,1.0000,94,123,1,1,,823,1847,20.0976,straight,0,11.3000
0.4699,0.0319,run,-35.0000,35.0000,-0.0425,0.0000,0.0115,0.0311,71.9966,374.2019,278.1850,326.2255,1.0000,248,309,1,1,,1847,1847,31.9444,straight,0,11.3000
0.4899,0.0200,run,-35.0000,35.0000,-0.0465,0.0000,0.0082,0.0383,77.4243,394.2402,287.1870,346.4448,1.0000,248,309,1,1,,1847,1847,20.0383,straight,0,11.3000
0.5104,0.0203,run,-35.0000,35.0000,-0.0490,0.0000,0.0058,0.0432,82.6602,414.5276,298.4844,365.2505,1.0000,248,309,1,1,,1847,1847,20.2874,straight,0,11.3000
