# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.3197,0.0229,run,3.0000,-3.0000,0.0021,0.0000,0.0000,-0.0021,2.9085,224.2783,223.0286,219.7110,1.0000,98,105,1,1,,823,1847,22.9125,straight,0,11.3000
0.3371,0.0176,run,3.0000,-3.0000,0.0024,0.0000,0.0000,-0.0024,3.2322,241.8552,240.4706,236.7755,1.0000,98,105,1,1,,823,1847,17.5769,straight,0,11.3000
0.3573,0.0202,run,3.0000,-3.0000,0.0026,0.0000,0.0000,-0.0026,3.6156,262.0321,260.4089,256.4242,1.0000,98,105,1,1,,823,1847,20.1768,straight,0,11.3000
0.3773,0.0200,run,3.0000,-3.0000,0.0028,0.0000,0.0000,-0.0028,4.0059,282.0485,280.2011,275.8840,1.0000,98,105,1,1,,823,1847,20.0164,straight,0,11.3000
0.3974,0.0201,run,3.0000,-3.0000,0.0030,0.0000,0.0000,-0.0030,4.4068,302.1604,300.0770,295.4302,1.0000,98,105,1,1,,823,1847,20.1119,straight,0,11.3000
0.4175,0.0201,run,3.0000,-3.0000,0.0032,0.0000,0.0000,-0.0032,4.8149,322.2644,319.9386,314.9604,1.0000,98,105,1,1,,823,1847,20.1040,straight,0,11.3000
0.4534,0.0359,run,3.0000,-3.0000,0.0034,0.0000,0.0000,-0.0034,5.5616,358.1511,355.2442,349.9348,1.0000,309,315,1,1,,823,1847,35.8867,straight,0,11.3000
0.4733,0.0200,run,3.0000,-3.0000,0.0038,0.0000,0.0000,-0.0038,5.9822,378.1353,375.1034,369.2028,1.0000,309,315,1,1,,823,1847,19.9842,straight,0,11.3000
0.4935,0.0202,run,3.0000,-3.0000,0.0040,0.0000,0.0000,-0.0040,6.4108,398.2945,394.9987,388.7688,1.0000,309,315,1,1,,823,1847,20.1592,straight,0,11.3000
0.5135,0.0200,run,3.0000,-3.0000,0.0042,0.0000,0.0000,-0.0042,6.8394,418.2929,414.7345,408.1724,1.0000,309,315,1,1,,823,1847,19.9984,straight,0,11.3000
0.5338,0.0202,run,3.0000,-3.0000,0.0045,0.0000,0.0000,-0.0045,7.2761,438.5220,434.6917,427.8001,1.0000,309,315,1,1,,823,1847,20.2292,straight,0,11.3000
0.5538,0.0201,run,3.0000,-3.0000,0.0047,0.0000,0.0000,-0.0047,7.7117,458.5786,454.4793,447.2545,1.0000,309,315,1,1,,823,1847,20.0566,straight,0,11.3000
0.5739,0.0200,run,3.0000,-3.0000,0.0049,0.0000,0.0000,-0.0049,8.1494,478.6243,474.2525,466.6973,1.0000,309,315,1,1,,823,1847,20.0456,straight,0,11.3000
0.5939,0.0201,run,3.0000,-3.0000,0.0051,0.0000,0.0000,-0.0051,8.5901,498.7264,494.0790,486.1935,1.0000,309,315,1,1,,823,1847,20.1021,straight,0,11.3000
0.6142,0.0202,run,4.0000,-4.0000,0.0071,0.0000,0.0134,-0.0205,11.5897,518.9004,523.1497,491.4718,1.0000,309,315,1,1,,823,1847,20.1740,straight,0,11.3000
0.6346,0.0202,run,4.0000,-4.0000,0.0074,0.0000,0.0095,-0.0169,13.7277,539.0935,538.4457,512.2860,1.0000,309,315,1,1,,823,1847,20.1931,straight,0,11.3000
0.6666,0.0323,run,3.0000,-3.0000,0.0057,0.0000,-0.0056,-0.0001,14.9026,571.4007,556.5887,556.4075,1.0000,530,511,1,1,,823,1847,32.3072,straight,0,11.3000
0.6867,0.0201,run,4.0000,-4.0000,0.0081,0.0000,0.0094,-0.0175,16.9004,591.4887,588.1347,561.0418,1.0000,530,511,1,1,,823,1847,20.0880,straight,0,11.3000
0.7068,0.0201,run,4.0000,-4.0000,0.0084,0.0000,0.0067,-0.0151,18.2810,611.5802,604.9822,581.6161,1.0000,530,511,1,1,,823,1847,20.0915,straight,0,11.3000
0.7277,0.0210,run,4.0000,-4.0000,0.0087,0.0000,0.0047,-0.0134,19.2709,632.5436,623.6443,602.9011,1.0000,530,511,1,1,,823,1847,20.9634,straight,0,11.3000
0.7477,0.0199,run,4.0000,-4.0000,0.0090,0.0000,0.0034,-0.0124,19.9397,652.4534,642.0748,622.9525,1.0000,530,511,1,1,,823,1847,19.9098,straight,0,11.3000
0.7678,0.0201,run,4.0000,-4.0000,0.0093,0.0000,0.0024,-0.0117,20.4366,672.5055,661.1006,643.0371,1.0000,530,511,1,1,,823,1847,20.0521,straight,0,11.3000
0.7879,0.0201,run,4.0000,-4.0000,0.0095,0.0000,0.0017,-0.0113,20.8268,692.6201,680.5101,663.0765,1.0000,530,511,1,1,,823,1847,20.1146,straight,0,11.3000
0.8079,0.0201,run,4.0000,-4.0000,0.0098,0.0000,0.0012,-0.0111,21.1559,712.6721,700.0732,682.9593,1.0000,530,511,1,1,,823,1847,20.0520,straight,0,11.3000
0.8280,0.0201,run,4.0000,-4.0000,0.0101,0.0000,0.0009,-0.0110,21.4580,732.7573,719.8044,702.7942,1.0000,530,511,1,1,,823,1847,20.0852,straight,0,11.3000
0.8481,0.0201,run,4.0000,-4.0000,0.0104,0.0000,0.0006,-0.0110,21.7544,752.8630,739.6400,722.5772,1.0000,530,511,1,1,,823,1847,20.1057,straight,0,11.3000
0.8796,0.0315,run,4.0000,-4.0000,0.0107,0.0000,0.0004,-0.0111,22.2482,784.3515,770.6688,753.5376,1.0000,730,721,1,1,,823,1847,31.4884,straight,0,11.3000
0.8996,0.0201,run,4.0000,-4.0000,0.0111,0.0000,0.0003,-0.0114,22.5809,804.4069,790.6526,772.9994,1.0000,730,721,1,1,,823,1847,20.0554,straight,0,11.3000
0.9195,0.0200,run,4.0000,-4.0000,0.0114,0.0000,0.0002,-0.0116,22.9340,824.4013,810.4538,792.4809,1.0000,730,721,1,1,,823,1847,19.9945,straight,0,11.3000
0.9397,0.0201,run,4.0000,-4.0000,0.0117,0.0000,0.0001,-0.0118,23.3127,844.5299,830.3798,812.0545,1.0000,730,721,1,1,,823,1847,20.1285,straight,0,11.3000
0.9600,0.0202,run,4.0000,-4.0000,0.0120,0.0000,0.0001,-0.0121,23.7163,864.7340,850.3704,831.6650,1.0000,730,721,1,1,,823,1847,20.2041,straight,0,11.3000
0.9800,0.0200,run,4.0000,-4.0000,0.0123,0.0000,0.0001,-0.0124,24.1383,884.7542,870.1686,851.0632,1.0000,730,721,1,1,,823,1847,20.0202,straight,0,11.3000
1.0001,0.0201,run,4.0000,-4.0000,0.0126,0.0000,0.0001,-0.0126,24.5835,904.8856,890.0589,870.5452,1.0000,730,721,1,1,,823,1847,20.1315,straight,0,11.3000
1.0203,0.0201,run,4.0000,-4.0000,0.0128,0.0000,0.0000,-0.0129,25.0475,924.9931,909.9124,889.9789,1.0000,730,721,1,1,,823,1847,20.1075,straight,0,11.3000
1.0404,0.0202,run,4.0000,-4.0000,0.0131,0.0000,0.0000,-0.0132,25.5301,945.1535,929.8029,909.4437,1.0000,730,721,1,1,,823,1847,20.1603,straight,0,11.3000
1.0605,0.0200,run,4.0000,-4.0000,0.0142,0.0000,0.0000,-0.0142,26.0184,963.5850,948.5653,926.5679,1.0000,730,721,1,1,,823,1847,20.0376,left,1,11.9535
1.0924,0.0320,run,4.0000,-4.0000,0.0156,0.0000,0.0000,-0.0157,26.7904,988.8968,974.2193,949.9936,1.0000,935,926,1,1,,823,1847,31.9588,left,1,12.9188
1.1124,0.0200,run,4.0000,-4.0000,0.0168,0.0000,0.0000,-0.0168,27.2648,1003.1402,988.8567,962.8943,1.0000,935,926,1,1,,823,1847,20.0049,left,1,13.4942
1.1328,0.0203,run,4.0000,-4.0000,0.0177,0.0000,0.0000,-0.0177,27.7319,1015.9570,1001.9333,974.5169,1.0000,935,926,1,1,,823,1847,20.3211,left,1,14.0505
1.1526,0.0199,run,4.0000,-4.0000,0.0186,0.0000,0.0000,-0.0186,28.1704,1026.9204,1013.1436,984.3563,1.0000,935,926,1,1,,823,1847,19.8922,left,1,14.5692
1.1726,0.0201,run,4.0000,-4.0000,0.0194,0.0000,0.0000,-0.0195,28.5901,1036.3771,1022.8322,992.7417,1.0000,935,926,1,1,,823,1847,20.0866,left,1,15.0680
1.1930,0.0203,run,4.0000,-4.0000,0.0202,0.0000,0.0000,-0.0203,28.9874,1044.2937,1030.9727,999.6399,1.0000,935,926,1,1,,823,1847,20.3254,left,1,15.5482
1.2131,0.0201,run,4.0000,-4.0000,0.0210,0.0000,0.0000,-0.0210,29.3498,1050.4963,1037.3898,1004.9034,1.0000,935,926,1,1,,823,1847,20.0558,left,1,15.9995
1.2333,0.0201,run,4.0000,-4.0000,0.0217,0.0000,0.0000,-0.0217,29.6805,1055.0967,1042.1948,1008.6375,1.0000,935,926,1,1,,823,1847,20.1001,left,1,16.4302
1.2534,0.0201,run,4.0000,-4.0000,0.0223,0.0000,0.0000,-0.0223,29.9770,1058.0835,1045.3793,1010.8336,1.0000,935,926,1,1,,823,1847,20.1378,left,1,16.8409
1.2733,0.0200,run,4.0000,-4.0000,0.0229,0.0000,0.0000,-0.0229,30.2352,1059.4499,1046.9355,1011.4938,1.0000,935,926,1,1,,823,1847,19.9973,left,1,17.2294
1.3046,0.0313,run,4.0000,-4.0000,0.0237,0.0000,0.0000,-0.0237,30.5443,1057.6784,1045.4573,1008.8108,1.0000,1051,1012,1,1,,1847,1847,31.2532,left,1,17.7925
1.3246,0.0200,run,4.0000,-4.0000,0.0241,0.0000,0.0000,-0.0241,30.7024,1054.9346,1042.8783,1005.5861,1.0000,1051,1012,1,1,,1847,1847,20.0468,left,1,18.1365
1.3468,0.0222,run,4.0000,-4.0000,0.0245,0.0000,0.0000,-0.0245,30.8265,1049.9329,1038.0736,1000.1392,1.0000,1051,1012,1,1,,1847,1847,22.1738,left,1,18.4970
1.3669,0.0200,run,4.0000,-4.0000,0.0248,0.0000,0.0000,-0.0248,30.8963,1043.8226,1032.1194,993.7331,1.0000,1051,1012,1,1,,1847,1847,19.9976,left,1,18.8066
1.3870,0.0201,run,4.0000,-4.0000,0.0251,0.0000,0.0000,-0.0251,30.9229,1036.0653,1024.5243,985.7603,1.0000,1051,1012,1,1,,1847,1847,20.0991,left,1,19.1030
1.4070,0.0201,run,4.0000,-4.0000,0.0252,0.0000,0.0000,-0.0252,30.9055,1026.6976,1015.3141,976.2703,1.0000,1051,1012,1,1,,1847,1847,20.0889,left,1,19.3850
1.4274,0.0202,run,4.0000,-4.0000,0.0254,0.0000,0.0000,-0.0254,30.8425,1015.6332,1004.4057,965.1757,1.0000,1051,1012,1,1,,1847,1847,20.2205,left,1,19.6551
1.4472,0.0200,run,4.0000,-4.0000,0.0254,0.0000,0.0000,-0.0254,30.7357,1003.1168,992.0354,952.7267,1.0000,1051,1012,1,1,,1847,1847,19.9613,left,1,19.9092
1.4672,0.0201,run,4.0000,-4.0000,0.0254,0.0000,0.0000,-0.0254,30.5826,988.9166,977.9833,938.6846,1.0000,1051,1012,1,1,,1847,1847,20.0756,left,1,20.1525
1.4874,0.0201,run,4.0000,-4.0000,0.0253,0.0000,0.0000,-0.0253,30.3829,973.0604,962.2719,923.0831,1.0000,1051,1012,1,1,,1847,1847,20.1262,left,1,20.3847
1.5188,0.0314,run,4.0000,-4.0000,0.0253,0.0000,0.0000,-0.0253,29.9571,944.3611,934.0020,894.8059,1.0000,966,922,1,1,,1847,1847,31.4166,left,1,20.7208
1.5389,0.0201,run,4.0000,-4.0000,0.0248,0.0000,0.0000,-0.0248,29.6377,924.3773,913.9476,875.5316,1.0000,966,922,1,1,,1847,1847,20.1058,left,1,20.9256
1.5591,0.0202,run,3.0000,-3.0000,0.0184,0.0000,-0.0549,0.0365,31.7767,904.2219,844.2250,900.6655,1.0000,966,922,1,1,,1847,1847,20.1553,left,1,21.1211
1.5793,0.0202,run,3.0000,-3.0000,0.0182,0.0000,-0.0397,0.0215,32.4891,884.0585,834.9282,868.2106,1.0000,966,922,1,1,,1847,1847,20.1634,left,1,21.3072
1.5993,0.0201,run,3.0000,-3.0000,0.0179,0.0000,-0.0287,0.0108,32.3012,863.9722,823.3317,840.0104,1.0000,966,922,1,1,,1847,1847,20.0863,left,1,21.4838
1.6194,0.0200,run,3.0000,-3.0000,0.0176,0.0000,-0.0207,0.0031,31.5681,843.9433,809.9732,814.7773,1.0000,966,922,1,1,,1847,1847,20.0289,left,1,21.6514
1.6397,0.0203,run,3.0000,-3.0000,0.0174,0.0000,-0.0149,-0.0024,30.5022,823.6100,794.9896,791.2261,1.0000,966,922,1,1,,1847,1847,20.3333,left,1,21.8134
1.6595,0.0199,run,3.0000,-3.0000,0.0170,0.0000,-0.0108,-0.0063,29.3017,803.7424,779.2798,769.6016,1.0000,966,922,1,1,,1847,1847,19.8676,left,1,21.9642
1.6796,0.0201,run,3.0000,-3.0000,0.0167,0.0000,-0.0078,-0.0090,28.0858,800.0000,778.8492,764.9791,1.0000,966,922,1,1,,1847,1847,20.0737,left,1,22.1093
1.6997,0.0201,run,3.0000,-3.0000,0.0168,0.0000,-0.0056,-0.0112,26.9273,800.0000,781.7113,764.4340,1.0000,966,922,1,1,,1847,1847,20.0964,left,1,22.2476
1.7216,0.0220,run,3.0000,-3.0000,0.0169,0.0000,-0.0039,-0.0129,25.7610,800.0000,784.2551,764.2229,1.0000,770,769,1,1,,1847,1847,21.9877,left,1,22.3910
1.7418,0.0201,run,3.0000,-3.0000,0.0170,0.0000,-0.0028,-0.0141,24.7918,800.0000,786.1493,764.2670,1.0000,770,769,1,1,,1847,1847,20.0671,left,1,22.5156
1.7616,0.0200,run,2.0000,-2.0000,0.0114,0.0000,-0.0635,0.0521,26.1268,800.0000,733.5656,814.1809,1.0000,770,769,1,1,,1847,1847,19.9574,left,1,22.6337
1.7819,0.0202,run,2.0000,-2.0000,0.0114,0.0000,-0.0456,0.0341,26.3647,800.0000,747.2304,800.0402,1.0000,770,769,1,1,,1847,1847,20.2043,left,1,22.7475
1.8021,0.0201,run,2.0000,-2.0000,0.0115,0.0000,-0.0327,0.0212,25.9176,800.0000,757.6481,790.5168,1.0000,770,769,1,1,,1847,1847,20.1195,left,1,22.8553
1.8221,0.0201,run,2.0000,-2.0000,0.0115,0.0000,-0.0235,0.0120,25.0746,800.0000,765.6532,784.1976,1.0000,770,769,1,1,,1847,1847,20.0526,left,1,22.9577
1.8423,0.0203,run,2.0000,-2.0000,0.0116,0.0000,-0.0169,0.0053,24.0117,800.0000,771.9155,780.0612,1.0000,770,769,1,1,,1847,1847,20.2572,left,1,23.0562
1.8622,0.0199,run,2.0000,-2.0000,0.0116,0.0000,-0.0121,0.0005,22.8862,800.0000,776.7270,777.5007,1.0000,770,769,1,1,,1847,1847,19.8711,left,1,23.1482
1.8823,0.0201,run,2.0000,-2.0000,0.0117,0.0000,-0.0087,-0.0030,21.7433,800.0000,780.5556,775.9578,1.0000,770,769,1,1,,1847,1847,20.0924,left,1,23.2367
1.9024,0.0201,run,2.0000,-2.0000,0.0117,0.0000,-0.0062,-0.0055,20.6436,800.0000,783.5931,775.1198,1.0000,770,769,1,1,,1847,1847,20.1072,left,1,23.3211
1.9337,0.0313,run,2.0000,-2.0000,0.0118,0.0000,-0.0039,-0.0079,19.1215,800.0000,786.9972,774.7597,1.0000,789,777,1,1,,1847,1847,31.2670,left,1,23.4428
1.9537,0.0200,run,2.0000,-2.0000,0.0118,0.0000,-0.0028,-0.0090,18.2343,800.0000,788.7592,774.7722,1.0000,789,777,1,1,,1847,1847,20.0123,left,1,23.5170
1.9738,0.0201,run,2.0000,-2.0000,0.0119,0.0000,-0.0020,-0.0099,17.4331,800.0000,790.1976,774.9362,1.0000,789,777,1,1,,1847,1847,20.1092,left,1,23.5880
1.9938,0.0200,run,1.0000,-1.0000,0.0059,0.0000,-0.0671,0.0612,18.9283,800.0000,733.7483,828.3951,1.0000,789,777,1,1,,1847,1847,20.0396,left,1,23.6554
2.0140,0.0201,run,1.0000,-1.0000,0.0060,0.0000,-0.0480,0.0421,19.3120,800.0000,748.1344,813.2415,1.0000,789,777,1,1,,1847,1847,20.1439,left,1,23.7198
2.0341,0.0201,run,1.0000,-1.0000,0.0060,0.0000,-0.0344,0.0284,18.9989,800.0000,759.0060,802.9962,1.0000,789,777,1,1,,1847,1847,20.0849,left,1,23.7811
2.0541,0.0201,run,1.0000,-1.0000,0.0060,0.0000,-0.0246,0.0187,18.2741,800.0000,767.2952,796.1565,1.0000,789,777,1,1,,1847,1847,20.0686,left,1,23.8393
2.0742,0.0201,run,1.0000,-1.0000,0.0060,0.0000,-0.0176,0.0116,17.3259,800.0000,773.6725,791.6758,1.0000,789,777,1,1,,1847,1847,20.0983,left,1,23.8948
2.0944,0.0201,run,1.0000,-1.0000,0.0060,0.0000,-0.0126,0.0066,16.2790,800.0000,778.6138,788.8281,1.0000,789,777,1,1,,1847,1847,20.1284,left,1,23.9478
2.1145,0.0202,run,1.0000,-1.0000,0.0060,0.0000,-0.0090,0.0030,15.2142,800.0000,782.4722,787.0995,1.0000,789,777,1,1,,1847,1847,20.1667,left,1,23.9983
2.1374,0.0229,run,1.0000,-1.0000,0.0060,0.0000,-0.0062,0.0002,14.0559,800.0000,785.8140,786.0741,1.0000,771,788,1,1,,1847,1847,22.8563,left,1,24.0524
2.1574,0.0200,run,1.0000,-1.0000,0.0061,0.0000,-0.0044,-0.0016,13.1054,800.0000,788.1380,785.6512,1.0000,771,788,1,1,,1847,1847,20.0269,left,1,24.0976
2.1776,0.0202,run,1.0000,-1.0000,0.0061,0.0000,-0.0032,-0.0029,12.2272,800.0000,790.0074,785.5382,1.0000,771,788,1,1,,1847,1847,20.1782,left,1,24.1409
2.1976,0.0200,run,1.0000,-1.0000,0.0061,0.0000,-0.0023,-0.0038,11.4391,800.0000,791.5021,785.6197,1.0000,771,788,1,1,,1847,1847,20.0295,left,1,24.1819
2.2177,0.0201,run,1.0000,-1.0000,0.0061,0.0000,-0.0016,-0.0045,10.7335,800.0000,792.7160,785.8169,1.0000,771,788,1,1,,1847,1847,20.0562,left,1,24.2210
2.2379,0.0201,run,1.0000,-1.0000,0.0061,0.0000,-0.0012,-0.0049,10.1055,800.0000,793.7108,786.0782,1.0000,771,788,1,1,,1847,1847,20.1475,left,1,24.2583
2.2579,0.0201,run,1.0000,-1.0000,0.0061,0.0000,-0.0008,-0.0053,9.5543,800.0000,794.5252,786.3662,1.0000,771,788,1,1,,1847,1847,20.0802,left,1,24.2938
2.2779,0.0201,run,1.0000,-1.0000,0.0061,0.0000,-0.0006,-0.0055,9.0720,800.0000,795.1973,786.6588,1.0000,771,788,1,1,,1847,1847,20.0538,left,1,24.3275
2.2980,0.0201,run,1.0000,-1.0000,0.0061,0.0000,-0.0004,-0.0057,8.6503,800.0000,795.7565,786.9430,1.0000,771,788,1,1,,1847,1847,20.1003,left,1,24.3597
2.3181,0.0201,run,1.0000,-1.0000,0.0061,0.0000,-0.0003,-0.0058,8.2840,800.0000,796.2224,787.2096,1.0000,771,788,1,1,,1847,1847,20.0739,left,1,24.3903
2.3408,0.0226,run,-0.0000,0.0000,-0.0000,0.0000,-0.0667,0.0667,10.2573,800.0000,738.1659,841.3196,1.0000,787,784,1,1,,1847,1847,22.6481,left,1,24.4229
2.3609,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0476,0.0476,10.9051,800.0000,752.2697,825.9201,1.0000,787,784,1,1,,1847,1847,20.1482,left,1,24.4506
2.3810,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0340,0.0340,10.8513,800.0000,762.8400,815.4574,1.0000,787,784,1,1,,1847,1847,20.0995,left,1,24.4769
2.4011,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0243,0.0243,10.3719,800.0000,770.8359,808.4204,1.0000,787,784,1,1,,1847,1847,20.1059,left,1,24.5019
2.4212,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0174,0.0174,9.6531,800.0000,776.9200,803.7738,1.0000,787,784,1,1,,1847,1847,20.0817,left,1,24.5257
2.4415,0.0203,run,-0.0000,0.0000,-0.0000,0.0000,-0.0124,0.0124,8.8082,800.0000,781.6275,800.7560,1.0000,787,784,1,1,,1847,1847,20.2910,left,1,24.5486
2.4613,0.0199,run,-0.0000,0.0000,-0.0000,0.0000,-0.0089,0.0089,7.9449,800.0000,785.2008,798.9094,1.0000,787,784,1,1,,1847,1847,19.8588,left,1,24.5700
2.4814,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0063,0.0063,7.0854,800.0000,788.0176,797.8117,1.0000,787,784,1,1,,1847,1847,20.0715,left,1,24.5905
2.5015,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0045,0.0045,6.2683,800.0000,790.2342,797.2291,1.0000,787,784,1,1,,1847,1847,20.0919,left,1,24.6101
2.5215,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0032,0.0032,5.5125,800.0000,791.9885,796.9864,1.0000,787,784,1,1,,1847,1847,20.0586,left,1,24.6287
2.5439,0.0224,run,-0.0000,0.0000,-0.0000,0.0000,-0.0022,0.0022,4.7544,800.0000,793.5167,796.9745,1.0000,794,803,1,1,,1847,1847,22.3550,left,1,24.6484
2.5640,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0016,0.0016,4.1434,800.0000,794.6215,797.0917,1.0000,794,803,1,1,,1847,1847,20.0623,left,1,24.6652
2.5839,0.0200,run,-1.0000,1.0000,-0.0062,0.0000,-0.0712,0.0774,7.5191,800.0000,732.5895,852.3724,1.0000,794,803,1,1,,1847,1847,19.9935,left,1,24.6811
2.6044,0.0203,run,-0.0000,0.0000,-0.0000,0.0000,0.0191,-0.0191,7.2768,800.0000,807.5235,777.9230,1.0000,794,803,1,1,,1847,1847,20.3141,left,1,24.6965
2.6244,0.0201,run,-1.0000,1.0000,-0.0062,0.0000,-0.0565,0.0627,9.5625,800.0000,741.9450,838.9300,1.0000,794,803,1,1,,1847,1847,20.0539,left,1,24.7110
2.6446,0.0202,run,-1.0000,1.0000,-0.0062,0.0000,-0.0403,0.0465,10.8182,800.0000,753.2283,825.1354,1.0000,794,803,1,1,,1847,1847,20.1918,left,1,24.7249
2.6645,0.0199,run,-1.0000,1.0000,-0.0062,0.0000,-0.0288,0.0350,11.3827,800.0000,761.5268,815.7078,1.0000,794,803,1,1,,1847,1847,19.9496,left,1,24.7380
2.6846,0.0201,run,-1.0000,1.0000,-0.0062,0.0000,-0.0206,0.0268,11.5089,800.0000,767.7691,809.2131,1.0000,794,803,1,1,,1847,1847,20.0738,left,1,24.7505
2.7047,0.0201,run,-1.0000,1.0000,-0.0062,0.0000,-0.0147,0.0209,11.3594,800.0000,772.4709,804.8103,1.0000,794,803,1,1,,1847,1847,20.1044,left,1,24.7624
2.7247,0.0200,run,-1.0000,1.0000,-0.0062,0.0000,-0.0105,0.0167,11.0487,800.0000,776.0236,801.8789,1.0000,794,803,1,1,,1847,1847,20.0457,left,1,24.7738
2.7564,0.0316,run,-1.0000,1.0000,-0.0062,0.0000,-0.0064,0.0127,10.4027,800.0000,779.8055,799.3891,1.0000,775,803,1,1,,1847,1847,31.6448,left,1,24.7904
2.7765,0.0201,run,-1.0000,1.0000,-0.0062,0.0000,-0.0046,0.0108,9.9704,800.0000,781.6606,798.3985,1.0000,775,803,1,1,,1847,1847,20.1223,left,1,24.8004
2.7966,0.0201,run,-1.0000,1.0000,-0.0062,0.0000,-0.0033,0.0095,9.5427,800.0000,783.1033,797.8113,1.0000,775,803,1,1,,1847,1847,20.1277,left,1,24.8100
2.8167,0.0201,run,-1.0000,1.0000,-0.0062,0.0000,-0.0023,0.0086,9.1364,800.0000,784.2321,797.4951,1.0000,775,803,1,1,,1847,1847,20.0810,left,1,24.8190
2.8369,0.0202,run,-1.0000,1.0000,-0.0062,0.0000,-0.0017,0.0079,8.7581,800.0000,785.1270,797.3569,1.0000,775,803,1,1,,1847,1847,20.1505,left,1,24.8277
