# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2400 6084h=3200 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.5916,0.0200,run,4.0000,-4.0000,0.0150,0.0000,-0.0366,0.0217,16.8143,496.3888,462.8043,496.3447,1.0000,300,305,1,1,,823,1847,19.9864,left,1,25.0000
0.6117,0.0201,run,4.0000,-4.0000,0.0156,0.0000,-0.0261,0.0106,17.3509,516.4669,490.9531,507.2788,1.0000,300,305,1,1,,823,1847,20.0781,left,1,25.0000
0.6319,0.0202,run,4.0000,-4.0000,0.0162,0.0000,-0.0186,0.0024,17.7107,536.6664,517.1004,520.8110,1.0000,300,305,1,1,,823,1847,20.1995,left,1,25.0000
0.6647,0.0328,run,4.0000,-4.0000,0.0169,0.0000,-0.0112,-0.0056,18.0918,569.4767,555.7281,547.0418,1.0000,501,525,1,1,,823,1847,32.8104,left,1,25.0000
0.6854,0.0205,run,4.0000,-4.0000,0.0179,0.0000,-0.0080,-0.0099,18.2923,590.0098,579.3900,564.0451,1.0000,501,525,1,1,,823,1847,20.5331,left,1,25.0000
0.7049,0.0197,run,3.0000,-3.0000,0.0139,0.0000,-0.0774,0.0635,20.1464,609.7436,540.4688,638.7257,1.0000,501,525,1,1,,823,1847,19.7338,left,1,25.0000
0.7254,0.0203,run,3.0000,-3.0000,0.0144,0.0000,-0.0551,0.0407,21.1641,630.0127,577.3525,640.3446,1.0000,501,525,1,1,,823,1847,20.2691,left,1,25.0000
0.7453,0.0200,run,3.0000,-3.0000,0.0148,0.0000,-0.0393,0.0245,21.6003,650.0350,609.4917,647.3778,1.0000,501,525,1,1,,823,1847,20.0223,left,1,25.0000
0.7655,0.0201,run,3.0000,-3.0000,0.0153,0.0000,-0.0280,0.0127,21.6758,670.1773,638.6603,658.3427,1.0000,501,525,1,1,,823,1847,20.1423,left,1,25.0000
0.7856,0.0201,run,3.0000,-3.0000,0.0158,0.0000,-0.0200,0.0042,21.5368,690.2901,665.5007,672.0059,1.0000,501,525,1,1,,823,1847,20.1128,left,1,25.0000
0.8058,0.0201,run,3.0000,-3.0000,0.0163,0.0000,-0.0143,-0.0020,21.2858,710.3493,690.6059,687.5212,1.0000,501,525,1,1,,823,1847,20.0593,left,1,25.0000
0.8258,0.0201,run,3.0000,-3.0000,0.0167,0.0000,-0.0102,-0.0066,20.9894,730.4849,714.5724,704.4186,1.0000,501,525,1,1,,823,1847,20.1355,left,1,25.0000
0.8458,0.0201,run,3.0000,-3.0000,0.0172,0.0000,-0.0073,-0.0100,20.6945,750.5457,737.5483,722.1541,1.0000,501,525,1,1,,823,1847,20.0609,left,1,25.0000
0.8776,0.0317,run,2.0000,-2.0000,0.0118,0.0000,-0.0656,0.0538,22.8463,782.2856,717.8087,801.0697,1.0000,720,725,1,1,,823,1847,31.7398,left,1,25.0000
0.8977,0.0201,run,2.0000,-2.0000,0.0123,0.0000,-0.0468,0.0345,23.3042,800.0000,750.0143,803.3772,1.0000,720,725,1,1,,823,1847,20.1229,left,1,25.0000
0.9178,0.0201,run,2.0000,-2.0000,0.0126,0.0000,-0.0334,0.0208,23.1186,800.0000,760.7913,792.9715,1.0000,720,725,1,1,,823,1847,20.1010,left,1,25.0000
0.9378,0.0201,run,2.0000,-2.0000,0.0126,0.0000,-0.0238,0.0112,22.5494,800.0000,768.7502,786.1510,1.0000,720,725,1,1,,823,1847,20.0583,left,1,25.0000
0.9579,0.0201,run,2.0000,-2.0000,0.0126,0.0000,-0.0170,0.0044,21.7689,800.0000,774.8046,781.6577,1.0000,720,725,1,1,,823,1847,20.0580,left,1,25.0000
0.9781,0.0202,run,1.0000,-1.0000,0.0063,0.0000,-0.0834,0.0771,23.0986,800.0000,717.2746,836.5282,1.0000,720,725,1,1,,823,1847,20.1662,left,1,25.0000
0.9981,0.0201,run,1.0000,-1.0000,0.0063,0.0000,-0.0595,0.0532,23.2053,800.0000,735.6500,817.9393,1.0000,720,725,1,1,,823,1847,20.0872,left,1,25.0000
1.0182,0.0201,run,1.0000,-1.0000,0.0063,0.0000,-0.0424,0.0361,22.5628,800.0000,749.4831,805.3912,1.0000,720,725,1,1,,823,1847,20.0990,left,1,25.0000
1.0382,0.0200,run,1.0000,-1.0000,0.0063,0.0000,-0.0303,0.0240,21.4948,800.0000,759.9298,797.0806,1.0000,720,725,1,1,,823,1847,20.0096,left,1,25.0000
1.0582,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0930,0.0930,22.4116,800.0000,705.6676,849.5092,1.0000,720,725,1,1,,823,1847,20.0664,left,1,25.0000
1.0900,0.0317,run,-0.0000,0.0000,-0.0000,0.0000,-0.0569,0.0569,21.2992,800.0000,734.6588,822.7427,1.0000,743,821,1,1,,823,823,31.6503,left,1,25.0000
1.1102,0.0202,run,-0.0000,0.0000,-0.0000,0.0000,-0.0406,0.0406,19.9843,800.0000,748.6417,811.3897,1.0000,743,821,1,1,,823,823,20.1887,left,1,25.0000
1.1300,0.0199,run,-0.0000,0.0000,-0.0000,0.0000,-0.0290,0.0290,18.3810,800.0000,759.1725,804.0655,1.0000,743,821,1,1,,823,823,19.8861,left,1,25.0000
1.1503,0.0202,run,-0.0000,0.0000,-0.0000,0.0000,-0.0207,0.0207,16.6231,800.0000,767.3970,799.3567,1.0000,743,821,1,1,,823,823,20.2337,left,1,25.0000
1.1705,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0147,0.0147,14.8711,800.0000,773.7336,796.5242,1.0000,743,821,1,1,,823,823,20.1163,left,1,25.0000
1.1905,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0105,0.0105,13.1903,800.0000,778.6812,794.9383,1.0000,743,821,1,1,,823,823,20.0941,left,1,25.0000
1.2106,0.0201,run,-0.0000,0.0000,-0.0000,0.0000,-0.0075,0.0075,11.6203,800.0000,782.5820,794.1773,1.0000,743,821,1,1,,823,823,20.1024,left,1,25.0000
1.2307,0.0200,run,-1.0000,1.0000,-0.0063,0.0000,-0.0767,0.0830,14.1110,800.0000,721.6791,850.0990,1.0000,743,821,1,1,,823,823,20.0480,left,1,25.0000
1.2505,0.0200,run,-1.0000,1.0000,-0.0063,0.0000,-0.0548,0.0611,15.3007,800.0000,737.4314,831.9672,1.0000,743,821,1,1,,823,823,19.9751,left,1,25.0000
1.2707,0.0201,run,-1.0000,1.0000,-0.0063,0.0000,-0.0391,0.0454,15.6491,800.0000,749.2599,819.4419,1.0000,743,821,1,1,,823,823,20.1397,left,1,25.0000
1.3033,0.0325,run,-1.0000,1.0000,-0.0063,0.0000,-0.0237,0.0300,15.1083,800.0000,761.7022,808.0813,1.0000,748,825,1,1,,1847,1847,32.4653,left,1,25.0000
1.3231,0.0199,run,-1.0000,1.0000,-0.0063,0.0000,-0.0169,0.0232,14.5346,800.0000,767.5018,803.4291,1.0000,748,825,1,1,,1847,1847,19.9407,left,1,25.0000
1.3435,0.0203,run,-1.0000,1.0000,-0.0063,0.0000,-0.0121,0.0183,13.8238,800.0000,771.9926,800.3598,1.0000,748,825,1,1,,1847,1847,20.2715,left,1,25.0000
1.3635,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0800,0.0926,16.9965,800.0000,711.4055,854.6015,1.0000,748,825,1,1,,1847,1847,20.0353,left,1,25.0000
1.3839,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0570,0.0696,18.7364,800.0000,727.4215,835.1056,1.0000,748,825,1,1,,1847,1847,20.1214,left,1,25.0000
1.4037,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0407,0.0532,19.5213,800.0000,739.2974,821.6600,1.0000,748,825,1,1,,1847,1847,20.1212,left,1,25.0000
1.4237,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0290,0.0416,19.6916,800.0000,748.1271,812.4896,1.0000,748,825,1,1,,1847,1847,20.0346,left,1,25.0000
1.4438,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0207,0.0333,19.4799,800.0000,754.7753,806.2648,1.0000,748,825,1,1,,1847,1847,20.0828,left,1,25.0000
1.4639,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0148,0.0273,19.0425,800.0000,759.8093,802.1057,1.0000,748,825,1,1,,1847,1847,20.1106,left,1,25.0000
1.4841,0.0202,run,-2.0000,2.0000,-0.0126,0.0000,-0.0105,0.0231,18.4829,800.0000,763.6566,799.3776,1.0000,748,825,1,1,,1847,1847,20.1937,left,1,25.0000
1.5086,0.0245,run,-2.0000,2.0000,-0.0126,0.0000,-0.0071,0.0196,17.7421,800.0000,767.0767,797.4391,1.0000,752,808,1,1,,1847,1847,24.5301,left,1,25.0000
1.5286,0.0199,run,-2.0000,2.0000,-0.0126,0.0000,-0.0051,0.0176,17.1411,800.0000,769.2320,796.4858,1.0000,752,808,1,1,,1847,1847,19.8917,left,1,25.0000
1.5486,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0036,0.0162,16.5596,800.0000,770.9322,795.9486,1.0000,752,808,1,1,,1847,1847,20.0612,left,1,25.0000
1.5687,0.0200,run,-2.0000,2.0000,-0.0126,0.0000,-0.0026,0.0151,16.0178,800.0000,772.2714,795.6929,1.0000,752,808,1,1,,1847,1847,20.0292,left,1,25.0000
1.5888,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0018,0.0144,15.5198,800.0000,773.3409,795.6196,1.0000,752,808,1,1,,1847,1847,20.1294,left,1,25.0000
1.6089,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0013,0.0139,15.0705,800.0000,774.1975,795.6614,1.0000,752,808,1,1,,1847,1847,20.1293,left,1,25.0000
1.6290,0.0201,run,-2.0000,2.0000,-0.0126,0.0000,-0.0009,0.0135,14.6705,800.0000,774.8875,795.7715,1.0000,752,808,1,1,,1847,1847,20.0805,left,1,25.0000
1.6491,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,-0.0720,0.0909,18.2454,800.0000,711.4788,852.0303,1.0000,752,808,1,1,,1847,1847,20.0873,left,1,25.0000
1.6692,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,-0.0513,0.0702,20.4233,800.0000,725.2945,833.8588,1.0000,752,808,1,1,,1847,1847,20.1420,left,1,25.0000
1.6894,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,-0.0366,0.0554,21.6525,800.0000,735.4644,821.2306,1.0000,752,808,1,1,,1847,1847,20.1374,left,1,25.0000
1.7229,0.0335,run,-3.0000,3.0000,-0.0188,0.0000,-0.0219,0.0408,22.2899,800.0000,746.1900,809.2303,1.0000,741,825,1,1,,1847,1847,33.5385,left,1,25.0000
1.7427,0.0200,run,-3.0000,3.0000,-0.0188,0.0000,-0.0157,0.0345,22.3478,800.0000,750.9634,804.3410,1.0000,741,825,1,1,,1847,1847,19.9501,left,1,25.0000
1.7633,0.0204,run,-3.0000,3.0000,-0.0188,0.0000,-0.0111,0.0300,22.2012,800.0000,754.6148,800.9829,1.0000,741,825,1,1,,1847,1847,20.3664,left,1,25.0000
1.7833,0.0200,run,-3.0000,3.0000,-0.0188,0.0000,-0.0079,0.0268,21.9413,800.0000,757.3340,798.7834,1.0000,741,825,1,1,,1847,1847,20.0120,left,1,25.0000
1.8033,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,-0.0057,0.0245,21.6200,800.0000,759.4163,797.3437,1.0000,741,825,1,1,,1847,1847,20.0852,left,1,25.0000
1.8234,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,-0.0040,0.0229,21.2750,800.0000,761.0173,796.4327,1.0000,741,825,1,1,,1847,1847,20.0796,left,1,25.0000
1.8435,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,-0.0029,0.0217,20.9294,800.0000,762.2596,795.8817,1.0000,741,825,1,1,,1847,1847,20.0944,left,1,25.0000
1.8638,0.0202,run,-3.0000,3.0000,-0.0188,0.0000,-0.0021,0.0209,20.5967,800.0000,763.2332,795.5733,1.0000,741,825,1,1,,1847,1847,20.1576,left,1,25.0000
1.8837,0.0200,run,-3.0000,3.0000,-0.0188,0.0000,-0.0015,0.0203,20.2882,800.0000,763.9967,795.4269,1.0000,741,825,1,1,,1847,1847,20.0393,left,1,25.0000
1.9038,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,-0.0010,0.0199,20.0051,800.0000,764.6051,795.3847,1.0000,741,825,1,1,,1847,1847,20.0856,left,1,25.0000
1.9252,0.0214,run,-3.0000,3.0000,-0.0188,0.0000,-0.0007,0.0196,19.7347,800.0000,765.1184,795.4122,1.0000,765,790,1,1,,1847,1847,21.4235,left,1,25.0000
1.9450,0.0199,run,-3.0000,3.0000,-0.0188,0.0000,-0.0005,0.0194,19.5099,800.0000,765.5049,795.4754,1.0000,765,790,1,1,,1847,1847,19.9431,left,1,25.0000
1.9655,0.0203,run,-3.0000,3.0000,-0.0188,0.0000,-0.0004,0.0192,19.3077,800.0000,765.8240,795.5606,1.0000,765,790,1,1,,1847,1847,20.2880,left,1,25.0000
1.9857,0.0202,run,-3.0000,3.0000,-0.0188,0.0000,-0.0003,0.0191,19.1306,800.0000,766.0841,795.6547,1.0000,765,790,1,1,,1847,1847,20.2159,left,1,25.0000
2.0058,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0716,0.0967,22.9031,800.0000,702.3112,851.8827,1.0000,765,790,1,1,,1847,1847,20.0637,left,1,25.0000
2.0259,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,0.0203,-0.0014,23.0727,800.0000,778.0314,775.8231,1.0000,765,790,1,1,,1847,1847,20.1458,left,1,25.0000
2.0459,0.0200,run,-4.0000,4.0000,-0.0251,0.0000,-0.0569,0.0820,25.6494,800.0000,710.8952,837.8060,1.0000,765,790,1,1,,1847,1847,20.0496,left,1,25.0000
2.0659,0.0200,run,-4.0000,4.0000,-0.0251,0.0000,-0.0406,0.0658,27.1566,800.0000,721.9736,823.7131,1.0000,765,790,1,1,,1847,1847,20.0218,left,1,25.0000
2.0860,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0290,0.0541,27.9513,800.0000,730.1925,813.9050,1.0000,765,790,1,1,,1847,1847,20.1048,left,1,25.0000
2.1060,0.0200,run,-4.0000,4.0000,-0.0251,0.0000,-0.0207,0.0458,28.2740,800.0000,736.2849,807.1671,1.0000,765,790,1,1,,1847,1847,20.0462,left,1,25.0000
2.1383,0.0322,run,-4.0000,4.0000,-0.0251,0.0000,-0.0126,0.0377,28.1684,800.0000,742.6590,801.0043,1.0000,731,805,1,1,,1847,1847,32.2030,left,1,25.0000
2.1582,0.0199,run,-4.0000,4.0000,-0.0251,0.0000,-0.0090,0.0341,27.9589,800.0000,745.6435,798.4387,1.0000,731,805,1,1,,1847,1847,19.9429,left,1,25.0000
2.1784,0.0202,run,-4.0000,4.0000,-0.0251,0.0000,-0.0064,0.0315,27.6658,800.0000,747.9369,796.7314,1.0000,731,805,1,1,,1847,1847,20.1752,left,1,25.0000
2.1985,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0046,0.0297,27.3372,800.0000,749.6853,795.6403,1.0000,731,805,1,1,,1847,1847,20.0676,left,1,25.0000
2.2185,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,0.0681,-0.0492,28.9263,800.0000,809.1671,732.9804,1.0000,731,805,1,1,,1847,1847,20.0656,left,1,25.0000
2.2389,0.0202,run,-4.0000,4.0000,-0.0251,0.0000,-0.0227,0.0479,29.1987,800.0000,733.7802,807.8225,1.0000,731,805,1,1,,1847,1847,20.1772,left,1,25.0000
2.2587,0.0200,run,-4.0000,4.0000,-0.0251,0.0000,-0.0162,0.0414,29.1516,800.0000,738.8545,802.8424,1.0000,731,805,1,1,,1847,1847,20.0222,left,1,25.0000
2.2789,0.0202,run,-4.0000,4.0000,-0.0251,0.0000,-0.0116,0.0367,28.9094,800.0000,742.7063,799.4750,1.0000,731,805,1,1,,1847,1847,20.1786,left,1,25.0000
2.2990,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,0.0631,-0.0443,30.0587,800.0000,804.1837,735.6989,1.0000,731,805,1,1,,1847,1847,20.0550,left,1,25.0000
2.3190,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,0.0451,-0.0262,30.2673,800.0000,789.9997,749.4658,1.0000,731,805,1,1,,1847,1847,20.0525,left,1,25.0000
2.3549,0.0360,run,-4.0000,4.0000,-0.0251,0.0000,-0.0320,0.0571,31.0331,800.0000,724.8044,813.1294,1.0000,787,742,1,1,,1847,1847,35.9588,left,1,25.0000
2.3732,0.0182,run,-3.0000,3.0000,-0.0188,0.0000,0.0499,-0.0310,31.2870,800.0000,792.7011,744.7250,1.0000,787,742,1,1,,1847,1847,18.2260,left,1,25.0000
2.3933,0.0201,run,-3.0000,3.0000,-0.0188,0.0000,0.0356,-0.0167,30.9124,800.0000,782.0272,756.1479,1.0000,787,742,1,1,,1847,1847,20.0736,left,1,25.0000
2.4133,0.0200,run,-3.0000,3.0000,-0.0188,0.0000,0.0254,-0.0066,30.1562,800.0000,774.9163,764.7713,1.0000,787,742,1,1,,1847,1847,20.0157,left,1,25.0000
2.4334,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0532,0.0783,31.5634,800.0000,707.8541,829.0191,1.0000,787,742,1,1,,1847,1847,20.1183,left,1,25.0000
2.4535,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0379,0.0631,32.1112,800.0000,719.1112,816.6664,1.0000,787,742,1,1,,1847,1847,20.1190,left,1,25.0000
2.4736,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0271,0.0522,32.1124,800.0000,727.5141,808.2612,1.0000,787,742,1,1,,1847,1847,20.0733,left,1,25.0000
2.4936,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0193,0.0444,31.7805,800.0000,733.8383,802.6007,1.0000,787,742,1,1,,1847,1847,20.0530,left,1,25.0000
2.5137,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0138,0.0389,31.2576,800.0000,738.6438,798.8410,1.0000,787,742,1,1,,1847,1847,20.0900,left,1,25.0000
2.5338,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0098,0.0350,30.6405,800.0000,742.3133,796.4057,1.0000,787,742,1,1,,1847,1847,20.0654,left,1,25.0000
2.5554,0.0216,run,-4.0000,4.0000,-0.0251,0.0000,-0.0069,0.0320,29.9416,800.0000,745.3073,794.8095,1.0000,739,796,1,1,,1847,1847,21.6061,left,1,25.0000
2.5755,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0049,0.0300,29.3006,800.0000,747.4700,793.9288,1.0000,739,796,1,1,,1847,1847,20.0783,left,1,25.0000
2.5955,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0035,0.0286,28.6916,800.0000,749.1640,793.4527,1.0000,739,796,1,1,,1847,1847,20.0617,left,1,25.0000
2.6156,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0025,0.0276,28.1264,800.0000,750.5041,793.2431,1.0000,739,796,1,1,,1847,1847,20.0784,left,1,25.0000
2.6359,0.0202,run,-4.0000,4.0000,-0.0251,0.0000,-0.0018,0.0269,27.6086,800.0000,751.5771,793.2056,1.0000,739,796,1,1,,1847,1847,20.2020,left,1,25.0000
2.6561,0.0201,run,-4.0000,4.0000,-0.0251,0.0000,-0.0013,0.0264,27.1451,800.0000,752.4349,793.2749,1.0000,739,796,1,1,,1847,1847,20.1147,left,1,25.0000
2.6761,0.0201,run,-4.0000,4.0000,-0.0251,-0.0000,-0.0009,0.0260,26.7320,800.0000,753.1294,793.4066,1.0000,739,796,1,1,,1847,1847,20.1444,left,1,25.0000
2.6961,0.0200,run,-3.0000,3.0000,-0.0188,-0.0000,0.0708,-0.0519,28.5186,800.0000,811.6408,731.3220,1.0000,739,796,1,1,,1847,1847,20.0142,left,1,25.0000
2.7163,0.0202,run,-3.0000,3.0000,-0.0188,-0.0000,0.0504,-0.0316,29.1819,800.0000,795.2463,746.3899,1.0000,739,796,1,1,,1847,1847,20.1640,left,1,25.0000
2.7364,0.0201,run,-3.0000,3.0000,-0.0188,-0.0000,0.0360,-0.0171,29.1266,800.0000,784.1290,757.6177,1.0000,739,796,1,1,,1847,1847,20.0687,left,1,25.0000
2.7684,0.0321,run,-3.0000,3.0000,-0.0188,-0.0000,0.0219,-0.0031,28.1666,800.0000,774.2088,769.4579,1.0000,780,758,1,1,,1847,1847,32.0848,left,1,25.0000
2.7884,0.0200,run,-3.0000,3.0000,-0.0188,-0.0000,0.0157,0.0032,27.3846,800.0000,770.1436,775.0873,1.0000,780,758,1,1,,1847,1847,20.0166,left,1,25.0000
2.8086,0.0202,run,-3.0000,3.0000,-0.0188,-0.0000,0.0112,0.0077,26.5153,800.0000,767.5312,779.4383,1.0000,780,758,1,1,,1847,1847,20.1801,left,1,25.0000
2.8287,0.0200,run,-3.0000,3.0000,-0.0188,-0.0000,0.0080,0.0109,25.6388,800.0000,765.9400,782.7824,1.0000,780,758,1,1,,1847,1847,20.0336,left,1,25.0000
2.8489,0.0202,run,-3.0000,3.0000,-0.0188,-0.0000,0.0057,0.0132,24.7837,800.0000,765.0235,785.4091,1.0000,780,758,1,1,,1847,1847,20.1903,left,1,25.0000
2.8689,0.0201,run,-3.0000,3.0000,-0.0188,-0.0000,0.0040,0.0148,23.9859,800.0000,764.5650,787.4631,1.0000,780,758,1,1,,1847,1847,20.0626,left,1,25.0000
