# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1000.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2400 6084h=3200 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.0007,0.0200,run,-11.0000,11.0000,-0.0000,-0.0000,0.0000,0.0000,0.0189,1.6000,1.5509,1.6113,1.0000,0,0,1,1,,5943,5943,20.0000,right,0,11.3000
0.0199,0.0193,run,-11.0000,11.0000,-0.0001,-0.0000,0.0000,0.0001,0.0691,4.6305,4.5131,4.6097,1.0000,0,0,1,1,,5943,5943,19.2854,right,0,11.3000
0.0530,0.0329,run,-11.0000,11.0000,-0.0002,-0.0000,0.0000,0.0002,0.3050,14.1269,13.6820,13.9618,1.0000,4,4,1,1,,5943,5943,32.8923,right,0,11.3000
0.0729,0.0200,run,-11.0000,11.0000,-0.0006,-0.0000,0.0000,0.0006,0.5149,21.5031,20.5615,21.4150,1.0000,4,4,1,1,,5943,5943,20.0045,right,0,11.3000
0.0966,0.0235,run,-11.0000,11.0000,-0.0008,-0.0000,0.0000,0.0008,0.8675,32.3623,30.8454,32.1444,1.0000,4,4,1,1,,5943,5943,23.4732,right,0,11.3000
0.1130,0.0167,run,-11.0000,11.0000,-0.0013,-0.0000,0.0000,0.0013,1.1759,41.1811,39.0276,40.9826,1.0000,4,4,1,1,,5943,5943,16.6621,right,0,11.3000
0.1333,0.0203,run,-11.0000,11.0000,-0.0016,-0.0000,0.0000,0.0016,1.6440,53.5409,50.6531,53.1408,1.0000,4,4,1,1,,5943,5943,20.2527,right,0,11.3000
0.1534,0.0201,run,-11.0000,11.0000,-0.0021,-0.0000,0.0000,0.0021,2.2057,67.4137,63.5908,66.8252,1.0000,4,4,1,1,,5943,5943,20.0872,right,0,11.3000
0.1735,0.0200,run,-11.0000,11.0000,-0.0026,-0.0000,0.0000,0.0026,2.8682,82.8583,77.9538,82.0263,1.0000,4,4,1,1,,5943,5943,20.0376,right,0,11.3000
0.1936,0.0201,run,-11.0000,11.0000,-0.0032,-0.0000,0.0000,0.0032,3.6421,100.0116,93.8668,98.8723,1.0000,4,4,1,1,,5943,5943,20.1479,right,0,11.3000
0.2136,0.0200,run,-11.0000,11.0000,-0.0039,-0.0000,0.0000,0.0039,4.5223,118.6853,111.1422,117.1839,1.0000,4,4,1,1,,5943,5943,20.0458,right,0,11.3000
0.2338,0.0201,run,-11.0000,11.0000,-0.0046,-0.0000,0.0000,0.0046,5.5179,138.8169,129.7142,136.8840,1.0000,4,4,1,1,,5943,5943,20.1316,right,0,11.3000
0.2660,0.0323,run,-11.0000,11.0000,-0.0054,-0.0000,0.0000,0.0054,7.3440,171.1557,159.6187,168.0046,1.0000,120,135,1,1,,823,1847,32.3387,right,0,11.3000
0.2862,0.0201,run,-11.0000,11.0000,-0.0067,-0.0000,0.0000,0.0067,8.5544,191.2601,177.5360,187.8755,1.0000,120,135,1,1,,823,1847,20.1044,right,0,11.3000
0.3061,0.0200,run,-11.0000,11.0000,-0.0075,-0.0000,0.0000,0.0075,9.8221,211.2590,195.6599,207.2139,1.0000,120,135,1,1,,823,1847,19.9989,right,0,11.3000
0.3265,0.0203,run,-11.0000,11.0000,-0.0082,-0.0000,0.0000,0.0082,11.1618,231.5115,213.9686,226.7307,1.0000,120,135,1,1,,823,1847,20.2525,right,0,11.3000
0.3465,0.0200,run,-11.0000,11.0000,-0.0090,-0.0000,0.0000,0.0090,12.5336,251.5415,232.0151,246.0007,1.0000,120,135,1,1,,823,1847,20.0300,right,0,11.3000
0.3665,0.0201,run,-11.0000,11.0000,-0.0098,-0.0000,0.0000,0.0098,13.9484,271.6109,250.0647,265.2602,1.0000,120,135,1,1,,823,1847,20.0694,right,0,11.3000
0.3866,0.0201,run,-11.0000,11.0000,-0.0106,-0.0000,0.0000,0.0106,15.3986,291.6918,268.0892,284.4972,1.0000,120,135,1,1,,823,1847,20.0809,right,0,11.3000
0.4069,0.0202,run,-10.0000,10.0000,-0.0104,-0.0000,0.0134,-0.0030,17.7487,311.8734,296.4751,291.7742,1.0000,120,135,1,1,,823,1847,20.1816,right,0,11.3000
0.4270,0.0202,run,-10.0000,10.0000,-0.0111,-0.0000,0.0095,0.0015,19.6863,332.0249,311.1589,313.5183,1.0000,120,135,1,1,,823,1847,20.1515,right,0,11.3000
0.4471,0.0201,run,-10.0000,10.0000,-0.0118,-0.0000,0.0068,0.0050,21.3360,352.1115,326.9262,334.6248,1.0000,120,135,1,1,,823,1847,20.0866,right,0,11.3000
0.4792,0.0321,run,-10.0000,10.0000,-0.0125,-0.0000,0.0041,0.0084,23.5870,384.2356,354.1872,367.1100,1.0000,321,335,1,1,,1847,1847,32.1241,right,0,11.3000
0.4992,0.0201,run,-10.0000,10.0000,-0.0136,-0.0000,0.0030,0.0107,24.8935,404.2970,371.1416,387.6653,1.0000,321,335,1,1,,1847,1847,20.0614,right,0,11.3000
0.5193,0.0201,run,-10.0000,10.0000,-0.0144,-0.0000,0.0021,0.0122,26.1435,424.3719,388.7600,407.6969,1.0000,321,335,1,1,,1847,1847,20.0749,right,0,11.3000
