# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
0.9428,0.0202,run,-4.0000,4.0000,-0.0118,-0.0000,0.0097,0.0021,32.5203,847.8309,813.7011,816.9201,1.0000,733,758,1,1,,823,1847,20.2203,straight,0,11.3000
0.9629,0.0201,run,-4.0000,4.0000,-0.0120,-0.0000,0.0069,0.0051,33.3036,867.9288,830.6488,838.6016,1.0000,733,758,1,1,,823,1847,20.0979,straight,0,11.3000
0.9830,0.0201,run,-4.0000,4.0000,-0.0130,-0.0000,0.0059,0.0071,33.5889,886.3722,847.2924,858.2743,1.0000,733,758,1,1,,823,1847,20.0517,left,1,11.9540
1.0031,0.0201,run,-4.0000,4.0000,-0.0140,-0.0000,0.0049,0.0091,33.5650,903.2752,862.6823,876.7381,1.0000,733,758,1,1,,823,1847,20.1410,left,1,12.5794
1.0232,0.0201,run,-4.0000,4.0000,-0.0150,-0.0000,0.0040,0.0110,33.3607,918.5383,876.6908,893.6643,1.0000,733,758,1,1,,823,1847,20.1157,left,1,13.1741
1.0433,0.0201,run,-4.0000,4.0000,-0.0159,-0.0000,0.0032,0.0127,33.0635,932.1493,889.2636,908.9081,1.0000,733,758,1,1,,823,1847,20.0597,left,1,13.7389
1.0634,0.0202,run,-4.0000,4.0000,-0.0167,-0.0000,0.0025,0.0143,32.7271,944.1996,900.4446,922.5004,1.0000,733,758,1,1,,823,1847,20.1539,left,1,14.2790
1.0837,0.0202,run,-3.0000,3.0000,-0.0132,-0.0000,0.0300,-0.0169,35.0298,954.6521,932.6766,906.5680,1.0000,733,758,1,1,,823,1847,20.2157,left,1,14.7948
1.1154,0.0317,run,-3.0000,3.0000,-0.0140,-0.0000,0.0205,-0.0065,35.7822,967.0258,936.2441,926.2431,1.0000,908,908,1,1,,823,1847,31.7106,left,1,15.5444
1.1353,0.0199,run,-3.0000,3.0000,-0.0146,-0.0000,0.0155,-0.0009,35.5335,973.2152,938.4008,936.9625,1.0000,908,908,1,1,,823,1847,19.9360,left,1,15.9933
1.1553,0.0200,run,-3.0000,3.0000,-0.0151,-0.0000,0.0117,0.0034,34.8436,977.8287,940.3647,945.6055,1.0000,908,908,1,1,,823,1847,20.0281,left,1,16.4228
1.1755,0.0202,run,-3.0000,3.0000,-0.0155,-0.0000,0.0087,0.0068,33.9020,980.8463,941.7004,952.1883,1.0000,908,908,1,1,,823,1847,20.1524,left,1,16.8342
