# profile=agv-01 U-turn 180 deg ccw at 200 r/min, ends on tape, 1080000 counts per wheel turn
t,dt,phase,segment,tgt_l_m,tgt_r_m,prog_l_m,prog_r_m,cnt_l,cnt_r,n_l,n_r,rpm_l,rpm_r,x_m,y_m,heading_deg,speed_mps,e_mm,has_track,loop_ms
4.7365,0.0155,spin,1,,,,,16595825,20871380,-200.0000,200.0000,-200,200,,,68.3601,,,0,15.5092
4.7564,0.0201,spin,1,,,,,16593442,20873787,-200.0000,200.0000,-200,200,,,68.6552,,,0,20.0641
4.7764,0.0201,spin,1,,,,,16591041,20876183,-200.0000,200.0000,-200,200,,,68.9507,,,0,20.0539
4.7995,0.0202,spin,1,,,,,16588606,20878638,-200.0000,200.0000,-200,200,,,69.2519,,,0,20.1901
4.8183,0.0214,spin,1,,,,,16586063,20881157,-200.0000,200.0000,-200,200,,,69.5637,,,0,21.4129
4.8409,0.0219,spin,1,,,,,16583422,20883783,-200.0000,200.0000,-200,199,,,69.8882,,,0,21.8930
4.8609,0.0201,spin,1,,,,,16581027,20886179,-200.0000,200.0000,-200,199,,,70.1833,,,0,20.0894
4.8812,0.0202,spin,1,,,,,16578596,20888743,-200.0000,200.0000,-200,199,,,70.4910,,,0,20.1629
4.9012,0.0200,spin,1,,,,,16576188,20891148,-200.0000,200.0000,-200,199,,,70.7875,,,0,20.0213
4.9219,0.0209,spin,1,,,,,16573672,20893647,-200.0000,200.0000,-200,199,,,71.0964,,,0,20.9421
4.9420,0.0201,spin,1,,,,,16571262,20896047,-200.0000,200.0000,-200,199,,,71.3927,,,0,20.1007
4.9620,0.0200,spin,1,,,,,16568860,20898444,-200.0000,200.0000,-200,199,,,71.6884,,,0,20.0440
4.9825,0.0201,spin,1,,,,,16566424,20900905,-200.0000,200.0000,-200,199,,,71.9900,,,0,20.1185
5.0024,0.0200,spin,1,,,,,16564026,20903309,-200.0000,200.0000,-200,199,,,72.2858,,,0,19.9732
5.0224,0.0200,spin,1,,,,,16561632,20905707,-200.0000,200.0000,-200,199,,,72.5810,,,0,20.0482
5.0445,0.0231,spin,1,,,,,16558859,20908344,-200.0000,200.0000,-199,200,,,72.9143,,,0,23.0789
5.0650,0.0201,spin,1,,,,,16556434,20910808,-200.0000,200.0000,-199,200,,,73.2155,,,0,20.0862
5.0850,0.0202,spin,1,,,,,16554035,20913215,-200.0000,200.0000,-199,200,,,73.5115,,,0,20.1677
5.1052,0.0201,spin,1,,,,,16551608,20915636,-200.0000,200.0000,-199,200,,,73.8102,,,0,20.0605
5.1249,0.0199,spin,1,,,,,16549243,20917998,-200.0000,200.0000,-199,200,,,74.1014,,,0,19.8634
5.1453,0.0203,spin,1,,,,,16546808,20920420,-200.0000,200.0000,-199,200,,,74.4006,,,0,20.3378
5.1655,0.0201,spin,1,,,,,16544391,20922849,-200.0000,200.0000,-199,200,,,74.6991,,,0,20.0709
5.2214,0.0554,spin,1,,,,,16537741,20929573,-200.0000,200.0000,-199,200,,,75.5229,,,0,55.4466
5.2417,0.0203,spin,1,,,,,16535305,20931999,-200.0000,200.0000,-199,200,,,75.8224,,,0,20.2802
5.2635,0.0220,spin,1,,,,,16532586,20934597,-200.0000,200.0000,-200,199,,,76.1500,,,0,22.0279
5.2837,0.0201,spin,1,,,,,16530195,20937015,-200.0000,200.0000,-200,199,,,76.4462,,,0,20.1197
5.3035,0.0202,spin,1,,,,,16527792,20939368,-200.0000,200.0000,-200,199,,,76.7392,,,0,20.1627
5.3234,0.0199,spin,1,,,,,16525381,20941752,-200.0000,200.0000,-200,199,,,77.0346,,,0,19.8988
5.3435,0.0203,spin,1,,,,,16522971,20944140,-200.0000,200.0000,-200,199,,,77.3301,,,0,20.3171
5.3635,0.0201,spin,1,,,,,16520585,20946538,-200.0000,200.0000,-200,199,,,77.6248,,,0,20.0939
5.3837,0.0201,spin,1,,,,,16518188,20948978,-200.0000,200.0000,-200,199,,,77.9228,,,0,20.0531
5.4051,0.0215,spin,1,,,,,16515600,20951565,-200.0000,200.0000,-200,199,,,78.2416,,,0,21.5384
5.4247,0.0196,spin,1,,,,,16513257,20953916,-200.0000,200.0000,-200,199,,,78.5308,,,0,19.6247
5.4452,0.0202,spin,1,,,,,16510822,20956388,-200.0000,200.0000,-200,199,,,78.8330,,,0,20.2487
5.4677,0.0228,spin,1,,,,,16508092,20959107,-200.0000,200.0000,-201,202,,,79.1687,,,0,22.7770
5.4877,0.0201,spin,1,,,,,16505688,20961530,-200.0000,200.0000,-201,202,,,79.4661,,,0,20.0925
5.5077,0.0201,spin,1,,,,,16503300,20963952,-200.0000,200.0000,-201,202,,,79.7624,,,0,20.0545
5.5277,0.0200,spin,1,,,,,16500901,20966364,-200.0000,200.0000,-201,202,,,80.0587,,,0,20.0018
5.5482,0.0203,spin,1,,,,,16498443,20968832,-200.0000,200.0000,-201,202,,,80.3622,,,0,20.2943
5.5682,0.0200,spin,1,,,,,16496062,20971219,-200.0000,200.0000,-201,202,,,80.6559,,,0,20.0118
5.5885,0.0202,spin,1,,,,,16493634,20973660,-200.0000,200.0000,-201,202,,,80.9558,,,0,20.1818
5.6087,0.0201,spin,1,,,,,16491241,20976093,-200.0000,200.0000,-201,202,,,81.2531,,,0,20.0815
5.6287,0.0200,spin,1,,,,,16488848,20978490,-200.0000,200.0000,-201,202,,,81.5482,,,0,19.9516
5.6490,0.0203,spin,1,,,,,16486399,20980895,-200.0000,200.0000,-201,202,,,81.8472,,,0,20.3151
5.6720,0.0226,spin,1,,,,,16483687,20983589,-200.0000,200.0000,-201,194,,,82.1802,,,0,22.5958
5.6925,0.0201,spin,1,,,,,16481241,20986009,-200.0000,200.0000,-201,194,,,82.4800,,,0,20.0631
5.7142,0.0201,spin,1,,,,,16478857,20988384,-200.0000,200.0000,-201,194,,,82.7731,,,0,20.0941
5.7325,0.0200,spin,1,,,,,16476484,20990769,-200.0000,200.0000,-201,194,,,83.0662,,,0,19.9794
5.7527,0.0202,spin,1,,,,,16474070,20993192,-200.0000,200.0000,-201,194,,,83.3642,,,0,20.2313
5.7724,0.0199,spin,1,,,,,16471711,20995563,-200.0000,200.0000,-201,194,,,83.6556,,,0,19.9275
5.7927,0.0202,spin,1,,,,,16469268,20997992,-200.0000,200.0000,-201,194,,,83.9557,,,0,20.1927
5.8142,0.0202,spin,1,,,,,16466811,21000430,-200.0000,200.0000,-201,194,,,84.2572,,,0,20.1860
5.8333,0.0201,spin,1,,,,,16464400,21002888,-200.0000,200.0000,-201,194,,,84.5572,,,0,20.0802
5.8532,0.0201,spin,1,,,,,16461978,21005311,-200.0000,200.0000,-201,194,,,84.8556,,,0,20.1420
5.8749,0.0226,spin,1,,,,,16459329,21007957,-200.0000,200.0000,-198,203,,,85.1818,,,0,22.6375
5.8950,0.0200,spin,1,,,,,16456966,21010373,-200.0000,200.0000,-198,203,,,85.4762,,,0,19.9636
5.9177,0.0202,spin,1,,,,,16454567,21012819,-200.0000,200.0000,-198,203,,,85.7747,,,0,20.2173
5.9355,0.0201,spin,1,,,,,16452157,21015268,-200.0000,200.0000,-198,203,,,86.0740,,,0,20.1183
5.9555,0.0202,spin,1,,,,,16449761,21017673,-200.0000,200.0000,-198,203,,,86.3698,,,0,20.1859
5.9755,0.0200,spin,1,,,,,16447365,21020054,-200.0000,200.0000,-198,203,,,86.6640,,,0,19.9875
5.9958,0.0201,spin,1,,,,,16444955,21022459,-200.0000,200.0000,-198,203,,,86.9606,,,0,20.1146
6.0176,0.0201,spin,1,,,,,16442553,21025020,-200.0000,200.0000,-198,203,,,87.2664,,,0,20.0764
6.0384,0.0231,spin,1,,,,,16439782,21027549,-200.0000,200.0000,-198,203,,,87.5929,,,0,23.1000
6.0567,0.0181,spin,1,,,,,16437576,21029740,-200.0000,200.0000,-198,203,,,87.8637,,,0,18.0866
6.0804,0.0228,spin,1,,,,,16434833,21032465,-200.0000,200.0000,-201,200,,,88.2006,,,0,22.8173
6.1004,0.0199,spin,1,,,,,16432400,21034885,-200.0000,200.0000,-201,200,,,88.4995,,,0,19.9113
6.1227,0.0225,spin,1,,,,,16429677,21037698,-200.0000,200.0000,-201,200,,,88.8405,,,0,22.5116
6.1412,0.0184,spin,1,,,,,16427450,21039931,-200.0000,200.0000,-201,200,,,89.1153,,,0,18.3649
6.1612,0.0200,spin,1,,,,,16425007,21042343,-200.0000,200.0000,-201,200,,,89.4144,,,0,19.9784
6.1812,0.0200,spin,1,,,,,16422589,21044759,-200.0000,200.0000,-201,200,,,89.7121,,,0,19.9708
6.2310,0.0492,spin,1,,,,,16416673,21050586,-200.0000,200.0000,-201,200,,,90.4355,,,0,49.1834
6.2507,0.0201,spin,1,,,,,16414276,21052995,-200.0000,200.0000,-201,200,,,90.7316,,,0,20.0611
6.2707,0.0203,spin,1,,,,,16411869,21055409,-200.0000,200.0000,-201,200,,,91.0286,,,0,20.2532
6.2937,0.0228,spin,1,,,,,16409024,21058258,-200.0000,200.0000,-198,199,,,91.3793,,,0,22.8413
6.3163,0.0200,spin,1,,,,,16406631,21060636,-200.0000,200.0000,-198,199,,,91.6732,,,0,20.0377
6.3335,0.0201,spin,1,,,,,16404230,21063050,-200.0000,200.0000,-198,199,,,91.9698,,,0,20.0845
6.3535,0.0202,spin,1,,,,,16401821,21065449,-200.0000,200.0000,-198,199,,,92.2660,,,0,20.1892
6.3735,0.0201,spin,1,,,,,16399406,21067850,-200.0000,200.0000,-198,199,,,92.5627,,,0,20.0788
6.3935,0.0202,spin,1,,,,,16397008,21070265,-200.0000,200.0000,-198,199,,,92.8592,,,0,20.2412
6.4151,0.0199,spin,1,,,,,16394637,21072671,-200.0000,200.0000,-198,199,,,93.1534,,,0,19.9127
6.4335,0.0201,spin,1,,,,,16392239,21075083,-200.0000,200.0000,-198,199,,,93.4498,,,0,20.1212
6.4535,0.0200,spin,1,,,,,16389823,21077495,-200.0000,200.0000,-198,199,,,93.7472,,,0,19.9512
6.4735,0.0203,spin,1,,,,,16387399,21079910,-200.0000,200.0000,-198,199,,,94.0453,,,0,20.2714
6.4950,0.0215,spin,1,,,,,16384780,21082495,-200.0000,200.0000,-202,200,,,94.3658,,,0,21.4922
6.5166,0.0201,spin,1,,,,,16382365,21084947,-200.0000,200.0000,-202,200,,,94.6656,,,0,20.0527
6.5353,0.0201,spin,1,,,,,16379967,21087302,-200.0000,200.0000,-202,200,,,94.9584,,,0,20.0600
6.5558,0.0203,spin,1,,,,,16377501,21089764,-200.0000,200.0000,-202,200,,,95.2620,,,0,20.2933
6.5758,0.0200,spin,1,,,,,16375100,21092140,-200.0000,200.0000,-202,200,,,95.5563,,,0,20.0328
6.5955,0.0201,spin,1,,,,,16372701,21094485,-200.0000,200.0000,-202,200,,,95.8485,,,0,20.1314
6.6160,0.0200,spin,1,,,,,16370286,21096911,-200.0000,200.0000,-202,200,,,96.1467,,,0,20.0274
6.6360,0.0202,spin,1,,,,,16367866,21099275,-200.0000,200.0000,-202,200,,,96.4414,,,0,20.1530
6.6557,0.0200,spin,1,,,,,16365455,21101639,-200.0000,200.0000,-202,200,,,96.7356,,,0,19.9561
6.6763,0.0203,spin,1,,,,,16363009,21104111,-200.0000,200.0000,-202,200,,,97.0385,,,0,20.2642
6.6987,0.0229,spin,1,,,,,16360244,21106843,-200.0000,200.0000,-201,203,,,97.3772,,,0,22.8654
6.7234,0.0246,spin,1,,,,,16357247,21109833,-200.0000,200.0000,-201,203,,,97.7460,,,0,24.5853
6.7401,0.0157,spin,1,,,,,16355376,21111723,-200.0000,200.0000,-201,203,,,97.9777,,,0,15.7029
6.7602,0.0201,spin,1,,,,,16352946,21114139,-200.0000,200.0000,-201,203,,,98.2762,,,0,20.0578
6.7802,0.0201,spin,1,,,,,16350566,21116561,-200.0000,200.0000,-201,203,,,98.5720,,,0,20.0624
6.8002,0.0201,spin,1,,,,,16348191,21119024,-200.0000,200.0000,-201,203,,,98.8700,,,0,20.1349
6.8214,0.0214,spin,1,,,,,16345649,21121681,-200.0000,200.0000,-201,203,,,99.1903,,,0,21.3685
6.8415,0.0201,spin,1,,,,,16343261,21124083,-200.0000,200.0000,-201,203,,,99.4854,,,0,20.0593
6.8615,0.0199,spin,1,,,,,16340868,21126460,-200.0000,200.0000,-201,203,,,99.7792,,,0,19.8849
6.8815,0.0202,spin,1,,,,,16338467,21128836,-200.0000,200.0000,-201,203,,,100.0735,,,0,20.2075
6.9035,0.0222,spin,1,,,,,16335737,21131459,-200.0000,200.0000,-201,201,,,100.4032,,,0,22.1916
6.9242,0.0211,spin,1,,,,,16333265,21133943,-200.0000,200.0000,-201,201,,,100.7085,,67,1,21.0767
6.9445,0.0202,spin,1,,,,,16330854,21136351,-200.0000,200.0000,-201,201,,,101.0054,,69,1,20.1560
6.9645,0.0199,spin,1,,,,,16328513,21138697,-200.0000,200.0000,-201,201,,,101.2941,,66,1,19.9267
6.9845,0.0201,spin,1,,,,,16326144,21141063,-200.0000,200.0000,-201,201,,,101.5858,,66,1,20.0890
7.0045,0.0201,spin,1,,,,,16323733,21143451,-200.0000,200.0000,-201,201,,,101.8814,,68,1,20.1223
7.0242,0.0200,spin,1,,,,,16321370,21145840,-200.0000,200.0000,-201,201,,,102.1741,,68,1,19.9561
7.0450,0.0203,spin,1,,,,,16318893,21148358,-200.0000,200.0000,-201,201,,,102.4818,,66,1,20.2536
7.0663,0.0201,spin,1,,,,,16316467,21150751,-200.0000,200.0000,-201,201,,,102.7787,,68,1,20.0836
7.0848,0.0201,spin,1,,,,,16314034,21153165,-200.0000,200.0000,-201,201,,,103.0773,,67,1,20.1335
7.1073,0.0224,spin,1,,,,,16311302,21155894,-200.0000,200.0000,-202,201,,,103.4137,,66,1,22.3541
7.1269,0.0199,spin,1,,,,,16308938,21158268,-200.0000,200.0000,-202,201,,,103.7056,,68,1,19.9086
7.1478,0.0204,spin,1,,,,,16306479,21160759,-200.0000,200.0000,-202,201,,,104.0105,,67,1,20.4362
7.1672,0.0198,spin,1,,,,,16304114,21163101,-200.0000,200.0000,-202,201,,,104.3005,,67,1,19.8242
7.1879,0.0202,spin,1,,,,,16301674,21165551,-200.0000,200.0000,-202,201,,,104.6017,,68,1,20.2456
7.2370,0.0495,spin,1,,,,,16295775,21171440,-200.0000,200.0000,-202,201,,,105.3278,,68,1,49.4509
7.2572,0.0202,spin,1,,,,,16293351,21173870,-200.0000,200.0000,-202,201,,,105.6269,,67,1,20.2021
7.2773,0.0200,spin,1,,,,,16290973,21176270,-200.0000,200.0000,-202,201,,,105.9212,,67,1,20.0379
7.2972,0.0199,spin,1,,,,,16288580,21178670,-200.0000,200.0000,-202,201,,,106.2164,,70,1,19.9345
7.3247,0.0274,spin,1,,,,,16285267,21181964,-200.0000,200.0000,-200,200,,,106.6234,,69,1,27.3533
7.3413,0.0157,spin,1,,,,,16283406,21183952,-200.0000,200.0000,-200,200,,,106.8606,,67,1,15.7494
7.3613,0.0202,spin,1,,,,,16280971,21186346,-200.0000,200.0000,-200,200,,,107.1580,,67,1,20.1634
7.3813,0.0201,spin,1,,,,,16278569,21188756,-200.0000,200.0000,-200,200,,,107.4545,,67,1,20.0956
7.4015,0.0201,spin,1,,,,,16276127,21191189,-200.0000,200.0000,-200,200,,,107.7548,,69,1,20.0839
7.4224,0.0209,spin,1,,,,,16273615,21193706,-200.0000,200.0000,-200,200,,,108.0646,,69,1,20.9485
7.4425,0.0199,spin,1,,,,,16271238,21196116,-200.0000,200.0000,-200,200,,,108.3594,,68,1,19.8652
7.4625,0.0201,spin,1,,,,,16268817,21198510,-200.0000,200.0000,-200,200,,,108.6561,,66,1,20.1307
7.4825,0.0200,spin,1,,,,,16266456,21200909,-200.0000,200.0000,-200,200,,,108.9493,,62,1,20.0103
7.5027,0.0202,spin,1,,,,,16264035,21203337,-200.0000,200.0000,-200,200,,,109.2480,,71,1,20.1577
7.5255,0.0236,spin,1,,,,,16261183,21206065,-200.0000,200.0000,-201,200,,,109.5917,,57,1,23.6341
7.5457,0.0203,spin,1,,,,,16258745,21208490,-200.0000,200.0000,-201,200,,,109.8913,,67,1,20.2747
7.5658,0.0201,spin,1,,,,,16256349,21210889,-200.0000,200.0000,-201,200,,,110.1867,,69,1,20.0996
7.5860,0.0201,spin,1,,,,,16253953,21213327,-200.0000,200.0000,-201,200,,,110.4845,,69,1,20.0548
7.6060,0.0201,spin,1,,,,,16251530,21215734,-200.0000,200.0000,-201,200,,,110.7820,,68,1,20.1261
7.6260,0.0200,spin,1,,,,,16249131,21218123,-200.0000,200.0000,-201,200,,,111.0769,,69,1,19.9678
7.6463,0.0203,spin,1,,,,,16246709,21220545,-200.0000,200.0000,-201,200,,,111.3753,,68,1,20.2720
7.6663,0.0201,spin,1,,,,,16244313,21222942,-200.0000,200.0000,-201,200,,,111.6706,,69,1,20.0885
7.6865,0.0201,spin,1,,,,,16241888,21225365,-200.0000,200.0000,-201,200,,,111.9692,,69,1,20.0968
7.7065,0.0201,spin,1,,,,,16239476,21227750,-200.0000,200.0000,-201,200,,,112.2647,,69,1,20.1157
7.7332,0.0258,spin,1,,,,,16236396,21230930,-200.0000,200.0000,-200,198,,,112.6504,,67,1,25.8384
7.7535,0.0202,spin,1,,,,,16233857,21233340,-200.0000,200.0000,-200,198,,,112.9552,,69,1,20.2442
7.7736,0.0201,spin,1,,,,,16231455,21235746,-200.0000,200.0000,-200,198,,,113.2514,,71,1,20.1450
7.7935,0.0199,spin,1,,,,,16229065,21238157,-200.0000,200.0000,-200,198,,,113.5472,,45,1,19.9446
7.8139,0.0202,spin,1,,,,,16226658,21240566,-200.0000,200.0000,-200,198,,,113.8438,,62,1,20.1584
7.8335,0.0202,spin,1,,,,,16224241,21242980,-200.0000,200.0000,-200,198,,,114.1414,,70,1,20.1655
7.8533,0.0202,spin,1,,,,,16221855,21245354,-200.0000,200.0000,-200,198,,,114.4347,,46,1,20.1576
7.8736,0.0201,spin,1,,,,,16219399,21247792,-200.0000,200.0000,-200,198,,,114.7361,,66,1,20.0818
7.8936,0.0202,spin,1,,,,,16216975,21250213,-200.0000,200.0000,-200,198,,,115.0346,,62,1,20.1627
7.9132,0.0198,spin,1,,,,,16214610,21252589,-200.0000,200.0000,-200,198,,,115.3267,,73,1,19.8493
7.9348,0.0215,spin,1,,,,,16212031,21255170,-200.0000,200.0000,-200,200,,,115.6445,,71,1,21.4886
7.9550,0.0202,spin,1,,,,,16209609,21257592,-200.0000,200.0000,-200,200,,,115.9429,,73,1,20.1626
7.9750,0.0201,spin,1,,,,,16207210,21259981,-200.0000,200.0000,-200,200,,,116.2379,,71,1,20.0822
7.9953,0.0201,spin,1,,,,,16204810,21262400,-200.0000,200.0000,-200,200,,,116.5347,,74,1,20.1048
8.0175,0.0201,spin,1,,,,,16202392,21264806,-200.0000,200.0000,-200,200,,,116.8319,,70,1,20.0731
8.0353,0.0201,spin,1,,,,,16199976,21267226,-200.0000,200.0000,-200,200,,,117.1298,,71,1,20.0626
8.0552,0.0201,spin,1,,,,,16197570,21269651,-200.0000,200.0000,-200,200,,,117.4274,,70,1,20.0903
8.0752,0.0200,spin,1,,,,,16195185,21272050,-200.0000,200.0000,-200,200,,,117.7221,,71,1,20.0438
8.0958,0.0201,spin,1,,,,,16192775,21274485,-200.0000,200.0000,-200,200,,,118.0206,,72,1,20.1431
8.1211,0.0201,spin,1,,,,,16190352,21276886,-200.0000,200.0000,-200,200,,,118.3177,,69,1,20.1468
8.1437,0.0269,spin,1,,,,,16187069,21280145,-200.0000,200.0000,-199,197,,,118.7207,,65,1,26.9384
8.1632,0.0201,spin,1,,,,,16184671,21282518,-200.0000,200.0000,-199,197,,,119.0146,,70,1,20.1032
8.1836,0.0201,spin,1,,,,,16182290,21284966,-200.0000,200.0000,-199,197,,,119.3121,,68,1,20.1291
8.2034,0.0201,spin,1,,,,,16179881,21287356,-200.0000,200.0000,-199,197,,,119.6077,,68,1,20.0960
8.2536,0.0503,spin,1,,,,,16173825,21293421,-200.0000,200.0000,-199,197,,,120.3544,,72,1,50.2698
8.2736,0.0201,spin,1,,,,,16171389,21295834,-200.0000,200.0000,-199,197,,,120.6531,,59,1,20.1389
8.2938,0.0201,spin,1,,,,,16168983,21298258,-200.0000,200.0000,-199,197,,,120.9506,,61,1,20.0841
8.3136,0.0201,spin,1,,,,,16166590,21300628,-200.0000,200.0000,-199,197,,,121.2440,,63,1,20.0711
8.3350,0.0200,spin,1,,,,,16164203,21303196,-200.0000,200.0000,-199,197,,,121.5493,,65,1,19.9666
8.3621,0.0277,spin,1,,,,,16160891,21306428,-200.0000,200.0000,-199,199,,,121.9524,,71,1,27.6931
8.3820,0.0200,spin,1,,,,,16158491,21308817,-200.0000,200.0000,-199,199,,,122.2474,,49,1,19.9990
8.4020,0.0201,spin,1,,,,,16156087,21311210,-200.0000,200.0000,-199,199,,,122.5429,,71,1,20.1333
8.4232,0.0218,spin,1,,,,,16153440,21313759,-200.0000,200.0000,-199,199,,,122.8630,,62,1,21.8425
8.4433,0.0199,spin,1,,,,,16151043,21316165,-200.0000,200.0000,-199,199,,,123.1589,,65,1,19.9174
8.4633,0.0201,spin,1,,,,,16148637,21318568,-200.0000,200.0000,-199,199,,,123.4551,,58,1,20.0854
8.4832,0.0200,spin,1,,,,,16146233,21320968,-200.0000,200.0000,-199,199,,,123.7510,,61,1,19.9957
8.5032,0.0202,spin,1,,,,,16143829,21323362,-200.0000,200.0000,-199,199,,,124.0466,,63,1,20.1713
8.5252,0.0218,spin,1,,,,,16141187,21326011,-200.0000,200.0000,-199,199,,,124.3725,,64,1,21.7892
8.5448,0.0194,spin,1,,,,,16138864,21328354,-200.0000,200.0000,-199,199,,,124.6600,,70,1,19.3704
8.5673,0.0228,spin,1,,,,,16136134,21331067,-200.0000,200.0000,-200,201,,,124.9953,,63,1,22.7929
8.5873,0.0200,spin,1,,,,,16133729,21333466,-200.0000,200.0000,-200,201,,,125.2912,,58,1,20.0102
8.6075,0.0201,spin,1,,,,,16131320,21335906,-200.0000,200.0000,-200,201,,,125.5899,,62,1,20.1476
8.6276,0.0200,spin,1,,,,,16128962,21338265,-200.0000,200.0000,-200,201,,,125.8805,,63,1,19.9873
8.6481,0.0202,spin,1,,,,,16126500,21340746,-200.0000,200.0000,-200,201,,,126.1850,,68,1,20.2360
8.6680,0.0202,spin,1,,,,,16124085,21343139,-200.0000,200.0000,-200,201,,,126.4812,,54,1,20.1800
8.6880,0.0200,spin,1,,,,,16121701,21345553,-200.0000,200.0000,-200,201,,,126.7767,,61,1,20.0092
8.7080,0.0201,spin,1,,,,,16119262,21347965,-200.0000,200.0000,-200,201,,,127.0756,,66,1,20.1443
8.7277,0.0199,spin,1,,,,,16116899,21350343,-200.0000,200.0000,-200,201,,,127.3676,,70,1,19.8615
8.7485,0.0204,spin,1,,,,,16114432,21352823,-200.0000,200.0000,-200,201,,,127.6724,,69,1,20.3542
8.7715,0.0225,spin,1,,,,,16111730,21355580,-200.0000,200.0000,-200,198,,,128.0086,,70,1,22.5312
8.7915,0.0201,spin,1,,,,,16109332,21357980,-200.0000,200.0000,-200,198,,,128.3042,,63,1,20.1458
8.8118,0.0201,spin,1,,,,,16106909,21360409,-200.0000,200.0000,-200,198,,,128.6031,,68,1,20.0910
8.8317,0.0200,spin,1,,,,,16104511,21362801,-200.0000,200.0000,-200,198,,,128.8982,,62,1,19.9797
8.8519,0.0202,spin,1,,,,,16102114,21365199,-200.0000,200.0000,-200,198,,,129.1936,,40,1,20.1740
8.8720,0.0202,spin,1,,,,,16099681,21367627,-200.0000,200.0000,-200,198,,,129.4930,,55,1,20.1740
8.8920,0.0200,spin,1,,,,,16097293,21370029,-200.0000,200.0000,-200,198,,,129.7881,,60,1,19.9643
8.9120,0.0201,spin,1,,,,,16094888,21372421,-200.0000,200.0000,-200,198,,,130.0836,,62,1,20.1233
8.9322,0.0200,spin,1,,,,,16092492,21374851,-200.0000,200.0000,-200,198,,,130.3809,,64,1,20.0278
8.9550,0.0233,spin,1,,,,,16089623,21377583,-200.0000,200.0000,-200,198,,,130.7259,,67,1,23.3316
8.9773,0.0226,spin,1,,,,,16086972,21380264,-200.0000,200.0000,-199,200,,,131.0544,,68,1,22.6302
8.9978,0.0202,spin,1,,,,,16084535,21382723,-200.0000,200.0000,-199,200,,,131.3560,,72,1,20.2298
9.0190,0.0199,spin,1,,,,,16082135,21385152,-200.0000,200.0000,-199,200,,,131.6534,,72,1,19.9388
9.0375,0.0200,spin,1,,,,,16079722,21387487,-200.0000,200.0000,-199,200,,,131.9459,,74,1,20.0391
9.0578,0.0201,spin,1,,,,,16077303,21389921,-200.0000,200.0000,-199,200,,,132.2449,,75,1,20.1263
9.0778,0.0201,spin,1,,,,,16074923,21392318,-200.0000,200.0000,-199,200,,,132.5391,,73,1,20.0990
9.0983,0.0202,center,1,,,,,16072484,21394779,100.0000,-100.0000,-199,200,,,132.8410,,73,1,20.2160
9.1218,0.0201,center,1,,,,,16070181,21397173,100.0000,-100.0000,-199,200,,,133.1303,,73,1,20.0597
9.1380,0.0201,center,1,,,,,16068332,21398909,100.0000,-100.0000,-199,200,,,133.3512,,72,1,20.0867
9.1586,0.0202,center,1,,,,,16066974,21400328,100.0000,-100.0000,-199,200,,,133.5222,,72,1,20.1709
9.1817,0.0225,center,1,,,,,16065979,21401345,0.0000,0.0000,-92,84,,,133.6462,,,0,22.5314
9.2023,0.0205,center,1,,,,,16065583,21401704,0.0000,0.0000,-92,84,,,133.6927,,,0,20.5085
9.2245,0.0227,center,1,,,,,16065469,21401726,0.0000,0.0000,-92,84,,,133.7011,,,0,22.6945
9.2800,0.0549,center,1,,,,,16065565,21401921,0.0000,0.0000,-92,84,,,133.7072,,,0,54.9116
9.3000,0.0200,center,1,,,,,16065599,21401944,0.0000,0.0000,-92,84,,,133.7065,,,0,20.0053
9.3228,0.0201,center,1,,,,,16065564,21401868,0.0000,0.0000,-92,84,,,133.7040,,,0,20.0646
9.3403,0.0201,center,1,,,,,16065570,21401771,0.0000,0.0000,-92,84,,,133.6976,,,0,20.1063
9.3601,0.0200,center,1,,,,,16065641,21401692,0.0000,0.0000,-92,84,,,133.6884,,,0,20.0395
9.3863,0.0271,center,1,,,,,16065690,21401642,0.0000,0.0000,5,-4,,,133.6823,,,0,27.1202
9.4065,0.0202,center,1,,,,,16065700,21401626,0.0000,0.0000,5,-4,,,133.6807,,,0,20.1502
9.4262,0.0199,center,1,,,,,16065720,21401602,0.0000,0.0000,5,-4,,,133.6780,,,0,19.8988
9.4468,0.0203,center,1,,,,,16065742,21401578,0.0000,0.0000,5,-4,,,133.6751,,,0,20.3258
9.4665,0.0199,center,1,,,,,16065777,21401558,0.0000,0.0000,5,-4,,,133.6717,,,0,19.9388
9.4867,0.0201,center,1,,,,,16065805,21401540,0.0000,0.0000,5,-4,,,133.6689,,,0,20.0502
9.5068,0.0201,center,1,,,,,16065807,21401530,0.0000,0.0000,5,-4,,,133.6682,,,0,20.1495
9.5272,0.0199,center,1,,,,,16065795,21401530,0.0000,0.0000,5,-4,,,133.6689,,,0,19.9488
9.5470,0.0202,center,1,,,,,16065764,21401550,0.0000,0.0000,5,-4,,,133.6721,,,0,20.2444
9.5712,0.0236,center,1,,,,,16065740,21401578,0.0000,0.0000,5,-4,,,133.6753,,,0,23.6161
9.5930,0.0215,center,1,,,,,16065742,21401592,0.0000,0.0000,-1,1,,,133.6760,,,0,21.4961
9.6130,0.0200,center,1,,,,,16065740,21401596,0.0000,0.0000,-1,1,,,133.6764,,,0,19.9850
9.6330,0.0201,center,1,,,,,16065737,21401600,0.0000,0.0000,-1,1,,,133.6768,,,0,20.1002
9.6533,0.0203,center,1,,,,,16065731,21401601,0.0000,0.0000,-1,1,,,133.6772,,,0,20.2513
